"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","Eucl_distance","NS_shift","EW_shift","shift_direction","n_routes_hist","n_routes_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","rS_NA","rE_NA","rU_NA","rS_A","rE_A","rU_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Anas platyrhynchos",171213.735312262,574096.390665246,142622.562472824,612924.127362017,48218.7546638064,38827.7366967706,-28591.1728394378,-35.4070407810533,563,451,0.940428233129018,1,0.591408591408591,0.591408591408591,1,1,0.571428571428571,0.571428571428571,1,0.000999000999000999,0.404595404595405,0.404595404595405,0.000999000999000999,0.001998001998002,0.422577422577423,0.422577422577423,0.001998001998002,0.999552170640307,0.000447829359692461,0.000754784594168371,0.999552170640307,0.000447829359692461,0.000754784594168371,0.998798061669269,0.00075444683448098,0.000447491496249653
"Antigone canadensis",-325211.041668446,597513.725329357,-317440.781583734,650006.863678488,53065.1158061965,52493.1383491307,7770.2600847116,6.07308685033733,102,150,0.918865613386377,1,0.99000999000999,0.99000999000999,1,1,0.986013986013986,0.986013986013986,1,0.000999000999000999,0.010989010989011,0.010989010989011,0.000999000999000999,0.001998001998002,0.011988011988012,0.011988011988012,0.001998001998002,0.964624663627605,0.0353753363723952,0,0.964624663627605,0.0353753363723952,0,0.964624663627605,0,0.0353753363723952
"Antrostomus carolinensis",766961.084868994,-389760.62508578,782669.881563732,-346918.513327294,45631.2703474629,42842.1117584863,15708.7966947381,25.5006246981289,139,112,0.900004613814168,0.999000999000999,0.996003996003996,0.996003996003996,1,0.999000999000999,0.994005994005994,0.994005994005994,1,0.003996003996004,0.003996003996004,0.003996003996004,0.000999000999000999,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.999709617291124,0.00029038270887597,0.0405647623107714,0.999709617291124,0.00029038270887597,0.0405647623107714,0.959167932618083,0.0405534606968119,0.000278606685104535
"Antrostomus vociferus",830476.514666201,171775.063182088,1051399.98543332,157114.069657283,221409.405100427,-14660.9935248046,220923.47076712,99.3943133704555,74,48,0.786736053093114,1,0.983016983016983,0.983016983016983,1,0.999000999000999,0.986013986013986,0.986013986013986,1,0.001998001998002,0.015984015984016,0.015984015984016,0.000999000999000999,0.000999000999000999,0.024975024975025,0.024975024975025,0.000999000999000999,0.970882325856336,0.0291176741436638,0.109295858018182,0.970882325856336,0.0291176741436638,0.109295858018182,0.867529771485988,0.106452194687126,0.0260180338268862
"Aphelocoma californica",-2130664.07277705,586546.985410318,-2123805.12391307,599918.547833917,15028.1023807696,13371.5624235988,6858.94886397989,11.9609249669473,34,35,0.971666595246785,1,1,1,1,1,0.998001998001998,0.998001998001998,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.986397689628954,0.0136023103710456,0,0.986397689628954,0.0136023103710456,0,0.986397689628954,0,0.0136023103710456
"Aphelocoma woodhouseii",-1013720.35870889,-147319.469065076,-1091438.26316987,-26500.954513054,143656.48656557,120818.514552022,-77717.9044609831,-40.107252591157,42,46,0.816856093852645,0.999000999000999,0.999000999000999,0.999000999000999,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.952135490149535,0.0478645098504645,0.011654859002943,0.952135490149535,0.0478645098504645,0.011654859002943,0.941563740465935,0.0111031988545455,0.0473330606795194
"Aquila chrysaetos",-1279511.35484196,392281.649980006,-1234153.39632899,406787.931351772,47621.1780587261,14506.2813717659,45357.9585129672,63.4983147089738,84,66,0.865759339181228,0.999000999000999,0.999000999000999,0.999000999000999,1,0.996003996003996,0.994005994005994,0.994005994005994,1,0.003996003996004,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.002997002997003,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.980901785259063,0.0190982147409368,0.0260257335021496,0.980901785259063,0.0190982147409368,0.0260257335021496,0.955848196416045,0.0255413836731889,0.0186104199107656
"Archilochus alexandri",-1027335.8365633,-205270.963960087,-1002466.82980974,-179249.839007188,35993.9778396735,26021.1249528995,24869.0067535577,37.315367929561,58,67,0.933515931069724,1,0.991008991008991,0.991008991008991,1,1,0.995004995004995,0.995004995004995,1,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.991095967188185,0.00890403281181541,0.0126507971545988,0.991095967188185,0.00890403281181541,0.0126507971545988,0.978668053362631,0.0125395665374486,0.00879238009992003
"Archilochus colubris",1042762.01463058,280386.537797097,998693.265218259,284370.694878072,44248.4822611065,3984.15708097507,-44068.7494123168,-77.6613538904241,348,378,0.925472990125254,1,0.976023976023976,0.976023976023976,1,1,0.975024975024975,0.975024975024975,1,0.001998001998002,0.024975024975025,0.024975024975025,0.001998001998002,0.000999000999000999,0.030969030969031,0.030969030969031,0.000999000999000999,0.993226980624592,0.00677301937540814,8.68264603942874e-05,0.993226980624592,0.00677301937540814,8.68264603942874e-05,0.993141326285364,8.6238433810604e-05,0.00677243528082504
"Ardea alba",503297.545009305,-194962.000708674,398625.069244678,-206290.754263776,105283.749172456,-11328.7535551022,-104672.475764627,-92.7516979644196,132,140,0.891867267159312,0.999000999000999,0.997002997002997,0.997002997002997,1,0.997002997002997,0.99000999000999,0.99000999000999,1,0.001998001998002,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.001998001998002,0.011988011988012,0.011988011988012,0.000999000999000999,0.970650638352254,0.0293493616477456,0.0114089863071891,0.970650638352254,0.0293493616477456,0.0114089863071891,0.959897916934633,0.0110778492206784,0.0290242338446887
"Ardea herodias",467103.040256636,301838.080031854,458213.524499809,302989.095449327,8963.72282492858,1151.01541747293,-8889.51575682755,-79.4737493975243,568,563,0.906283806940751,1,0.98001998001998,0.98001998001998,1,1,0.985014985014985,0.985014985014985,1,0.000999000999000999,0.01998001998002,0.01998001998002,0.000999000999000999,0.000999000999000999,0.020979020979021,0.020979020979021,0.000999000999000999,0.996566467663399,0.00343353233660111,0.00150109241941059,0.996566467663399,0.00343353233660111,0.00150109241941059,0.995075657962411,0.00149594608022826,0.00342839595736084
"Artemisiospiza nevadensis",-1415196.26417117,480196.149266546,-1390245.70191557,500996.123486688,32483.3724300523,20799.9742201426,24950.5622556063,40.4266759720168,39,36,0.882521764982312,1,0.999000999000999,0.999000999000999,1,0.999000999000999,1,1,0.999000999000999,0.001998001998002,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.971573923462468,0.0284260765375319,0.0318961517151121,0.971573923462468,0.0284260765375319,0.0318961517151121,0.941438039545393,0.0310175923718475,0.0275443680827598
"Athene cunicularia",-887784.105804951,76108.8417967559,-819322.930157495,91849.400810897,70247.4040026353,15740.5590141411,68461.1756474558,71.2415370361345,49,60,0.785794603281706,0.991008991008991,0.975024975024975,0.975024975024975,1,0.993006993006993,0.97002997002997,0.97002997002997,1,0.004995004995005,0.025974025974026,0.025974025974026,0.000999000999000999,0.004995004995005,0.032967032967033,0.032967032967033,0.000999000999000999,0.98788140389365,0.0121185961063497,0.0701767202705579,0.98788140389365,0.0121185961063497,0.0701767202705579,0.919336970946189,0.069385285194457,0.0112777438593542
"Auriparus flaviceps",-1038912.01195575,-565704.272049397,-1000649.96970544,-540293.107701828,45931.5920763,25411.1643475684,38262.0422503098,50.0296708569923,31,38,0.627230099965679,0.997002997002997,1,1,1,0.999000999000999,0.997002997002997,0.997002997002997,1,0.002997002997003,0.00699300699300699,0.00699300699300699,0.00599400599400599,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.660169848342955,0.339830151657045,0,0.660169848342955,0.339830151657045,0,0.660169848342955,0,0.339830151657045
"Aythya affinis",-1007228.65438596,872238.850806148,-957648.35956281,933021.056970544,78439.0350588387,60782.206164396,49580.2948231511,31.5460233378616,38,28,0.764111240741623,0.996003996003996,0.998001998001998,0.998001998001998,1,0.994005994005994,0.999000999000999,0.999000999000999,1,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.004995004995005,0.004995004995005,0.004995004995005,0.001998001998002,0.950666352656419,0.0493336473435814,0.0404199020931311,0.950666352656419,0.0493336473435814,0.0404199020931311,0.914063209735603,0.0385026174730356,0.0474341727913619
"Aythya americana",-863281.298499977,883940.368002054,-958541.978033102,897511.659728146,96222.5390655823,13571.2917260922,-95260.6795331254,-88.4518890337614,43,41,0.907423275866359,1,0.991008991008991,0.991008991008991,1,1,0.994005994005994,0.994005994005994,1,0.001998001998002,0.00899100899100899,0.00899100899100899,0.001998001998002,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.983278837690708,0.0167211623092921,0.0439664977140483,0.983278837690708,0.0167211623092921,0.0439664977140483,0.940739114984749,0.0432631325676301,0.0159977524476204
"Aythya collaris",-853479.613496559,888478.56106443,-986347.993249905,887934.693446272,132869.492850186,-543.867618158576,-132868.379753346,-96.6759339698817,29,33,0.792362199089752,1,1,1,1,0.999000999000999,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.002997002997003,0.001998001998002,0.001998001998002,0.000999000999000999,0.913692297956913,0.0863077020430872,0.0160386067756393,0.913692297956913,0.0863077020430872,0.0160386067756393,0.900284169604632,0.014674664963536,0.0850411654318322
"Aythya valisineria",-619834.562281359,1064310.92811663,-762294.428958281,937520.44144104,190710.883604058,-126790.486675594,-142459.866676922,-136.559699616027,24,20,0.783257207069136,0.998001998001998,0.994005994005994,0.994005994005994,0.998001998001998,0.997002997002997,0.989010989010989,0.989010989010989,0.996003996003996,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.002997002997003,0.004995004995005,0.004995004995005,0.002997002997003,0.905878035311671,0.0941219646883293,0.129382180488543,0.905878035311671,0.0941219646883293,0.129382180488543,0.798396193178577,0.118649352278548,0.0829544545428747
"Baeolophus bicolor",1042173.83708121,142672.330723341,1084762.9644412,174541.579733405,53192.8829990527,31869.2490100646,42589.1273599896,60.9230889574781,486,491,0.949103487936264,1,0.955044955044955,0.955044955044955,1,1,0.954045954045954,0.954045954045954,1,0.002997002997003,0.0569430569430569,0.0569430569430569,0.002997002997003,0.000999000999000999,0.044955044955045,0.044955044955045,0.000999000999000999,0.99285344498694,0.00714655501306024,0.00695898652728247,0.99285344498694,0.00714655501306024,0.00695898652728247,0.985993227424022,0.00690959738071689,0.00709717519526085
"Baeolophus ridgwayi",-1295330.9401658,126382.100523786,-1277715.09920119,73743.1105472432,55508.3878223946,-52638.9899765431,17615.8409646193,152.057748875434,24,30,0.855403295069311,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.88081043804461,0.11918956195539,0.00498800441273287,0.88081043804461,0.11918956195539,0.00498800441273287,0.876938307354954,0.00439609991254359,0.118665592732502
"Bartramia longicauda",39870.7599892116,668922.535154325,-123328.064677306,678192.771380128,163461.902754786,9270.23622580292,-163198.824666518,-86.3907241195263,116,94,0.795813004808717,0.997002997002997,1,1,0.998001998001998,0.999000999000999,1,1,0.997002997002997,0.004995004995005,0.003996003996004,0.003996003996004,0.003996003996004,0.001998001998002,0.002997002997003,0.002997002997003,0.003996003996004,1,0,0.178432612822595,1,0,0.178432612822595,0.821567387177405,0.178432612822595,0
"Bombycilla cedrorum",677495.993699213,601431.047126393,729314.909383295,617639.223750244,54294.6131042836,16208.1766238506,51818.9156840811,77.7652340891478,500,479,0.928157814679945,1,0.979020979020979,0.979020979020979,1,1,0.981018981018981,0.981018981018981,1,0.000999000999000999,0.012987012987013,0.012987012987013,0.000999000999000999,0.001998001998002,0.022977022977023,0.022977022977023,0.001998001998002,0.99993617271561,6.38272843904538e-05,0.0166687044003023,0.99993617271561,6.38272843904538e-05,0.0166687044003023,0.983269578351781,0.01666765821519,6.27634330294299e-05
"Bonasa umbellus",471919.685891613,933453.459860955,684286.230056694,896649.551904403,215532.078172818,-36803.9079565521,212366.544165081,103.335980179972,81,57,0.903105233500829,1,0.907092907092907,0.907092907092907,1,1,0.918081918081918,0.918081918081918,1,0.000999000999000999,0.103896103896104,0.103896103896104,0.000999000999000999,0.001998001998002,0.102897102897103,0.102897102897103,0.000999000999000999,0.988706272612216,0.0112937273877837,0.0194038409359394,0.988706272612216,0.0112937273877837,0.0194038409359394,0.969734082531592,0.0191889043350545,0.0110770131333534
"Botaurus lentiginosus",-5661.58783698355,980366.583359165,113077.307469594,963419.745136792,119942.155159734,-16946.8382223727,118738.895306578,98.0207862385445,72,69,0.901584087270524,1,0.918081918081918,0.918081918081918,1,1,0.912087912087912,0.912087912087912,1,0.000999000999000999,0.0949050949050949,0.0949050949050949,0.000999000999000999,0.000999000999000999,0.0979020979020979,0.0979020979020979,0.000999000999000999,0.996938223735899,0.00306177626410119,0.0290753756353459,0.996938223735899,0.00306177626410119,0.0290753756353459,0.968038047364157,0.0289889340017899,0.00297301863405291
"Branta canadensis",441303.6220692,547402.952219516,446588.725026648,484661.847024172,62963.3114949018,-62741.1051953439,5285.10295744822,178.410698911377,424,539,0.911702636225169,1,0.816183816183816,0.816183816183816,1,1,0.844155844155844,0.844155844155844,1,0.001998001998002,0.146853146853147,0.146853146853147,0.001998001998002,0.001998001998002,0.164835164835165,0.164835164835165,0.001998001998002,0.994193256389114,0.00580674361088632,0.00021293593607902,0.994193256389114,0.00580674361088632,0.00021293593607902,0.993982785941737,0.000211699733451846,0.00580551432481167
"Bubo virginianus",31029.5016698194,269801.646242046,-292179.866218563,216890.615141528,327511.637507627,-52911.031100518,-323209.367888382,-98.8230474740042,232,190,0.854189324330688,0.997002997002997,0.868131868131868,0.868131868131868,1,0.995004995004995,0.871128871128871,0.871128871128871,1,0.004995004995005,0.136863136863137,0.136863136863137,0.000999000999000999,0.003996003996004,0.11988011988012,0.11988011988012,0.000999000999000999,0.982087857677533,0.0179121423224666,0.000341000549535478,0.982087857677533,0.0179121423224666,0.000341000549535478,0.981758961811568,0.000334894544712909,0.0179061436437187
"Bubulcus ibis",631246.329601744,-418328.130415468,641281.953386243,-535167.424957726,117269.495154864,-116839.294542258,10035.6237844992,179.212216064941,130,95,0.843601779071304,1,0.976023976023976,0.976023976023976,1,1,0.992007992007992,0.992007992007992,1,0.000999000999000999,0.020979020979021,0.020979020979021,0.000999000999000999,0.000999000999000999,0.016983016983017,0.016983016983017,0.000999000999000999,0.962944601818198,0.0370553981818017,0.00815568966113547,0.962944601818198,0.0370553981818017,0.00815568966113547,0.955379852053965,0.00785585146845434,0.0367642964775811
"Buteo jamaicensis",84924.0346356669,320688.306422882,102081.961099728,346971.609673115,31387.9988258234,26283.3032502338,17157.9264640615,34.2038345006808,704,746,0.945600982376264,1,0.928071928071928,0.928071928071928,1,1,0.929070929070929,0.929070929070929,1,0.001998001998002,0.0709290709290709,0.0709290709290709,0.001998001998002,0.000999000999000999,0.0749250749250749,0.0749250749250749,0.000999000999000999,0.990197459155335,0.00980254084466529,4.84362635030265e-05,0.990197459155335,0.00980254084466529,4.84362635030265e-05,0.990149967811954,4.79614878237152e-05,0.00980207070022193
"Buteo lineatus",812457.213752305,-114567.776066045,799569.009518328,-33052.5921311103,82527.75908943,81515.1839349351,-12888.2042339767,-3.55064482492462,214,311,0.888069654317434,0.991008991008991,0.941058941058941,0.941058941058941,1,0.994005994005994,0.914085914085914,0.914085914085914,1,0.00999000999000999,0.0729270729270729,0.0729270729270729,0.001998001998002,0.003996003996004,0.0659340659340659,0.0659340659340659,0.001998001998002,0.987834194596188,0.012165805403812,0.00076564469084929,0.987834194596188,0.012165805403812,0.00076564469084929,0.987087058994004,0.000756337051572828,0.0121566039544229
"Buteo platypterus",1090104.95621469,289457.552134098,1048421.47816017,327585.250941599,56491.00600164,38127.6988075004,-41683.4780545225,-40.3406361175812,122,180,0.88780853418526,1,0.929070929070929,0.929070929070929,1,1,0.953046953046953,0.953046953046953,1,0.000999000999000999,0.050949050949051,0.050949050949051,0.000999000999000999,0.001998001998002,0.0659340659340659,0.0659340659340659,0.001998001998002,0.995638197059135,0.00436180294086484,0.0150733098563818,0.995638197059135,0.00436180294086484,0.0150733098563818,0.980695111582496,0.0150085498133535,0.00429633860415084
"Buteo regalis",-906205.060799194,537009.467807588,-955312.785640123,626796.254264005,102338.827730352,89786.7864564171,-49107.7248409288,-35.660341449062,49,46,0.869531630276629,0.999000999000999,1,1,0.999000999000999,0.997002997002997,1,1,1,0.003996003996004,0.001998001998002,0.001998001998002,0.001998001998002,0.004995004995005,0.000999000999000999,0.000999000999000999,0.001998001998002,0.981196884538584,0.018803115461416,0.0236886680834636,0.981196884538584,0.018803115461416,0.0236886680834636,0.958380519796773,0.023253604960783,0.0183658752424443
"Buteo swainsoni",-846241.671952273,371956.34992423,-886398.10437891,297945.041424937,84203.4016593902,-74011.3084992931,-40156.4324266369,-157.219768255969,136,156,0.885400911676484,0.998001998001998,0.99000999000999,0.99000999000999,1,0.999000999000999,0.991008991008991,0.991008991008991,1,0.002997002997003,0.00599400599400599,0.00599400599400599,0.001998001998002,0.004995004995005,0.00999000999000999,0.00999000999000999,0.002997002997003,0.992600470183698,0.00739952981630225,0.0455048774445845,0.992600470183698,0.00739952981630225,0.0455048774445845,0.947751429272306,0.0451833766541454,0.00706519407354869
"Butorides virescens",777319.754906416,142079.462341088,798023.274680609,118184.584355284,31616.466042189,-23894.8779858043,20703.5197741933,143.991993036631,382,297,0.891854938344106,1,0.97002997002997,0.97002997002997,1,0.999000999000999,0.973026973026973,0.973026973026973,1,0.001998001998002,0.017982017982018,0.017982017982018,0.001998001998002,0.000999000999000999,0.027972027972028,0.027972027972028,0.000999000999000999,0.996420465462461,0.00357953453753852,0.0188992495730486,0.996420465462461,0.00357953453753852,0.0188992495730486,0.977655005272137,0.0188328731100629,0.00351212161779997
"Calamospiza melanocorys",-703021.944194533,567827.173030211,-688678.350949018,551934.433450442,21408.3590810497,-15892.7395797697,14343.593245515,132.359153092383,72,63,0.901675928496177,1,1,1,1,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.99901413943501,0.000985860564989913,0.0827279135037587,0.99901413943501,0.000985860564989913,0.0827279135037587,0.916442527510334,0.0826530963529451,0.000904376136721233
"Calcarius ornatus",-559989.97486897,1089604.36482644,-591653.965679378,1054004.81900558,47643.8451081896,-35599.5458208611,-31663.9908104076,-142.985759083043,25,23,0.908196597324976,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.992729426164235,0.00727057383576513,0.0667514526381034,0.992729426164235,0.00727057383576513,0.0667514526381034,0.926913145644308,0.0662983072580325,0.00678854709765936
"Callipepla californica",-1983631.59223397,786313.610916423,-1969188.14230637,783430.626230636,14728.3687660744,-2882.98468578747,14443.4499275966,86.5803330886246,64,67,0.944524293322713,1,0.984015984015984,0.984015984015984,1,1,0.991008991008991,0.991008991008991,1,0.001998001998002,0.00999000999000999,0.00999000999000999,0.001998001998002,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.975173463023557,0.0248265369764429,0.00565190877821983,0.975173463023557,0.0248265369764429,0.00565190877821983,0.969797951019237,0.0055123649362371,0.0246896840445257
"Callipepla gambelii",-1381177.64937155,-286537.151627836,-1384038.29194316,-286317.398072968,2869.07085087355,219.753554867988,-2860.64257160085,-94.6529944614412,28,28,0.995436552500413,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,1,0,0.000685482308422879,1,0,0.000685482308422879,0.999314517691577,0.000685482308422879,0
"Callipepla squamata",-752068.047899949,-425089.009422459,-768382.385898561,-405744.015078859,25305.8576319175,19344.9943436001,-16314.337998612,-45.4572401132513,40,37,0.934495094674931,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.967052071818638,0.032947928181362,0.0143631562360497,0.967052071818638,0.032947928181362,0.0143631562360497,0.953613436259818,0.0138964963215968,0.0324900674185855
"Calypte anna",-2015751.11276906,355119.649355024,-2022770.16401435,550072.800738692,195079.466666298,194953.151383667,-7019.05124529521,-16.5478575940525,28,37,0.787069083425933,1,0.987012987012987,0.987012987012987,1,1,0.991008991008991,0.991008991008991,1,0.000999000999000999,0.015984015984016,0.015984015984016,0.000999000999000999,0.001998001998002,0.010989010989011,0.010989010989011,0.000999000999000999,0.916469797103591,0.0835302028964091,0.171496925286973,0.916469797103591,0.0835302028964091,0.171496925286973,0.77033320112906,0.15945598691455,0.0702108119563896
