"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","nS_NA","nE_NA","nU_NA","nS_A","nE_A","nU_A","n_centroid_hist_X","n_centroid_hist_Y","n_centroid_rec_X","n_centroid_rec_Y","n_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Passerina cyanea",0.81881490305129,0.991008991008991,0.894105894105894,0.894105894105894,0.978021978021978,0.993006993006993,1,1,0.973026973026973,0.00599400599400599,0.111888111888112,0.111888111888112,0.021978021978022,0.013986013986014,0.000999000999000999,0.000999000999000999,0.032967032967033,0.980319112990464,0.0196808870095354,0.00946311628012355,0.992885521246248,0.00711447875375238,0.00946311628012355,0.311446477735423,0.179306014729591,-0.26108973879315,1.05981399929044,1.05028188126439,0.971223122276585,0.00927860182806392,0.00695925776006569,0,0.0125390181352852
"Patagioenas fasciata",0.739544665477986,1,0.97002997002997,0.97002997002997,1,1,1,1,1,0.000999000999000999,0.038961038961039,0.038961038961039,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.964391892255163,0.0356081077448371,0.123994793337621,0.997471416009453,0.00252858399054674,0.0485406225099401,1.46589145815463,1.76588089813785,1.79431156603453,2.09485604023578,0.46484880485831,0.848558893041116,0.0432909463914468,0.00215109164788287,0.0768189385466971,0.0291801303728568
"Pelecanus erythrorhynchos",0.512213334596472,0.979020979020979,0.863136863136863,0.863136863136863,1,0.986013986013986,0.868131868131868,0.868131868131868,1,0.013986013986014,0.118881118881119,0.118881118881119,0.045954045954046,0.017982017982018,0.111888111888112,0.111888111888112,0.03996003996004,0.694006046259828,0.305993953740172,0,0.700105611943036,0.299894388056964,0,1.73433913486311,-1.77636748763434,1.64490185287247,-1.232082407298,0.551584332705898,0.694006046259828,0,0.29728160294744,0,0.00871235079273208
"Perdix perdix",0.750491635970385,0.995004995004995,0.985014985014985,0.985014985014985,0.997002997002997,0.994005994005994,0.983016983016983,0.983016983016983,0.999000999000999,0.010989010989011,0.016983016983017,0.016983016983017,0.001998001998002,0.011988011988012,0.030969030969031,0.030969030969031,0.000999000999000999,0.954964669803792,0.0450353301962083,0.0710949585640016,0.954964669803792,0.0450353301962083,0.0710949585640016,1.87532312069302,-0.660304738096603,2.58782964392569,0.299098603019965,1.19503988075492,0.889920831284256,0.0681112512077536,0.0419679175079902,0,0
"Perisoreus canadensis",0.656447896528982,0.995004995004995,0.779220779220779,0.779220779220779,1,0.999000999000999,0.79020979020979,0.79020979020979,1,0.002997002997003,0.231768231768232,0.231768231768232,0.002997002997003,0.003996003996004,0.211788211788212,0.211788211788212,0.000999000999000999,0.806674783486353,0.193325216513647,0.0844381731172193,0.807586948812151,0.192413051187849,0.0844381731172193,1.06162566023899,0.0440961235150597,-0.00659536225472805,-0.0679605833598856,1.07408233318176,0.750816996213104,0.0692444940845152,0.178887226121658,0,0.00105128358072271
"Petrochelidon pyrrhonota",0.749048787509059,0.994005994005994,0.686313686313686,0.686313686313686,0.999000999000999,0.994005994005994,0.785214785214785,0.785214785214785,1,0.001998001998002,0.302697302697303,0.302697302697303,0.000999000999000999,0.002997002997003,0.18981018981019,0.18981018981019,0.000999000999000999,0.972246948017486,0.0277530519825134,0.0102721878713148,0.98295394411035,0.0170460558896498,0.00403129386578593,-2.13804028749368,0.195332787443398,-0.586016053333102,-0.230044276291406,1.60926221287066,0.962534248366637,0.00389596418758001,0.0166919444106913,0.0060939871006751,0.0107838559344163
"Peucaea cassinii",0.838183027375368,0.995004995004995,1,1,1,0.999000999000999,1,1,1,0.00799200799200799,0.001998001998002,0.001998001998002,0.001998001998002,0.00899100899100899,0.001998001998002,0.001998001998002,0.001998001998002,0.999687967197199,0.00031203280280111,0.0654206906547379,0.999687967197199,0.00031203280280111,0.0654206906547379,-0.800152349642475,-1.95252034817088,-0.818684967623902,-1.70777262523156,0.245448377084122,0.934306762322959,0.0654016123226406,0.000291625354400365,0,0
"Phalacrocorax auritus",0.596398924809818,0.986013986013986,0.884115884115884,0.884115884115884,0.976023976023976,0.987012987012987,0.962037962037962,0.962037962037962,1,0.016983016983017,0.138861138861139,0.138861138861139,0.026973026973027,0.016983016983017,0.040959040959041,0.040959040959041,0.000999000999000999,0.98451812971397,0.0154818702860298,0.101531107145005,0.990181460568791,0.00981853943120893,0.0797901570795481,-1.47449416457537,0.492423841669849,0.129740125748556,-0.511789239519487,1.89262029226227,0.885951533623603,0.0768196651845688,0.00878500599478658,0.0232969229365701,0.00514687226047183
"Phalaropus tricolor",0.732366268216244,0.997002997002997,0.998001998001998,0.998001998001998,1,0.987012987012987,0.995004995004995,0.995004995004995,1,0.016983016983017,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.015984015984016,0.00599400599400599,0.00599400599400599,0.001998001998002,0.933181681656198,0.0668183183438016,0.0354388658101794,0.933181681656198,0.0668183183438016,0.0354388658101794,1.91850038543778,-0.123339005959891,2.35747795173926,0.510887647163906,0.771326617749305,0.902247271600604,0.0331493970184806,0.0646033313809157,0,0
"Phasianus colchicus",0.78749094711032,0.999000999000999,0.782217782217782,0.782217782217782,0.997002997002997,0.999000999000999,0.795204795204795,0.795204795204795,1,0.00699300699300699,0.202797202797203,0.202797202797203,0.00899100899100899,0.004995004995005,0.243756243756244,0.243756243756244,0.000999000999000999,0.977179620118276,0.022820379881724,0.0316814876430464,0.977379257588576,0.0226207424114238,0.0300609570228755,-0.879328742280976,-0.235375893161689,-0.905775048811045,-0.731043316157278,0.496372442172378,0.946905713344079,0.0293470936752703,0.0219154540708275,0.00163380906862126,0.000197929841202121
"Pheucticus ludovicianus",0.796517538972627,0.989010989010989,0.796203796203796,0.796203796203796,0.952047952047952,0.992007992007992,0.939060939060939,0.939060939060939,0.956043956043956,0.00799200799200799,0.214785214785215,0.214785214785215,0.046953046953047,0.00999000999000999,0.0819180819180819,0.0819180819180819,0.048951048951049,0.968058471884173,0.0319415281158267,0.0354559980961345,0.982307066898863,0.017692933101137,0.0353559676607167,1.59932459999116,0.528922125431258,0.711564738393142,1.37608570337792,1.22711193444768,0.934793663909266,0.0342618970756193,0.0168371401532595,0.00010049831787657,0.0140068005439788
"Pheucticus melanocephalus",0.772512812424192,0.989010989010989,0.763236763236763,0.763236763236763,1,0.987012987012987,1,1,1,0.011988011988012,0.28971028971029,0.28971028971029,0.000999000999000999,0.01998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.956904832891351,0.0430951671086486,0.00923822520005178,0.997380565543577,0.00261943445642282,0.00192634117367399,0.0299204147603315,0.250470068781153,0.556119945574764,0.357372109412827,0.536948780164873,0.948442327120748,0.00183054976897831,0.00249090727994677,0.00701307342083624,0.0402231424094908
"Pica hudsonia",0.798833155201636,0.999000999000999,0.99000999000999,0.99000999000999,0.997002997002997,0.997002997002997,0.974025974025974,0.974025974025974,0.99000999000999,0.002997002997003,0.018981018981019,0.018981018981019,0.00599400599400599,0.001998001998002,0.023976023976024,0.023976023976024,0.00699300699300699,0.952987625841238,0.0470123741587622,0.0127129966401401,0.952987625841238,0.0470123741587622,0.0127129966401401,1.25098554543775,-0.650039743666545,1.07025476828663,-0.483853619967052,0.245522792261557,0.941434963052985,0.0121225737617054,0.0464424631853098,0,0
"Pipilo chlorurus",0.844138777910951,1,0.996003996003996,0.996003996003996,1,1,0.996003996003996,0.996003996003996,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.961534079900284,0.0384659200997159,0.0367760990208268,0.961534079900284,0.0384659200997159,0.0367760990208268,-2.10639671180543,0.181479720813213,-2.03643295934277,0.247166432508275,0.0959670295047538,0.92748465172013,0.0354115666744591,0.0371037816054104,0,0
"Pipilo erythrophthalmus",0.778932203343698,0.984015984015984,0.908091908091908,0.908091908091908,0.925074925074925,0.989010989010989,1,1,0.944055944055944,0.00899100899100899,0.102897102897103,0.102897102897103,0.0839160839160839,0.023976023976024,0.000999000999000999,0.000999000999000999,0.04995004995005,0.966256120395081,0.033743879604919,0.0212867762834981,0.993046923490239,0.00695307650976089,0.0156410725052518,0.117791703928901,0.158523683797591,-0.572979911499171,0.580186190224708,0.809298890402987,0.946367416744154,0.0150374024844531,0.00662623779331567,0.00554586030801948,0.0264230826700577
"Pipilo maculatus",0.778648133806003,0.999000999000999,0.838161838161838,0.838161838161838,1,1,1,1,1,0.002997002997003,0.154845154845155,0.154845154845155,0.001998001998002,0.004995004995005,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.97071657362066,0.0292834263793401,0.0337658706363041,0.998832508766503,0.0011674912334975,0.00349710582609724,-0.0712807031789481,0.0219345305417138,0.38137982527553,-0.0305951387910697,0.455698277570696,0.938867817455071,0.00329484252735582,0.00109740115251692,0.0295146891434556,0.0272252497216004
"Piranga ludoviciana",0.82371785463003,0.992007992007992,0.76023976023976,0.76023976023976,1,0.994005994005994,1,1,1,0.001998001998002,0.238761238761239,0.238761238761239,0.000999000999000999,0.004995004995005,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.968000018227985,0.0319999817720154,0.0260086356321079,0.992401352308292,0.0075986476917082,0.00374686580337431,-0.244434981811271,1.10171761891244,0.405536225454594,0.746976805526683,0.740475262892848,0.94360900146101,0.0035488734519079,0.00722505299307508,0.0216484574444538,0.0239686146495533
"Piranga olivacea",0.774248452756446,0.989010989010989,0.808191808191808,0.808191808191808,0.872127872127872,0.99000999000999,0.946053946053946,0.946053946053946,0.903096903096903,0.010989010989011,0.175824175824176,0.175824175824176,0.114885114885115,0.017982017982018,0.044955044955045,0.044955044955045,0.11988011988012,0.984822617225196,0.0151773827748038,0.0667778060455728,0.993568857373741,0.00643114262625875,0.0667243747788471,0.935900267760746,0.242482530089728,-0.0110304836609937,1.24771881679881,1.38100609705562,0.919990745460607,0.0657745746639834,0.00595488843574903,5.64396025831138e-05,0.00822335183707753
"Piranga rubra",0.747737610743389,0.999000999000999,0.984015984015984,0.984015984015984,0.981018981018981,0.991008991008991,1,1,0.996003996003996,0.004995004995005,0.016983016983017,0.016983016983017,0.020979020979021,0.004995004995005,0.000999000999000999,0.000999000999000999,0.002997002997003,0.947225662250279,0.0527743377497207,0.0168676693973938,0.979091983097905,0.0209080169020946,0.0112961682848474,-2.32232845855591,0.149302159422241,-2.25147850947093,-0.276432706635758,0.431589957555509,0.932077890107201,0.0106492039005973,0.0199040545902226,0.00534252092988605,0.0320263304720936
"Podilymbus podiceps",0.805270810660202,1,0.965034965034965,0.965034965034965,1,1,0.977022977022977,0.977022977022977,1,0.001998001998002,0.037962037962038,0.037962037962038,0.001998001998002,0.001998001998002,0.02997002997003,0.02997002997003,0.000999000999000999,0.914855504536105,0.0851444954638952,0.0039873379303669,0.919046624327828,0.0809533756721721,0.0031413355912231,-2.66214713983306,0.247497690634332,-2.33113663693578,0.0516433717264525,0.384612619739888,0.911517126433755,0.00287240437737881,0.0802901467831182,0.000776672537824366,0.00454364986792299
"Poecile atricapillus",0.847151011512768,0.999000999000999,0.817182817182817,0.817182817182817,0.998001998001998,0.998001998001998,0.934065934065934,0.934065934065934,1,0.000999000999000999,0.221778221778222,0.221778221778222,0.00799200799200799,0.003996003996004,0.0699300699300699,0.0699300699300699,0.000999000999000999,0.978995273660965,0.0210047263390348,0.00901624080946381,0.99078442875407,0.00921557124593021,0.00671285629580095,-0.793391462704144,-1.0048749863593,-0.0902776978230359,-1.61216426483489,0.929069014722096,0.970352185381157,0.00655785672659419,0.00902552506731388,0.0022706723913122,0.0117937604336231
"Poecile carolinensis",0.802847332393058,0.983016983016983,0.93006993006993,0.93006993006993,0.923076923076923,0.994005994005994,1,1,0.953046953046953,0.015984015984016,0.0609390609390609,0.0609390609390609,0.0679320679320679,0.00899100899100899,0.000999000999000999,0.000999000999000999,0.047952047952048,0.96107289817351,0.0389271018264899,0.0195535153157437,0.990108536493679,0.0098914635063214,0.0177560080282171,-1.64631906385744,-0.0515862004071459,-1.66662779050779,-0.878572454398516,0.827235582327572,0.942998318725708,0.0170465646567883,0.0094208191449699,0.00176010389265497,0.0287741935798787
