"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","Eucl_distance","NS_shift","EW_shift","shift_direction","n_routes_hist","n_routes_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","rS_NA","rE_NA","rU_NA","rS_A","rE_A","rU_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Archilochus alexandri",-1022418.68834871,-328668.996545168,-749538.929092218,-278141.902764655,277518.19799391,50527.0937805127,272879.759256495,73.0703230735595,20,24,0.822425397430919,1,0.966033966033966,0.966033966033966,1,1,0.961038961038961,0.961038961038961,1,0.001998001998002,0.025974025974026,0.025974025974026,0.002997002997003,0.002997002997003,0.038961038961039,0.038961038961039,0.001998001998002,0.885767889660847,0.114232110339153,0.0207283101804088,0.885767889660847,0.114232110339153,0.0207283101804088,0.869466173677165,0.0184040493835513,0.112129776939283
"Archilochus colubris",997990.68101345,242971.835178951,944266.441408857,269975.605297035,60129.0073232716,27003.7701180841,-53724.239604593,-56.761337718591,193,272,0.864562118970287,0.998001998001998,0.976023976023976,0.976023976023976,1,0.999000999000999,0.981018981018981,0.981018981018981,1,0.001998001998002,0.023976023976024,0.023976023976024,0.000999000999000999,0.001998001998002,0.025974025974026,0.025974025974026,0.001998001998002,0.998452630190776,0.00154736980922363,0.0319911121415914,0.998452630190776,0.00154736980922363,0.0319911121415914,0.966558866805681,0.0319431913149468,0.00149794187937263
"Ardea alba",526921.439986983,-144018.612421432,255858.475968105,-32574.7417920729,293078.260475855,111443.870629359,-271062.964018878,-64.5155266169301,43,91,0.826838265241789,1,0.99000999000999,0.99000999000999,1,0.999000999000999,0.993006993006993,0.993006993006993,1,0.000999000999000999,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.000999000999000999,0.011988011988012,0.011988011988012,0.000999000999000999,0.981846270689421,0.0181537293105795,0.0389066461299259,0.981846270689421,0.0181537293105795,0.0389066461299259,0.944312894160872,0.0382273454093721,0.0174597604297557
"Ardea herodias",389444.690596658,352532.907524124,602990.340399212,301152.44817996,219639.923857236,-51380.4593441643,213545.649802554,105.986721646041,265,353,0.794208150161778,0.996003996003996,0.685314685314685,0.685314685314685,1,0.995004995004995,0.715284715284715,0.715284715284715,1,0.00999000999000999,0.338661338661339,0.338661338661339,0.000999000999000999,0.010989010989011,0.32967032967033,0.32967032967033,0.001998001998002,0.998266884209016,0.0017331157909845,0.0128404347643862,0.998266884209016,0.0017331157909845,0.0128404347643862,0.985470634029203,0.0128184660657673,0.00171089990502972
"Baeolophus bicolor",971304.059568284,127213.522476436,1033775.13068497,193785.337042772,91293.1608671786,66571.8145663363,62471.0711166848,50.4784282164108,294,325,0.896895070326451,0.998001998001998,0.951048951048951,0.951048951048951,1,0.995004995004995,0.942057942057942,0.942057942057942,1,0.00899100899100899,0.0719280719280719,0.0719280719280719,0.001998001998002,0.002997002997003,0.051948051948052,0.051948051948052,0.001998001998002,0.978869506513224,0.0211304934867757,0.00174996905469638,0.978869506513224,0.0211304934867757,0.00174996905469638,0.977192649514367,0.0017130546898231,0.0210942957958099
"Bartramia longicauda",206689.723025359,592622.576555499,-77956.3430050736,604613.115236772,284898.501092,11990.5386812736,-284646.066030432,-85.9552867681612,86,63,0.786528152336166,0.993006993006993,0.98001998001998,0.98001998001998,0.984015984015984,0.999000999000999,0.984015984015984,0.984015984015984,0.977022977022977,0.00699300699300699,0.021978021978022,0.021978021978022,0.024975024975025,0.003996003996004,0.013986013986014,0.013986013986014,0.018981018981019,0.99411274970762,0.00588725029238016,0.159057181757094,0.99411274970762,0.00588725029238016,0.159057181757094,0.836775541906769,0.15826897688127,0.00495548121196119
"Bombycilla cedrorum",890949.19695518,663685.256387142,821417.972378088,564648.244716771,121007.937226395,-99037.0116703702,-69531.2245770924,-137.899665734996,231,316,0.771609031154937,0.987012987012987,0.918081918081918,0.918081918081918,1,0.99000999000999,0.897102897102897,0.897102897102897,1,0.013986013986014,0.101898101898102,0.101898101898102,0.000999000999000999,0.013986013986014,0.101898101898102,0.101898101898102,0.000999000999000999,0.925631619285367,0.0743683807146329,0,0.925631619285367,0.0743683807146329,0,0.925631619285367,0,0.0743683807146329
"Bonasa umbellus",781554.249419181,783893.173396536,691975.099731212,895962.518521836,143471.119657,112069.345125301,-89579.1496879685,-32.7771190118767,55,36,0.76478073079076,1,0.884115884115884,0.884115884115884,1,1,0.889110889110889,0.889110889110889,1,0.002997002997003,0.125874125874126,0.125874125874126,0.002997002997003,0.000999000999000999,0.125874125874126,0.125874125874126,0.000999000999000999,0.945263716260704,0.0547362837392958,0.068082777238829,0.945263716260704,0.0547362837392958,0.068082777238829,0.884202605082347,0.0645969057396005,0.0512004891780525
"Botaurus lentiginosus",416225.684850815,884388.370917254,160888.472441856,888687.168217578,255373.396615636,4298.79730032466,-255337.212408958,-85.6581284265662,57,37,0.868280347311323,0.997002997002997,0.909090909090909,0.909090909090909,1,0.996003996003996,0.92007992007992,0.92007992007992,1,0.002997002997003,0.0869130869130869,0.0869130869130869,0.000999000999000999,0.003996003996004,0.0939060939060939,0.0939060939060939,0.000999000999000999,0.985489419046581,0.0145105809534191,0.0241663901255134,0.985489419046581,0.0145105809534191,0.0241663901255134,0.962011044116736,0.0238240761149514,0.0141648797683127
"Branta canadensis",476309.111312111,654981.169662981,653156.769701858,446273.176091559,273558.258618791,-208707.993571423,176847.658389747,142.839666148386,63,331,0.654662809373381,0.993006993006993,0.883116883116883,0.883116883116883,1,0.994005994005994,0.865134865134865,0.865134865134865,1,0.00599400599400599,0.13986013986014,0.13986013986014,0.001998001998002,0.00999000999000999,0.152847152847153,0.152847152847153,0.000999000999000999,0.854764497525142,0.145235502474858,0.00398180685219457,0.854764497525142,0.145235502474858,0.00398180685219457,0.851853617099227,0.00340547651937226,0.1447409063814
"Bubo virginianus",185559.038043999,259999.285174692,-31958.3056982729,271637.088342335,217828.449223838,11637.8031676437,-217517.343742272,-85.6357969145936,164,110,0.864535898344083,0.997002997002997,0.614385614385614,0.614385614385614,1,0.999000999000999,0.604395604395604,0.604395604395604,1,0.001998001998002,0.380619380619381,0.380619380619381,0.000999000999000999,0.00699300699300699,0.383616383616384,0.383616383616384,0.000999000999000999,0.99534939685069,0.00465060314930996,0.00377603453564337,0.99534939685069,0.00465060314930996,0.00377603453564337,0.991608336626612,0.00375853970064719,0.00463312367274133
"Bubulcus ibis",660308.155656644,-389267.893422197,521072.362651557,-425926.688078493,143980.808719107,-36658.7946562959,-139235.793005087,-100.301961238447,56,50,0.829880778102594,0.996003996003996,0.987012987012987,0.987012987012987,1,0.999000999000999,0.992007992007992,0.992007992007992,1,0.001998001998002,0.014985014985015,0.014985014985015,0.000999000999000999,0.004995004995005,0.017982017982018,0.017982017982018,0.001998001998002,0.949893826397825,0.0501061736021746,0.0251770793494316,0.949893826397825,0.0501061736021746,0.0251770793494316,0.927147896362087,0.02394576046672,0.048906343171193
"Buteo jamaicensis",253439.626147101,322390.12863297,375914.815664228,316618.009611854,122611.130837498,-5772.11902111559,122475.189517127,94.3943662946749,339,416,0.922729357623872,1,0.961038961038961,0.961038961038961,1,1,0.946053946053946,0.946053946053946,1,0.000999000999000999,0.042957042957043,0.042957042957043,0.000999000999000999,0.003996003996004,0.044955044955045,0.044955044955045,0.003996003996004,0.998410436214798,0.00158956378520223,0.00296234919308016,0.998410436214798,0.00158956378520223,0.00296234919308016,0.995457483317713,0.00295765427721335,0.00158486240507402
"Buteo lineatus",782466.998976192,-48767.1857303163,701077.611349486,34859.810155765,116694.930734719,83626.9958860813,-81389.3876267058,-39.4249755205976,100,218,0.815098195514515,0.988011988011988,0.927072927072927,0.927072927072927,1,0.994005994005994,0.926073926073926,0.926073926073926,1,0.00799200799200799,0.0629370629370629,0.0629370629370629,0.001998001998002,0.016983016983017,0.0819180819180819,0.0819180819180819,0.001998001998002,0.944034510113522,0.0559654898864783,0,0.944034510113522,0.0559654898864783,0,0.944034510113522,0,0.0559654898864783
"Buteo platypterus",1125868.6110035,432739.890093379,1111747.26625415,359563.054114546,74526.9193070715,-73176.8359788324,-14121.3447493433,-160.636314011359,97,108,0.817706230483986,0.998001998001998,0.973026973026973,0.973026973026973,1,0.999000999000999,0.972027972027972,0.972027972027972,1,0.001998001998002,0.020979020979021,0.020979020979021,0.000999000999000999,0.004995004995005,0.020979020979021,0.020979020979021,0.000999000999000999,0.910337406070252,0.0896625939297478,0.0108746140355415,0.910337406070252,0.0896625939297478,0.0108746140355415,0.901316663436845,0.00990922988911129,0.0887741066740439
"Buteo swainsoni",-543892.274613659,425303.250625407,-735958.520319706,344368.872284261,208422.206919232,-80934.3783411454,-192066.245706046,-116.335771151823,54,53,0.875271394865636,0.997002997002997,0.986013986013986,0.986013986013986,0.997002997002997,0.996003996003996,0.985014985014985,0.985014985014985,0.994005994005994,0.000999000999000999,0.011988011988012,0.011988011988012,0.00599400599400599,0.003996003996004,0.011988011988012,0.011988011988012,0.004995004995005,0.95216784546256,0.0478321545374399,0.0478134050738861,0.95216784546256,0.0478321545374399,0.0478134050738861,0.908719717083036,0.0456307452373764,0.0456495376795871
"Butorides virescens",755364.353219087,171102.133156474,763130.288391785,192201.642730133,22483.3061037631,21099.5095736598,7765.93517269811,25.9314097624771,310,205,0.894357722684535,1,1,1,1,1,1,1,1,0.002997002997003,0.030969030969031,0.030969030969031,0.002997002997003,0.000999000999000999,0.027972027972028,0.027972027972028,0.000999000999000999,1,0,0.0277930374212548,1,0,0.0277930374212548,0.972206962578745,0.0277930374212548,0
