"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","Eucl_distance","NS_shift","EW_shift","shift_direction","n_routes_hist","n_routes_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","rS_NA","rE_NA","rU_NA","rS_A","rE_A","rU_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Helmitheros vermivorum",1216040.8016772,124386.623033866,1277985.01920344,120119.986311512,62090.9838370966,-4266.63672235401,61944.2175262393,102.139387233965,111,122,0.875484486354001,1,0.996003996003996,0.996003996003996,1,1,0.999000999000999,0.999000999000999,1,0.002997002997003,0.004995004995005,0.004995004995005,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.987894728509865,0.0121052714901349,0.0212745859952847,0.987894728509865,0.0121052714901349,0.0212745859952847,0.967126745791541,0.0210224653690079,0.0118507888394511
"Himantopus mexicanus",-912074.954215346,41169.7718817793,-679670.848014403,-68370.6022843231,256925.596528468,-109540.374166102,232404.106200943,108.601156158824,24,35,0.739263523899483,0.99000999000999,0.875124875124875,0.875124875124875,1,0.99000999000999,0.907092907092907,0.907092907092907,1,0.010989010989011,0.13986013986014,0.13986013986014,0.001998001998002,0.00799200799200799,0.0889110889110889,0.0889110889110889,0.000999000999000999,0.881003568904235,0.118996431095765,0,0.892252712459375,0.107747287540625,0,0.881003568904235,0,0.118996431095765
"Hylocichla mustelina",1154814.83885319,307179.321605989,1115088.93159,313809.945152614,40275.4624616617,6630.62354662461,-39725.9072631912,-72.6225569906484,458,458,0.920049568023622,1,1,1,1,1,1,1,1,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.003996003996004,0.00799200799200799,0.00799200799200799,0.003996003996004,1,0,0.0177379283422071,1,0,0.0177379283422071,0.982262071657793,0.0177379283422071,0
"Icteria virens",493990.497210907,81466.4389653464,361514.208612134,29208.5615593419,142410.859108028,-52257.8774060045,-132476.288598773,-107.75361344378,365,336,0.904313840704811,0.998001998001998,0.993006993006993,0.993006993006993,1,0.997002997002997,0.994005994005994,0.994005994005994,1,0.003996003996004,0.011988011988012,0.011988011988012,0.000999000999000999,0.003996003996004,0.00799200799200799,0.00799200799200799,0.001998001998002,0.983691432207722,0.0163085677922781,0.00370230181334528,0.983691432207722,0.0163085677922781,0.00370230181334528,0.980108687852285,0.00364214248303037,0.0162491696646845
"Icterus bullockii",-1279597.54402358,295290.181513199,-1287111.55901023,362266.436293695,67396.4325883898,66976.2547804955,-7514.01498664473,-15.733683927264,182,181,0.870504332148689,0.989010989010989,0.962037962037962,0.962037962037962,1,0.985014985014985,0.957042957042957,0.957042957042957,1,0.00699300699300699,0.035964035964036,0.035964035964036,0.000999000999000999,0.00899100899100899,0.043956043956044,0.043956043956044,0.000999000999000999,0.952066834997809,0.0479331650021911,0.000186993756033752,0.952066834997809,0.0479331650021911,0.000186993756033752,0.951897336492983,0.000178032149209623,0.0479246313578074
"Icterus galbula",895595.088004237,503979.101390062,898482.794287365,495949.832677921,8532.76061010674,-8029.26871214132,2887.70628312812,166.555060844604,466,422,0.92592214367545,1,0.886113886113886,0.886113886113886,1,1,0.901098901098901,0.901098901098901,1,0.000999000999000999,0.117882117882118,0.117882117882118,0.000999000999000999,0.000999000999000999,0.100899100899101,0.100899100899101,0.000999000999000999,0.999928422496176,7.15775038238668e-05,0.0133711077149993,0.999928422496176,7.15775038238668e-05,0.0124323368361553,0.986559216058426,0.0133701634406749,7.06205008990662e-05
"Icterus parisorum",-1134223.8410938,-391277.689350476,-1116603.32331749,-426179.137811008,39097.2345741786,-34901.4484605319,17620.5177763079,145.453491799634,38,37,0.896013952747254,1,0.999000999000999,0.999000999000999,1,0.999000999000999,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.997606708341058,0.00239329165894164,0.0794178734093405,0.997606708341058,0.00239329165894164,0.0794178734093405,0.918553494651535,0.0792428649773039,0.00220364037116082
"Icterus spurius",753338.247836865,104468.74122651,722045.16065283,123836.853336009,36801.9166918483,19368.1121094988,-31293.0871840352,-53.5386739144728,391,420,0.938451304449443,1,0.983016983016983,0.983016983016983,1,1,0.983016983016983,0.983016983016983,1,0.002997002997003,0.02997002997003,0.02997002997003,0.001998001998002,0.002997002997003,0.023976023976024,0.023976023976024,0.000999000999000999,0.993427062458078,0.00657293754192236,0.00053188627341191,0.993427062458078,0.00657293754192236,0.00053188627341191,0.992902143480676,0.000528392065445225,0.00656946445387854
"Ictinia mississippiensis",337573.092747039,-379481.154332641,501467.715860367,-386977.222316691,164065.957836114,-7496.06798405061,163894.623113329,94.7997230753271,34,79,0.768328353794693,0.991008991008991,0.986013986013986,0.986013986013986,1,0.994005994005994,0.986013986013986,0.986013986013986,1,0.00699300699300699,0.01998001998002,0.01998001998002,0.000999000999000999,0.004995004995005,0.018981018981019,0.018981018981019,0.000999000999000999,0.858405169193592,0.141594830806408,0,0.858405169193592,0.141594830806408,0,0.858405169193592,0,0.141594830806408
"Junco hyemalis caniceps",-1050620.60176602,136564.282755415,-1077975.06122268,148690.692074079,29921.8357580228,12126.4093186644,-27354.4594566645,-73.7045702370638,27,24,0.902803063902991,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.932793202712821,0.0672067972871793,0,0.932793202712821,0.0672067972871793,0,0.932793202712821,0,0.0672067972871793
"Junco hyemalis hyemalis",1563828.92855421,724785.875987309,1632604.04794489,684841.843197944,79533.2811009385,-39944.0327893652,68775.1193906853,131.375071385422,68,66,0.851130196512622,1,1,1,1,1,1,1,1,0.001998001998002,0.0749250749250749,0.0749250749250749,0.001998001998002,0.001998001998002,0.0909090909090909,0.0909090909090909,0.000999000999000999,1,0,0.0787026906543158,1,0,0.0465082393041802,0.921297309345684,0.0787026906543158,0
"Junco hyemalis oreganus",-1840474.6020498,977483.435721226,-1887496.09633647,989277.96623874,48478.1587426704,11794.5305175141,-47021.4942866662,-89.9569483958983,82,77,0.919073816409594,1,0.986013986013986,0.986013986013986,1,1,0.985014985014985,0.985014985014985,1,0.001998001998002,0.010989010989011,0.010989010989011,0.001998001998002,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.999892252194002,0.000107747805998394,0.0527690861539012,0.999892252194002,0.000107747805998394,0.0527690861539012,0.947134236964931,0.052763700402025,0.000102062633043719
"Lanius ludovicianus",-236579.416747744,-181.879764493334,-451058.007018126,-18454.874334383,215255.587650871,-18272.9945698896,-214478.590270382,-96.3553692929877,280,193,0.861235114085669,1,0.971028971028971,0.971028971028971,1,1,0.965034965034965,0.965034965034965,1,0.000999000999000999,0.033966033966034,0.033966033966034,0.000999000999000999,0.001998001998002,0.028971028971029,0.028971028971029,0.001998001998002,0.996983988028156,0.00301601197184345,0.0289023066078086,0.997160121332498,0.00283987866750238,0.0289023066078086,0.968253253471376,0.0288176489309567,0.0029290975976673
"Larus californicus",-1351351.68301148,824324.765704752,-1238842.42463262,857587.431827446,117323.220969045,33262.6661226932,112509.258378862,63.4163819523581,39,33,0.812383455967149,0.998001998001998,0.895104895104895,0.895104895104895,0.999000999000999,0.994005994005994,0.924075924075924,0.924075924075924,1,0.00599400599400599,0.116883116883117,0.116883116883117,0.000999000999000999,0.00999000999000999,0.0899100899100899,0.0899100899100899,0.003996003996004,0.941901824930272,0.0580981750697283,0.00626486346772013,0.952555371385777,0.0474446286142234,0.00626486346772013,0.93634174558259,0.0059030349029136,0.0577552195144961
"Larus delawarensis",125469.557876157,792738.348638845,-69795.7739559217,852056.87923339,204076.549087316,59318.5305945445,-195265.331832079,-72.0771486792175,115,84,0.907925774498715,1,0.99000999000999,0.99000999000999,1,1,1,1,1,0.000999000999000999,0.016983016983017,0.016983016983017,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.992152831830748,0.00784716816925191,0.000167936911270001,0.996266092681886,0.00373390731811392,0.000167936911270001,0.991987520018767,0.000166619301661219,0.00784586067957153
"Leiothlypis celata",-1753810.39338116,842889.360042652,-1806543.94992142,841336.555200684,52756.4137168436,-1552.80484196788,-52733.5565402668,-104.706746214439,73,67,0.878862176824985,1,1,1,1,1,1,1,1,0.001998001998002,0.032967032967033,0.032967032967033,0.001998001998002,0.000999000999000999,0.031968031968032,0.031968031968032,0.000999000999000999,1,0,0.0817904383541265,1,0,0.0773991501410864,0.918209561645874,0.0817904383541265,0
"Leiothlypis ruficapilla",192857.423681004,982352.522913603,-53811.8385017237,1010539.02071993,248274.452097588,28186.4978063313,-246669.262182728,-81.7458588427354,122,89,0.905120883416811,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.001998001998002,0.99538616367086,0.00461383632914023,0.0532374833113988,0.996877402027474,0.00312259797252595,0.0532374833113988,0.942625845670472,0.053004873812807,0.0043692805167212
"Leiothlypis virginiae",-1115118.93095969,38814.3711745202,-1109061.85088697,179535.574539198,140851.50086318,140721.203364678,6057.08007272519,-5.30434065404489,21,20,0.760980674985467,0.986013986013986,0.98001998001998,0.98001998001998,0.982017982017982,0.987012987012987,0.976023976023976,0.976023976023976,0.982017982017982,0.013986013986014,0.023976023976024,0.023976023976024,0.016983016983017,0.011988011988012,0.018981018981019,0.018981018981019,0.024975024975025,0.817022317306536,0.182977682693464,0.0636005183336603,0.817022317306536,0.182977682693464,0.0636005183336603,0.774067465572824,0.0525748817673914,0.173357652659784
"Leucophaeus atricilla",1446863.64346508,-150858.267368897,1355244.57215071,-267501.010578638,148322.566630977,-116642.743209741,-91619.0713143672,-131.717399178695,29,24,0.869508911782227,1,0.961038961038961,0.961038961038961,1,1,0.959040959040959,0.959040959040959,1,0.000999000999000999,0.026973026973027,0.026973026973027,0.000999000999000999,0.000999000999000999,0.050949050949051,0.050949050949051,0.000999000999000999,0.984071131711039,0.015928868288961,0.0164436129423074,0.984071131711039,0.015928868288961,0.0164436129423074,0.968143030821402,0.01618592434669,0.0156710448319075
"Leucophaeus pipixcan",-620543.809428995,1041779.67380236,-814563.7986034,1038400.30428243,194049.417256503,-3379.3695199358,-194019.989174405,-95.7543255633557,25,23,0.814957180708779,0.998001998001998,0.992007992007992,0.992007992007992,0.998001998001998,1,0.99000999000999,0.99000999000999,1,0.002997002997003,0.00899100899100899,0.00899100899100899,0.003996003996004,0.002997002997003,0.00799200799200799,0.00799200799200799,0.001998001998002,0.901171582312136,0.0988284176878644,0.0768205328946363,0.901171582312136,0.0988284176878644,0.0731661798123591,0.838307575593814,0.0697580881956264,0.0919343362105602
"Limnothlypis swainsonii",908669.260712062,-474633.553101148,909874.88668567,-437569.726463522,37083.4299790655,37063.8266376262,1205.62597360869,7.8591453337592,21,42,0.78860812801558,0.991008991008991,0.963036963036963,0.963036963036963,1,0.983016983016983,0.966033966033966,0.966033966033966,1,0.013986013986014,0.036963036963037,0.036963036963037,0.001998001998002,0.016983016983017,0.037962037962038,0.037962037962038,0.000999000999000999,0.905872649332634,0.0941273506673657,0.0392637525915665,0.905872649332634,0.0941273506673657,0.0392637525915665,0.873533087226413,0.0356998990200732,0.0907670137535137
"Limosa fedoa",-532961.679437461,1158805.13548809,-438184.644591382,1140093.59354173,96606.4601164192,-18711.5419463594,94777.0348460792,96.9274420958313,23,28,0.900603092101994,0.999000999000999,0.976023976023976,0.976023976023976,1,0.999000999000999,0.96003996003996,0.96003996003996,1,0.002997002997003,0.028971028971029,0.028971028971029,0.001998001998002,0.004995004995005,0.047952047952048,0.047952047952048,0.001998001998002,0.981246122221876,0.0187538777781242,0.0520381546308146,0.981246122221876,0.0187538777781242,0.0494745433650476,0.931092554013374,0.0511121186343509,0.0177953273522746
"Lophodytes cucullatus",399765.428798693,867403.468188639,965325.69290167,883042.878612714,565776.460707443,15639.4104240751,565560.264102977,91.0977178591595,30,29,0.562976572448082,1,1,1,1,1,1,1,1,0.000999000999000999,0.275724275724276,0.275724275724276,0.000999000999000999,0.001998001998002,0.24975024975025,0.24975024975025,0.000999000999000999,1,0,0.320608395617894,1,0,0.206179618808161,0.679391604382106,0.320608395617894,0
"Loxia curvirostra",-1192987.87195217,787084.358183711,-987712.985780182,878297.413805148,224627.69288029,91213.0556214374,205274.886171988,57.0966003309847,82,90,0.84777438431524,1,0.99000999000999,0.99000999000999,1,1,0.986013986013986,0.986013986013986,1,0.004995004995005,0.027972027972028,0.027972027972028,0.001998001998002,0.000999000999000999,0.018981018981019,0.018981018981019,0.000999000999000999,0.986439702174463,0.0135602978255372,0.0174225489096834,0.986629641094837,0.0133703589051631,0.0131382048446134,0.969482453247424,0.0171903552641476,0.0133271914884286
"Mareca americana",-960058.540111645,917117.381148161,-940399.432354215,931231.999208623,24201.3008082404,14114.6180604619,19659.1077574294,46.9665272814107,51,44,0.830548096725575,1,0.998001998001998,0.998001998001998,1,1,0.996003996003996,0.996003996003996,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.994394419338509,0.00560558066149121,0.0962381206489349,0.994394419338509,0.00560558066149121,0.0856758523157504,0.899180850823934,0.0957503045702054,0.00506884460586057
"Mareca strepera",-1008014.73118371,797387.116651481,-1078775.06032786,816244.866157079,73230.0409463533,18857.7495055986,-70760.3291441516,-82.7136905729428,89,87,0.911839485892068,1,0.99000999000999,0.99000999000999,1,1,0.991008991008991,0.991008991008991,1,0.000999000999000999,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.001998001998002,0.014985014985015,0.014985014985015,0.000999000999000999,0.994582547200725,0.00541745279927465,0.030612813764347,0.994582547200725,0.00541745279927465,0.0153298386785198,0.964295499025155,0.0304520205595941,0.00525248041525051
"Megaceryle alcyon",502711.465924588,436149.813702407,534977.431197997,502395.120413619,73685.3660931891,66245.3067112114,32265.965273409,29.9835030377813,397,284,0.862766406524148,0.998001998001998,1,1,1,1,1,1,1,0.001998001998002,0.361638361638362,0.361638361638362,0.000999000999000999,0.002997002997003,0.358641358641359,0.358641358641359,0.000999000999000999,1,0,0.0374109949444331,1,0,0.0346590997181356,0.962589005055567,0.0374109949444331,0
"Melanerpes carolinus",932763.649010048,130962.170530624,935858.867066558,189703.197479755,58822.5179829618,58741.0269491309,3095.21805650927,9.69514034696054,484,552,0.888317047412303,0.995004995004995,0.932067932067932,0.932067932067932,1,0.99000999000999,0.946053946053946,0.946053946053946,1,0.012987012987013,0.0919080919080919,0.0919080919080919,0.000999000999000999,0.016983016983017,0.0909090909090909,0.0909090909090909,0.000999000999000999,0.962148776772255,0.037851223227745,0,0.962148776772255,0.037851223227745,0,0.962148776772255,0,0.0378512232277449
"Melanerpes erythrocephalus",603204.618543157,131706.268676167,613457.190674251,77763.5028970231,54908.4439335775,-53942.7657791436,10252.5721310939,173.322936681656,315,316,0.906548117925434,1,0.967032967032967,0.967032967032967,1,1,0.962037962037962,0.962037962037962,1,0.000999000999000999,0.040959040959041,0.040959040959041,0.000999000999000999,0.001998001998002,0.043956043956044,0.043956043956044,0.001998001998002,0.998512192161344,0.00148780783865623,0.0123774887685958,0.998512192161344,0.00148780783865623,0.0123774887685958,0.986171279381992,0.0123593010443262,0.00146941957368217
"Meleagris gallopavo",673455.238418581,315888.343092556,638524.626522459,330284.955494801,37781.0811928135,14396.6124022445,-34930.6118961221,-63.1993636309176,273,507,0.869382997032719,0.999000999000999,0.971028971028971,0.971028971028971,1,1,0.966033966033966,0.966033966033966,1,0.001998001998002,0.017982017982018,0.017982017982018,0.000999000999000999,0.002997002997003,0.032967032967033,0.032967032967033,0.000999000999000999,0.980959918989731,0.0190400810102693,0.00782996327079983,0.980959918989731,0.0190400810102693,0.00782996327079983,0.973424159979353,0.00768202539624546,0.0188938146244018
"Melospiza georgiana",1101839.50616715,801278.735565583,1065775.10621085,826779.576500986,44169.3766383465,25500.8409354031,-36064.3999562918,-46.5811553698827,148,143,0.910696719121322,1,0.986013986013986,0.986013986013986,1,0.999000999000999,0.99000999000999,0.99000999000999,1,0.001998001998002,0.014985014985015,0.014985014985015,0.001998001998002,0.001998001998002,0.010989010989011,0.010989010989011,0.000999000999000999,0.976294217836676,0.0237057821633246,0.0162417099373505,0.982638486254008,0.0173615137459921,0.0162417099373505,0.960807462768569,0.0158627950316282,0.0233297421998033
"Melospiza lincolnii",-700701.701505459,818586.884837854,-919979.25587544,785440.586499595,221768.624796225,-33146.2983382588,-219277.554369981,-103.715228387846,55,51,0.880299136194143,1,0.944055944055944,0.944055944055944,1,1,0.948051948051948,0.948051948051948,1,0.000999000999000999,0.0629370629370629,0.0629370629370629,0.000999000999000999,0.004995004995005,0.0659340659340659,0.0659340659340659,0.000999000999000999,0.981164990081459,0.0188350099185406,0.0215457888736463,0.981237552118333,0.0187624478816669,0.0123581410815077,0.960414767215022,0.0211485561309264,0.0184366766540518
"Melospiza melodia",339450.331322327,593607.604057316,355129.90910608,595236.833820918,15763.9953406292,1629.22976360202,15679.5777837533,86.6152795133134,623,613,0.955832114090675,1,0.946053946053946,0.946053946053946,1,1,1,1,1,0.000999000999000999,0.051948051948052,0.051948051948052,0.000999000999000999,0.001998001998002,0.000999000999000999,0.000999000999000999,0.001998001998002,0.991794148898964,0.00820585110103584,0.00342343205915844,0.999899869692406,0.000100130307593723,0.00342343205915844,0.988426576064634,0.00339543527058399,0.00817798866478222
"Melozone fusca",-875474.070451978,-528536.197272713,-902437.122315214,-509464.932593718,33026.0397601024,19071.2646789959,-26963.0518632359,-60.6565765131857,34,34,0.880468302754502,0.999000999000999,1,1,1,0.998001998001998,0.998001998001998,0.998001998001998,1,0.004995004995005,0.001998001998002,0.001998001998002,0.002997002997003,0.003996003996004,0.002997002997003,0.002997002997003,0.001998001998002,0.997132103255126,0.00286789674487396,0.0695611258428267,0.997132103255126,0.00286789674487396,0.0695611258428267,0.927955593229059,0.069375471715574,0.00266893505536677
"Mergus merganser",-367967.189806417,885673.208370945,-32884.9315649436,791498.091024421,348064.753336842,-94175.1173465236,335082.258241473,102.600217643503,77,71,0.770097932176709,0.988011988011988,0.7002997002997,0.7002997002997,1,0.984015984015984,0.722277722277722,0.722277722277722,1,0.014985014985015,0.333666333666334,0.333666333666334,0.001998001998002,0.018981018981019,0.287712287712288,0.287712287712288,0.000999000999000999,0.838320577032396,0.161679422967604,0.000468175589271611,0.847045233594241,0.152954766405759,0,0.837991527033833,0.000392510941014787,0.161615962025152
"Mimus polyglottos",479782.778997492,430.677462244727,497748.368980663,-674.720737058795,17999.5646786932,-1105.39819930352,17965.5899831716,96.6892998292092,535,534,0.980008328967439,1,0.625374625374625,0.625374625374625,1,1,0.616383616383616,0.616383616383616,1,0.000999000999000999,0.392607392607393,0.392607392607393,0.000999000999000999,0.000999000999000999,0.357642357642358,0.357642357642358,0.000999000999000999,0.999913308667652,8.66913323481873e-05,0.00470405650909738,0.999913308667652,8.66913323481873e-05,0.00470405650909738,0.995210065807067,0.00470365062632425,8.62835666084909e-05
"Mniotilta varia",1155079.62925124,479834.103352325,1103935.09478753,450503.751643956,58957.8912177717,-29330.3517083695,-51144.5344637132,-111.112462977947,258,227,0.924074034975141,1,0.932067932067932,0.932067932067932,1,1,0.933066933066933,0.933066933066933,1,0.001998001998002,0.0709290709290709,0.0709290709290709,0.001998001998002,0.000999000999000999,0.0779220779220779,0.0779220779220779,0.000999000999000999,0.99648614471132,0.0035138552886796,0.00848917035309277,0.99648614471132,0.0035138552886796,0.00828831012266582,0.98805627751266,0.00845959298420845,0.00348412950313197
"Myadestes townsendi",-1427549.62689936,711917.847134875,-1450943.53461006,784852.348639943,76594.4934559254,72934.5015050683,-23393.9077107052,-28.6601648988151,56,56,0.878205569207824,0.995004995004995,0.982017982017982,0.982017982017982,1,0.998001998001998,1,1,1,0.002997002997003,0.034965034965035,0.034965034965035,0.001998001998002,0.004995004995005,0.000999000999000999,0.000999000999000999,0.002997002997003,0.98675307019112,0.0132469298088803,0.0125571146822354,0.99374656897037,0.00625343102963046,0.0125571146822354,0.974524404249932,0.0123928329291325,0.0130827628209349
"Myiarchus cinerascens",-1317587.22076981,-27092.8030205548,-1286498.21110697,-18419.4338780326,32276.2118920223,8673.36914252222,31089.0096628417,65.848319053474,123,136,0.929309223441844,0.999000999000999,0.978021978021978,0.978021978021978,1,0.999000999000999,0.983016983016983,0.983016983016983,1,0.000999000999000999,0.022977022977023,0.022977022977023,0.000999000999000999,0.001998001998002,0.025974025974026,0.025974025974026,0.001998001998002,0.996616603218791,0.00338339678120916,0.0410212674250026,0.996616603218791,0.00338339678120916,0.0410212674250026,0.955866792940288,0.0408881511173832,0.00324505594232901
"Myiarchus crinitus",962115.801338409,251825.476453901,933350.210958164,243554.456015116,29931.0702953103,-8271.02043878561,-28765.5903802442,-99.0653929529821,572,564,0.961493245990275,1,0.946053946053946,0.946053946053946,1,1,0.959040959040959,0.959040959040959,1,0.000999000999000999,0.037962037962038,0.037962037962038,0.000999000999000999,0.000999000999000999,0.033966033966034,0.033966033966034,0.000999000999000999,0.99282555194679,0.00717444805321046,0.000250343891422053,0.99282555194679,0.00717444805321046,0.000250343891422053,0.99257878688477,0.000248548258589975,0.00717266485664049
"Nucifraga columbiana",-1330842.12095743,672696.212838118,-1409893.98500702,679730.743540543,79364.2352191351,7034.53070242447,-79051.86404959,-94.6847956020454,56,47,0.894956052924624,0.997002997002997,0.997002997002997,0.997002997002997,0.999000999000999,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.000999000999000999,0.995377031099535,0.00462296890046546,0.0291731877376907,0.995377031099535,0.00462296890046546,0.0266134029475073,0.966469054631843,0.0290422378299799,0.00448870753817754
"Numenius americanus",-1267698.08913071,596475.48631036,-1231435.4449284,627052.839099732,47433.6786276264,30577.3527893713,36262.6442023092,40.9272290164664,54,70,0.891917332811842,1,1,1,1,1,0.997002997002997,0.997002997002997,1,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.001998001998002,0.981914552411231,0.0180854475887694,0.0451493474618917,0.981914552411231,0.0180854475887694,0.0451493474618917,0.938347955523717,0.0443690306661912,0.0172830138100915
"Nycticorax nycticorax",-262188.429435947,264778.175028168,-402599.335964267,220310.370344829,147284.107511504,-44467.8046833386,-140410.90652832,-109.06842781517,57,47,0.810601382049292,0.996003996003996,0.689310689310689,0.689310689310689,1,0.999000999000999,0.707292707292707,0.707292707292707,1,0.002997002997003,0.285714285714286,0.285714285714286,0.000999000999000999,0.00699300699300699,0.325674325674326,0.325674325674326,0.000999000999000999,0.946918809596684,0.0530811904033164,0.0241952318277488,0.946918809596684,0.0530811904033164,0.0241952318277488,0.925196129697541,0.0229403827223526,0.0518634875801063
"Oreortyx pictus",-2135164.00701331,598876.599998756,-2120141.34912979,679058.838383398,81577.3963929763,80182.2383846418,15022.6578835188,-4.92423591180508,23,23,0.826328691501129,0.989010989010989,0.917082917082917,0.917082917082917,1,0.991008991008991,0.913086913086913,0.913086913086913,1,0.003996003996004,0.0619380619380619,0.0619380619380619,0.000999000999000999,0.00799200799200799,0.0709290709290709,0.0709290709290709,0.000999000999000999,0.897437182845414,0.102562817154586,0.0249229701356242,0.897437182845414,0.102562817154586,0.0249229701356242,0.877312943791706,0.0224241199700484,0.100262936238246
"Oreoscoptes montanus",-1400581.52588554,584244.613160949,-1359842.06509804,608915.186520785,47627.1021075116,24670.5733598362,40739.4607875003,48.9507071069782,81,80,0.887849238383532,0.997002997002997,0.995004995004995,0.995004995004995,0.999000999000999,0.988011988011988,0.986013986013986,0.986013986013986,0.997002997002997,0.000999000999000999,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.00599400599400599,0.00699300699300699,0.00699300699300699,0.002997002997003,0.978773706222925,0.0212262937770751,0.0147777372391191,0.978773706222925,0.0212262937770751,0.0147777372391191,0.964612221850153,0.0144685991079803,0.0209191790418664
"Oxyura jamaicensis",-974216.922009062,883865.942990462,-947407.852867703,834054.487029505,56567.7234222533,-49811.455960957,26809.0691413593,144.10685096094,40,48,0.908371532116116,0.997002997002997,0.851148851148851,0.851148851148851,1,1,0.871128871128871,0.871128871128871,1,0.000999000999000999,0.153846153846154,0.153846153846154,0.000999000999000999,0.001998001998002,0.128871128871129,0.128871128871129,0.000999000999000999,0.975944728815025,0.0240552711849752,0.00367708286387175,0.977914872344326,0.0220851276556742,0.00367708286387175,0.972442114818242,0.00358894709235801,0.0239689380894
"Pandion haliaetus",93084.9826323489,423578.288645207,397586.763961652,427926.57683705,304532.826544066,4348.28819184279,304501.781329303,89.7379888195242,79,127,0.869672821014622,1,0.934065934065934,0.934065934065934,1,1,0.932067932067932,0.932067932067932,1,0.000999000999000999,0.0619380619380619,0.0619380619380619,0.000999000999000999,0.002997002997003,0.0589410589410589,0.0589410589410589,0.000999000999000999,0.988194673620707,0.0118053263792929,0.0312495473339371,0.988912464448033,0.0110875355519667,0.0301371671831243,0.957667331506203,0.0308920326423675,0.0114406358514299
"Parkesia motacilla",1196513.83704108,179854.933753172,1168772.71885732,171402.245677897,29000.3029946836,-8452.68807527432,-27741.1181837642,-98.4185907605389,154,177,0.874910671044762,1,0.957042957042957,0.957042957042957,1,1,0.974025974025974,0.974025974025974,1,0.001998001998002,0.035964035964036,0.035964035964036,0.001998001998002,0.003996003996004,0.041958041958042,0.041958041958042,0.003996003996004,0.985916009424831,0.0140839905751685,0.00874964891939607,0.985916009424831,0.0140839905751685,0.00874964891939607,0.977410036690702,0.00862748211086612,0.0139624811984316
"Parkesia noveboracensis",992755.430745042,948144.085694547,862246.425649444,963606.021640464,131421.732884019,15461.9359459175,-130509.005095598,-75.4841410677339,72,61,0.906834008119528,1,0.997002997002997,0.997002997002997,1,1,0.998001998001998,0.998001998001998,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.999228431464509,0.000771568535490555,0.0603158871246948,0.999228431464509,0.000771568535490555,0.0563236066602059,0.939002781342361,0.0602721542199106,0.000725064437728238
"Passer domesticus",401091.862024336,320168.359555448,392585.937304759,343716.708011438,25037.4813098253,23548.3484559903,-8505.92471957678,-17.2732313948469,727,688,0.966461823551425,1,0.953046953046953,0.953046953046953,1,1,0.957042957042957,0.957042957042957,1,0.000999000999000999,0.038961038961039,0.038961038961039,0.000999000999000999,0.000999000999000999,0.0579420579420579,0.0579420579420579,0.000999000999000999,0.998924277757145,0.00107572224285544,0.000586218815785566,0.998924277757145,0.00107572224285544,0.000586218815785566,0.998339319111358,0.000585588576443449,0.0010750923121986
"Passerculus sandwichensis",165050.05670136,755609.161240526,125838.246714608,785304.842068463,49187.3917002299,29695.6808279371,-39211.8099867519,-51.7467312022577,347,307,0.906331339041544,1,1,1,1,1,1,1,1,0.000999000999000999,0.270729270729271,0.270729270729271,0.000999000999000999,0.000999000999000999,0.252747252747253,0.252747252747253,0.000999000999000999,1,0,0.0367595401808035,1,0,0.0289757564881047,0.963240459819196,0.0367595401808035,0
