species,centroid_hist_X,centroid_hist_Y,centroid_rec_X,centroid_rec_Y,Eucl_distance,NS_shift,EW_shift,shift_direction,n_routes_hist,n_routes_rec,D,shift_p_D_NA,shift_p_E_NA,shift_p_S_NA,shift_p_U_NA,shift_p_D_A,shift_p_E_A,shift_p_S_A,shift_p_U_A,cons_p_D_NA,cons_p_E_NA,cons_p_S_NA,cons_p_U_NA,cons_p_D_A,cons_p_E_A,cons_p_S_A,cons_p_U_A,rS_NA,rE_NA,rU_NA,rS_A,rE_A,rU_A,range_stability_std,range_unfilling_std,range_expansion_std
Fulica americana,-676700.6778,746081.9541,-861516.9223,812173.523,196278.2201,66091.56891,-184816.2444,-75.40714126,52,38,0.807939531,1,1,1,1,1,1,1,1,0.000999001,0.095904096,0.095904096,0.000999001,0.001998002,0.085914086,0.085914086,0.000999001,1,0,0.085415141,1,0,0.065837687,0.914584859,0.085415141,0
Gallinago delicata,-88361.46667,924257.4224,-306149.0502,926989.0893,217804.7143,2731.666942,-217787.5836,-89.8080622,83,62,0.819950359,0.995004995,0.923076923,0.923076923,0.992007992,0.994005994,0.989010989,0.989010989,0.992007992,0.006993007,0.076923077,0.076923077,0.00999001,0.005994006,0.012987013,0.012987013,0.011988012,0.954745385,0.045254615,0.040731518,0.983123347,0.016876653,0.040731518,0.917548464,0.038960043,0.043491493
Geococcyx californianus,-646737.5594,-486376.6305,-351468.1755,-505468.4538,295885.9692,-19091.82331,295269.3839,89.58879964,31,36,0.608856188,1,0.893106893,0.893106893,1,0.999000999,0.846153846,0.846153846,1,0.001998002,0.117882118,0.117882118,0.000999001,0.002997003,0.128871129,0.128871129,0.000999001,0.985121432,0.014878568,0.221084321,0.985491222,0.014508778,0.186807208,0.769858917,0.218513686,0.011627397
Geothlypis formosa,998046.283,20802.59277,853869.2596,-68885.15289,169796.6602,-89687.74567,-144177.0235,-114.6072163,140,117,0.842142618,1,0.994005994,0.994005994,1,1,0.998001998,0.998001998,1,0.001998002,0.001998002,0.001998002,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.999575574,0.000424426,0.052522673,0.999575574,0.000424426,0.052522673,0.947096306,0.052501551,0.000402143
Geothlypis philadelphia,904868.9262,864413.4097,1029224.118,873701.2756,124701.5565,9287.865947,124355.1918,92.55467266,49,50,0.899028849,1,0.887112887,0.887112887,1,1,0.899100899,0.899100899,1,0.001998002,0.087912088,0.087912088,0.001998002,0.000999001,0.0999001,0.0999001,0.000999001,0.975362793,0.024637207,0,0.975362793,0.024637207,0,0.975362793,0,0.024637207
Geothlypis tolmiei,-1696926.383,912805.6387,-1766924.943,873160.446,80445.88116,-39645.19268,-69998.56066,-132.15025,28,29,0.932216045,1,0.973026973,0.973026973,1,1,0.967032967,0.967032967,1,0.000999001,0.024975025,0.024975025,0.000999001,0.001998002,0.027972028,0.027972028,0.000999001,0.987814535,0.012185465,0.031150401,0.987814535,0.012185465,0.030056338,0.95740713,0.030782504,0.011810366
Geothlypis trichas,727468.1706,379643.3801,688210.7892,406546.0908,47590.94271,26902.71065,-39257.38132,-50.81137276,443,430,0.938388603,1,0.889110889,0.889110889,1,1,0.881118881,0.881118881,1,0.000999001,0.12987013,0.12987013,0.000999001,0.000999001,0.105894106,0.105894106,0.000999001,0.991564414,0.008435586,0.001798137,0.992107759,0.007892241,0.001798137,0.989796459,0.001782996,0.008420545
Haemorhous cassinii,-1700703.977,833054.8178,-1698901.504,766020.6874,67058.35925,-67034.13037,1802.473597,165.5022677,21,21,0.855109983,0.997002997,0.99000999,0.99000999,1,0.997002997,0.991008991,0.991008991,1,0.002997003,0.013986014,0.013986014,0.000999001,0.005994006,0.025974026,0.025974026,0.000999001,0.970560209,0.029439791,0.037351708,0.970560209,0.029439791,0.037351708,0.935336649,0.036291989,0.028371362
Haemorhous mexicanus,441946.6966,465427.9826,593031.9193,289661.1446,231777.3195,-175766.838,151085.2227,142.0257304,135,364,0.622347128,0.978021978,0.749250749,0.749250749,1,0.974025974,0.798201798,0.798201798,1,0.022977023,0.26973027,0.26973027,0.001998002,0.015984016,0.204795205,0.204795205,0.000999001,0.688077244,0.311922756,0.038231294,0.728446309,0.271553691,0.030933166,0.669758168,0.026623575,0.303618257
Haemorhous purpureus,526862.8391,795054.7659,476393.5134,789389.9463,50786.24829,-5664.819657,-50469.32567,-92.35539894,109,99,0.909036297,1,0.982017982,0.982017982,1,1,0.982017982,0.982017982,1,0.000999001,0.013986014,0.013986014,0.000999001,0.001998002,0.025974026,0.025974026,0.000999001,0.99991765,8.24E-05,0.025714236,0.99991765,8.24E-05,0.019855875,0.974207595,0.025712173,8.02E-05
Helmitheros vermivorum,1277154.346,173657.9166,1308197.238,201265.7208,41543.3749,27607.80415,31042.89207,57.76019705,53,77,0.88447253,1,0.988011988,0.988011988,1,1,0.976023976,0.976023976,1,0.000999001,0.012987013,0.012987013,0.000999001,0.002997003,0.026973027,0.026973027,0.002997003,0.99160399,0.00839601,0.023957957,0.99160399,0.00839601,0.023957957,0.968041907,0.023761586,0.008196508
Hylocichla mustelina,1118998.639,318735.3345,1084974.132,327955.1531,35251.55533,9219.818609,-34024.50731,-67.25105787,312,315,0.939919322,1,0.991008991,0.991008991,1,1,0.982017982,0.982017982,1,0.000999001,0.023976024,0.023976024,0.000999001,0.000999001,0.018981019,0.018981019,0.000999001,0.995427945,0.004572055,0.008527076,0.995427945,0.004572055,0.008527076,0.986978334,0.00848842,0.004533246
Icteria virens,671074.2456,96824.62235,563244.6416,21344.90616,131622.2286,-75479.71619,-107829.604,-119.8323988,233,195,0.83378036,0.999000999,0.981018981,0.981018981,1,0.999000999,0.982017982,0.982017982,1,0.002997003,0.016983017,0.016983017,0.001998002,0.000999001,0.015984016,0.015984016,0.000999001,0.983282549,0.016717451,0.019180753,0.984666785,0.015333215,0.019138391,0.964731794,0.018866149,0.016402057
Icterus bullockii,-1436003.257,289476.5661,-1466703.142,374474.7604,90372.42942,84998.19431,-30699.8854,-30.45924124,60,58,0.905387619,0.998001998,0.937062937,0.937062937,1,0.997002997,0.937062937,0.937062937,1,0.005994006,0.057942058,0.057942058,0.000999001,0.005994006,0.05994006,0.05994006,0.000999001,0.975362906,0.024637094,0.018287776,0.975362906,0.024637094,0.018287776,0.957957303,0.017845258,0.024197439
Icterus galbula,864302.7336,474962.9524,857840.912,467833.4448,9622.11082,-7129.507618,-6461.821551,-131.0728757,336,304,0.911660795,1,0.992007992,0.992007992,1,0.997002997,0.995004995,0.995004995,1,0.006993007,0.012987013,0.012987013,0.003996004,0.002997003,0.011988012,0.011988012,0.001998002,0.997241532,0.002758468,0.007515671,0.997241532,0.002758468,0.007515671,0.989767113,0.007495094,0.002737793
Icterus spurius,682370.7457,64673.45604,705328.7452,156711.6281,94858.28833,92038.17211,22957.99949,19.07045094,245,292,0.864798627,0.99000999,0.948051948,0.948051948,1,0.992007992,0.96003996,0.96003996,1,0.011988012,0.04995005,0.04995005,0.001998002,0.008991009,0.043956044,0.043956044,0.001998002,0.945869404,0.054130596,0.000233285,0.945869404,0.054130596,0.000233285,0.945660688,0.00022066,0.054118651
Junco hyemalis hyemalis,1475362.626,752883.5319,1630731.397,717225.463,159408.1327,-35658.06893,155368.7706,113.624423,42,39,0.751208439,1,0.901098901,0.901098901,1,1,0.881118881,0.881118881,1,0.000999001,0.11988012,0.11988012,0.000999001,0.001998002,0.113886114,0.113886114,0.000999001,0.998446478,0.001553522,0.144420773,0.998446478,0.001553522,0.112224481,0.854441769,0.144228771,0.00132946
Junco hyemalis oreganus,-1895839.815,772121.2134,-1937583.443,796170.75,48175.83015,24049.53658,-41743.62708,-74.32332197,42,41,0.929007766,1,0.974025974,0.974025974,1,0.999000999,0.969030969,0.969030969,1,0.002997003,0.026973027,0.026973027,0.001998002,0.000999001,0.024975025,0.024975025,0.000999001,0.987245562,0.012754438,0.025333302,0.987245562,0.012754438,0.025333302,0.962546382,0.025018274,0.012435344
Lanius ludovicianus,152586.9926,-21693.09107,-238361.4558,-39129.15842,391337.0744,-17436.06736,-390948.4484,-91.44630121,190,80,0.741806714,0.996003996,0.9000999,0.9000999,1,0.997002997,0.924075924,0.924075924,1,0.001998002,0.105894106,0.105894106,0.000999001,0.003996004,0.092907093,0.092907093,0.000999001,0.992882991,0.007117009,0.027256485,0.995233418,0.004766582,0.027011975,0.966007881,0.027067751,0.006924368
Larus delawarensis,118159.2448,741461.7807,311154.0637,822895.7879,209471.9495,81434.00725,192994.8188,67.99890768,46,46,0.726298878,1,1,1,1,1,1,1,1,0.000999001,0.322677323,0.322677323,0.000999001,0.003996004,0.35964036,0.35964036,0.000999001,1,0,0.128274076,1,0,0.091181704,0.871725924,0.128274076,0
Leiothlypis celata,-1871513.636,686557.0521,-1912105.101,722548.1196,54249.64545,35991.06753,-40591.46572,-62.54017398,28,32,0.812316504,1,0.955044955,0.955044955,1,1,0.957042957,0.957042957,1,0.000999001,0.046953047,0.046953047,0.000999001,0.000999001,0.04995005,0.04995005,0.000999001,0.998102316,0.001897684,0.089851873,0.998232411,0.001767589,0.08359033,0.908575875,0.089696657,0.001727468
Leiothlypis ruficapilla,296816.2936,880840.2908,33883.57402,897988.0825,263491.2936,17147.79167,-262932.7196,-83.80353147,78,61,0.837515382,1,1,1,1,1,1,1,1,0.000999001,0.022977023,0.022977023,0.000999001,0.001998002,0.020979021,0.020979021,0.000999001,1,0,0.065067821,1,0,0.036698884,0.934932179,0.065067821,0
Loxia curvirostra,-1229338.387,910233.4197,-678500.3617,915951.6054,550867.7045,5718.18576,550838.0254,79.64553175,22,29,0.72436708,0.997002997,0.693306693,0.693306693,1,1,0.705294705,0.705294705,1,0.000999001,0.284715285,0.284715285,0.000999001,0.002997003,0.306693307,0.306693307,0.000999001,0.873753316,0.126246684,0.040111656,0.873753316,0.126246684,0.0260305,0.842974416,0.035226076,0.121799508
Mareca strepera,-849384.3861,915900.6041,-943408.5688,845934.5834,117199.7909,-69966.02073,-94024.18265,-133.0499031,25,31,0.568316875,0.992007992,0.982017982,0.982017982,1,0.994005994,1,1,1,0.007992008,0.011988012,0.011988012,0.010989011,0.012987013,0.000999001,0.000999001,0.007992008,0.711773673,0.288226327,0,0.765794483,0.234205517,0,0.711773673,0,0.288226327
Megaceryle alcyon,627738.4731,370346.6745,657121.165,443145.6031,78504.94631,72798.92864,29382.69191,26.86776662,274,176,0.842834861,1,1,1,1,1,1,1,1,0.000999001,0.081918082,0.081918082,0.000999001,0.001998002,0.081918082,0.081918082,0.000999001,1,0,0.0239156,1,0,0.021195099,0.9760844,0.0239156,0
Megascops asio,890926.4116,-11906.12611,871939.4394,44024.25681,59065.32695,55930.38292,-18986.97223,-12.88853086,24,20,0.713407217,0.958041958,0.909090909,0.909090909,1,0.977022977,0.931068931,0.931068931,1,0.04995005,0.086913087,0.086913087,0.000999001,0.046953047,0.090909091,0.090909091,0.000999001,0.899402288,0.100597712,0.086341024,0.899756075,0.100243925,0.082360147,0.828946967,0.078335716,0.092717318
Melanerpes carolinus,813440.8529,85503.48393,873146.2765,230028.853,156372.3758,144525.3691,59705.42367,28.54433496,278,380,0.81636504,0.976023976,0.906093906,0.906093906,1,0.974025974,0.914085914,0.914085914,1,0.025974026,0.102897103,0.102897103,0.001998002,0.024975025,0.091908092,0.091908092,0.000999001,0.950855339,0.049144661,0,0.950878339,0.049121661,0,0.950855339,0,0.049144661
Melanerpes erythrocephalus,555755.4883,247737.5708,591009.199,119812.1314,132694.1678,-127925.4394,35253.71071,168.3121872,252,219,0.825727153,1,0.935064935,0.935064935,0.999000999,0.994005994,0.937062937,0.937062937,0.998001998,0.004995005,0.075924076,0.075924076,0.003996004,0.005994006,0.070929071,0.070929071,0.005994006,0.98982217,0.01017783,0.041303833,0.98982217,0.01017783,0.041303833,0.949337807,0.040900643,0.00976155
Meleagris gallopavo,658227.3106,50222.6358,674469.0555,327829.23,278081.3108,277606.5942,16241.74487,8.045500557,52,329,0.610461334,0.898101898,0.846153846,0.846153846,1,0.892107892,0.946053946,0.946053946,1,0.104895105,0.177822178,0.177822178,0.000999001,0.0999001,0.044955045,0.044955045,0.001998002,0.888795593,0.111204407,0,0.932417602,0.067582398,0,0.888795593,0,0.111204407
Melospiza georgiana,1091239.936,765892.9375,1046289.92,808914.3288,62220.12599,43021.39127,-44950.01637,-38.23541827,112,103,0.853912632,0.996003996,0.969030969,0.969030969,1,0.993006993,0.972027972,0.972027972,0.997002997,0.00999001,0.025974026,0.025974026,0.001998002,0.007992008,0.032967033,0.032967033,0.004995005,0.960982062,0.039017938,0.013126098,0.960982062,0.039017938,0.013126098,0.948854076,0.012620408,0.038525516
Melospiza melodia,639098.9629,561662.1855,610906.7029,550396.9625,30359.65699,-11265.22301,-28192.25999,-106.84384,358,370,0.944333587,1,0.741258741,0.741258741,1,1,0.705294705,0.705294705,1,0.000999001,0.282717283,0.282717283,0.000999001,0.000999001,0.291708292,0.291708292,0.000999001,0.99980539,0.00019461,0.001492879,0.99980539,0.00019461,0.001327622,0.998313092,0.001492589,0.00019432
Mimus polyglottos,728744.1095,52569.0846,693994.9024,40826.32889,36679.69069,-11742.7557,-34749.20715,-103.3786189,304,303,0.92813012,1,0.781218781,0.781218781,1,1,0.77022977,0.77022977,1,0.002997003,0.233766234,0.233766234,0.001998002,0.003996004,0.247752248,0.247752248,0.001998002,0.986418264,0.013581736,0.000267062,0.986418264,0.013581736,0.000267062,0.986158405,0.000263436,0.013578158
Mniotilta varia,1171894.921,439835.7062,1106958.534,407688.3753,72458.1627,-32147.33094,-64936.38776,-107.5706856,158,148,0.872279825,1,0.957042957,0.957042957,1,1,0.964035964,0.964035964,1,0.000999001,0.042957043,0.042957043,0.000999001,0.000999001,0.03996004,0.03996004,0.000999001,0.995465162,0.004534838,0.020394274,0.995465162,0.004534838,0.006554615,0.975253569,0.020303667,0.004442765
Myiarchus cinerascens,-1378405.078,-55556.06271,-1374258.163,-8391.606013,47346.41363,47164.45669,4146.915475,-4.39972951,45,51,0.964535367,1,0.847152847,0.847152847,1,1,0.869130869,0.869130869,1,0.000999001,0.142857143,0.142857143,0.000999001,0.000999001,0.120879121,0.120879121,0.000999001,0.987944177,0.012055823,0.003742405,0.988091118,0.011908882,0.003742405,0.984291298,0.003697454,0.012011247
Myiarchus crinitus,897608.153,287583.3418,864787.3405,275131.7841,35103.37626,-12451.55769,-32820.81254,-104.1372328,401,387,0.959319731,1,0.968031968,0.968031968,1,1,0.974025974,0.974025974,1,0.000999001,0.030969031,0.030969031,0.000999001,0.000999001,0.033966034,0.033966034,0.000999001,0.996892141,0.003107859,0.00188036,0.996892141,0.003107859,0.00188036,0.99502344,0.001874527,0.003102034
Pandion haliaetus,472570.3124,529660.3811,416489.4,529012.7298,56084.65203,-647.6513106,-56080.91245,-87.20394216,24,70,0.830479088,1,0.798201798,0.798201798,1,1,0.917082917,0.917082917,1,0.001998002,0.186813187,0.186813187,0.001998002,0.000999001,0.078921079,0.078921079,0.000999001,0.956352765,0.043647235,0.004645112,0.977606379,0.022393621,0,0.952103435,0.004443267,0.043453299
Parkesia motacilla,1224493.394,237507.0708,1181475.11,196844.4559,59194.77155,-40662.61496,-43018.2836,-124.2507449,94,131,0.878778127,1,0.998001998,0.998001998,1,1,1,1,1,0.001998002,0.001998002,0.001998002,0.001998002,0.000999001,0.000999001,0.000999001,0.000999001,0.997868479,0.002131521,0.022711432,0.997940725,0.002059275,0.022711432,0.975252669,0.022664119,0.002083212
Passerculus sandwichensis,439772.4971,762219.4062,461031.1442,775071.9793,24841.87416,12852.57309,21258.6471,62.30566433,192,167,0.927864241,1,0.749250749,0.749250749,1,1,0.754245754,0.754245754,1,0.000999001,0.260739261,0.260739261,0.000999001,0.001998002,0.266733267,0.266733267,0.000999001,0.993108037,0.006891963,0.002447112,0.993108037,0.006891963,0.002111166,0.990694499,0.002430287,0.006875213
Passerina amoena,-1597735.706,752031.6457,-1715890.989,746297.4348,118294.3447,-5734.210809,-118155.2827,-104.4655325,46,46,0.867201759,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.998156625,0.001843375,0.045103192,0.998156625,0.001843375,0.045103192,0.953215828,0.045023793,0.001760379
Passerina caerulea,612376.5955,-112588.2204,528135.3184,-59640.69202,99498.91217,52947.52839,-84241.27706,-54.21483486,179,222,0.874418398,0.992007992,0.864135864,0.864135864,1,0.996003996,0.872127872,0.872127872,1,0.004995005,0.147852148,0.147852148,0.000999001,0.006993007,0.103896104,0.103896104,0.001998002,0.969126747,0.030873253,0.000212994,0.974100053,0.025899947,0.000212994,0.9689267,0.00020642,0.03086688
Passerina ciris,-89498.37156,-531772.2181,-1507.353949,-457786.3114,114962.3136,73985.90662,87991.01761,49.74999799,38,49,0.861234784,0.998001998,0.958041958,0.958041958,1,0.997002997,0.968031968,0.968031968,1,0.004995005,0.043956044,0.043956044,0.001998002,0.002997003,0.047952048,0.047952048,0.000999001,0.914960219,0.085039781,0,0.915737723,0.084262277,0,0.914960219,0,0.085039781
Passerina cyanea,903460.8742,311994.8848,896294.0491,305471.5154,9691.116082,-6523.369444,-7166.8251,-125.373163,396,397,0.952574766,1,0.969030969,0.969030969,1,1,0.972027972,0.972027972,1,0.000999001,0.036963037,0.036963037,0.000999001,0.000999001,0.041958042,0.041958042,0.000999001,0.996397634,0.003602366,0.002337653,0.99650758,0.00349242,0.002223584,0.994076773,0.002329252,0.003593975
Patagioenas fasciata,-2069373.805,563070.809,-2029400.295,620200.851,69726.0583,57130.04196,39973.51013,20.36798268,22,22,0.843563758,0.998001998,0.894105894,0.894105894,1,0.998001998,0.922077922,0.922077922,1,0.000999001,0.084915085,0.084915085,0.000999001,0.002997003,0.066933067,0.066933067,0.000999001,0.954884214,0.045115786,0.021015832,0.969021309,0.030978691,0.021015832,0.935703712,0.020086731,0.044209557
Petrochelidon pyrrhonota,-71369.77018,577523.3343,46364.96403,345949.9794,259783.9224,-231573.3549,117734.7342,152.1257658,188,278,0.779745626,0.985014985,0.606393606,0.606393606,1,0.986013986,0.615384615,0.615384615,1,0.018981019,0.422577423,0.422577423,0.000999001,0.018981019,0.392607393,0.392607393,0.000999001,0.967586417,0.032413583,0.01961289,0.967648393,0.032351607,0.01961289,0.949212688,0.018989238,0.031798074
Peucaea cassinii,-401630.6953,-504194.6653,-396525.6184,-485233.1883,19636.68561,18961.47703,5105.076953,12.61699769,20,20,0.95740322,0.999000999,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.002997003,0.001998002,0.001998002,0.001998002,0.988146884,0.011853116,0.005604057,0.988146884,0.011853116,0.005604057,0.982674527,0.005538,0.011787474
Phalacrocorax auritus,193675.4101,605518.1366,400532.537,473404.8077,245446.1298,-132113.3289,206857.1269,123.555083,27,71,0.689742367,0.993006993,0.722277722,0.722277722,1,0.991008991,0.846153846,0.846153846,1,0.01998002,0.298701299,0.298701299,0.000999001,0.026973027,0.147852148,0.147852148,0.000999001,0.974294558,0.025705442,0.121774118,0.984886474,0.015113526,0.104773356,0.858337515,0.119016412,0.022646073
Pheucticus ludovicianus,930349.6827,641963.6652,923836.7712,635821.6996,8952.192894,-6141.965661,-6512.91144,-126.0808467,216,209,0.92728016,1,1,1,1,1,1,1,1,0.000999001,0.060939061,0.060939061,0.000999001,0.000999001,0.054945055,0.054945055,0.000999001,1,0,0.016645184,1,0,0.016065169,0.983354816,0.016645184,0
Pheucticus melanocephalus,-1752448.919,629396.9396,-1685486.973,665605.0304,76124.42483,36208.09086,66961.946,49.17609239,52,60,0.903032209,1,0.984015984,0.984015984,1,1,0.987012987,0.987012987,1,0.000999001,0.018981019,0.018981019,0.000999001,0.000999001,0.008991009,0.008991009,0.000999001,0.952331205,0.047668795,0.015705837,0.952331205,0.047668795,0.015412053,0.938076363,0.014968365,0.046955271
Pica hudsonia,-1066338.4,767148.9114,-1179277.89,861694.8501,147289.7241,94545.93872,-112939.4896,-58.2101322,44,39,0.886366916,1,1,1,0.998001998,0.999000999,1,1,1,0.000999001,0.000999001,0.000999001,0.002997003,0.000999001,0.000999001,0.000999001,0.000999001,0.955744179,0.044255821,0.139554708,0.967376416,0.032623584,0.13319567,0.827476161,0.134207479,0.038316359
Pipilo chlorurus,-1486950.05,603687.3065,-1496172.633,602799.1832,9265.246632,-888.1232666,-9222.58273,-106.1674089,23,22,0.906822944,1,1,1,1,1,1,1,1,0.001998002,0.001998002,0.001998002,0.001998002,0.000999001,0.000999001,0.000999001,0.000999001,0.989575349,0.010424651,0.059157426,0.989575349,0.010424651,0.059157426,0.931609138,0.058576854,0.009814008
Pipilo erythrophthalmus,1105049.6,284695.8387,1014897.488,256266.9938,94528.31651,-28428.84495,-90152.11255,-99.47354004,309,322,0.9023872,0.999000999,0.952047952,0.952047952,1,0.997002997,0.946053946,0.946053946,1,0.001998002,0.032967033,0.032967033,0.000999001,0.001998002,0.043956044,0.043956044,0.001998002,0.980745638,0.019254362,0.002921832,0.980745638,0.019254362,0.002921832,0.977935081,0.002865735,0.019199184
Pipilo maculatus,-1731548.387,636458.6543,-1637972.315,648442.6556,94340.32852,11984.00129,93576.07225,70.24705921,50,61,0.912255086,1,0.982017982,0.982017982,1,1,0.975024975,0.975024975,1,0.000999001,0.027972028,0.027972028,0.000999001,0.000999001,0.020979021,0.020979021,0.000999001,0.962335733,0.037664267,0.00213618,0.962335733,0.037664267,0.0008611,0.960357279,0.002055887,0.037586834
Piranga ludoviciana,-1822058.665,734589.3238,-1811347.455,719286.9566,18678.66358,-15302.36721,10711.21053,131.103732,49,49,0.891217989,1,0.962037962,0.962037962,1,0.999000999,0.965034965,0.965034965,1,0.002997003,0.042957043,0.042957043,0.000999001,0.000999001,0.050949051,0.050949051,0.000999001,0.96040346,0.03959654,0.015423823,0.96040346,0.03959654,0.014901254,0.94616822,0.014822146,0.039009635
Piranga olivacea,1167607.254,476335.2586,1161901.194,450780.2987,26184.25295,-25554.95986,-5706.060713,-158.6223423,249,259,0.940857979,1,0.85014985,0.85014985,1,1,0.876123876,0.876123876,1,0.000999001,0.152847153,0.152847153,0.000999001,0.002997003,0.145854146,0.145854146,0.000999001,0.993720933,0.006279067,0.010057758,0.993720933,0.006279067,0.010008031,0.983788458,0.009995236,0.006216306
Piranga rubra,745255.6214,-186845.0619,639852.8855,-183172.9312,105466.6832,3672.130677,-105402.7358,-83.12824686,160,170,0.897221304,0.994005994,0.813186813,0.813186813,1,0.998001998,0.822177822,0.822177822,1,0.003996004,0.172827173,0.172827173,0.000999001,0.003996004,0.17982018,0.17982018,0.000999001,0.985810665,0.014189335,0.002344641,0.985810665,0.014189335,0.00220581,0.983532013,0.002311449,0.014156537
Podilymbus podiceps,-355475.6281,746133.3742,-496535.6599,724995.7221,142634.9638,-21137.65212,-141060.0318,-101.0439881,48,36,0.796834346,0.998001998,0.958041958,0.958041958,1,0.996003996,1,1,1,0.003996004,0.036963037,0.036963037,0.000999001,0.006993007,0.000999001,0.000999001,0.000999001,0.95266032,0.04733968,0.071118323,0.983797847,0.016202153,0.066338123,0.887898018,0.067980475,0.044121506
Poecile atricapillus,698617.4564,669643.7943,711017.9507,688651.7217,22695.23215,19007.92737,12400.49432,38.61129505,245,233,0.911302847,1,0.942057942,0.942057942,1,1,0.968031968,0.968031968,1,0.000999001,0.040959041,0.040959041,0.000999001,0.001998002,0.037962038,0.037962038,0.001998002,0.984807313,0.015192687,0.001331925,0.985365298,0.014634702,0.001331925,0.983515525,0.001311716,0.015172758
Poecile carolinensis,872257.1507,-107518.2071,854531.1273,-96497.07586,20872.88287,11021.1312,-17726.02342,-52.73628798,188,197,0.960421732,0.998001998,0.984015984,0.984015984,1,1,0.991008991,0.991008991,1,0.000999001,0.018981019,0.018981019,0.000999001,0.002997003,0.016983017,0.016983017,0.001998002,0.992807847,0.007192153,0.00065679,0.992807847,0.007192153,0.00065679,0.992160467,0.00065207,0.007187464
Poecile gambeli,-1785820.802,630735.5513,-1735255.76,636500.2482,50892.5845,5764.696837,50565.04155,70.68785899,31,26,0.906495797,1,0.992007992,0.992007992,1,1,0.998001998,0.998001998,1,0.001998002,0.004995005,0.004995005,0.001998002,0.002997003,0.005994006,0.005994006,0.002997003,0.975939649,0.024060351,0.006639786,0.975939649,0.024060351,0.006639786,0.96961452,0.006481066,0.023904415
Polioptila caerulea,807891.2055,65550.65843,724746.6555,98208.29834,89328.25779,32657.63991,-83144.55,-63.40854663,216,293,0.840620586,0.993006993,0.982017982,0.982017982,1,0.994005994,0.983016983,0.983016983,1,0.008991009,0.021978022,0.021978022,0.001998002,0.004995005,0.006993007,0.006993007,0.000999001,0.99170171,0.00829829,0.007655008,0.991908428,0.008091572,0.007655008,0.984172744,0.007591966,0.00823529
Pooecetes gramineus,418622.2505,642998.9083,191151.2693,671882.9927,229297.4872,28884.08437,-227470.9812,-79.6206049,207,152,0.761301682,0.996003996,1,1,1,0.998001998,1,1,1,0.007992008,0.286713287,0.286713287,0.000999001,0.005994006,0.267732268,0.267732268,0.000999001,1,0,0.066739179,1,0,0.055722873,0.933260821,0.066739179,0
Porzana carolina,-365252.1467,936002.3989,-515677.1292,979301.1317,156532.6024,43298.73284,-150424.9825,-76.6287807,41,38,0.833198946,0.999000999,0.983016983,0.983016983,0.991008991,0.999000999,0.983016983,0.983016983,1,0.001998002,0.021978022,0.021978022,0.008991009,0.001998002,0.007992008,0.007992008,0.000999001,0.999864506,0.000135494,0.1042034,0.999864506,0.000135494,0.093935724,0.895687871,0.104190752,0.000121377
Progne subis,670629.759,180564.7771,629225.5591,34694.00104,151633.0805,-145870.7761,-41404.19989,-159.0736543,308,236,0.789654299,0.998001998,0.952047952,0.952047952,1,0.996003996,0.943056943,0.943056943,1,0.003996004,0.051948052,0.051948052,0.000999001,0.003996004,0.055944056,0.055944056,0.000999001,0.998699532,0.001300468,0.036769967,0.998699532,0.001300468,0.034618493,0.962023385,0.036723905,0.00125271
Protonotaria citrea,914146.9151,-254474.0714,862894.7408,-99649.1709,163087.5078,154824.9005,-51252.17428,-12.45078943,58,60,0.744298388,0.951048951,0.816183816,0.816183816,0.998001998,0.953046953,0.802197802,0.802197802,0.998001998,0.048951049,0.207792208,0.207792208,0.002997003,0.055944056,0.183816184,0.183816184,0.000999001,0.959648437,0.040351563,0.026514923,0.959648437,0.040351563,0.026514923,0.935204025,0.025472258,0.039323718
Psaltriparus minimus,-2009094.725,340261.7514,-1900595.362,215989.3027,164971.9772,-124272.4487,108499.3628,124.2145517,28,24,0.674258267,0.978021978,0.966033966,0.966033966,0.996003996,0.985014985,1,1,1,0.018981019,0.025974026,0.025974026,0.002997003,0.018981019,0.000999001,0.000999001,0.000999001,0.796168944,0.203831056,0.011040679,0.843218876,0.156781124,0.010591195,0.789154638,0.008810072,0.20203529
Quiscalus mexicanus,-350811.9306,-489859.0619,-518275.1281,-311926.8904,244343.57,177932.1716,-167463.1975,-46.00779361,27,38,0.474565201,0.95004995,0.951048951,0.951048951,1,0.95004995,0.982017982,0.982017982,1,0.057942058,0.057942058,0.057942058,0.015984016,0.057942058,0.015984016,0.015984016,0.000999001,0.619305309,0.380694691,0.000344573,0.699014993,0.300985007,0,0.619173134,0.000213424,0.380613442
Quiscalus quiscula,778416.7471,317684.7063,774467.696,326970.8863,10090.99319,9286.180023,-3949.05104,-17.78241083,451,440,0.961702682,1,0.858141858,0.858141858,1,1,0.892107892,0.892107892,1,0.000999001,0.13986014,0.13986014,0.000999001,0.000999001,0.111888112,0.111888112,0.000999001,0.995970776,0.004029224,0.000554207,0.995970776,0.004029224,0.000554207,0.995421025,0.000551975,0.004026999
