"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","nS_NA","nE_NA","nU_NA","nS_A","nE_A","nU_A","n_centroid_hist_X","n_centroid_hist_Y","n_centroid_rec_X","n_centroid_rec_Y","n_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Empidonax traillii",0.693897448985022,0.962037962037962,0.734265734265734,0.734265734265734,0.909090909090909,0.97002997002997,0.783216783216783,0.783216783216783,0.927072927072927,0.044955044955045,0.275724275724276,0.275724275724276,0.0969030969030969,0.03996003996004,0.230769230769231,0.230769230769231,0.0889110889110889,0.934070809686218,0.0659291903137823,0.0488222770620712,0.949481059726859,0.0505189402731411,0.0435902840622116,1.30373593419576,0.627905387623578,0.25375493047199,0.937735556782065,1.09473962287914,0.891336391158038,0.0406244372449398,0.0474252429228487,0.00512628966465607,0.015487639009517
"Empidonax virescens",0.713615569563123,0.993006993006993,0.988011988011988,0.988011988011988,0.989010989010989,0.992007992007992,0.992007992007992,0.992007992007992,0.991008991008991,0.00799200799200799,0.017982017982018,0.017982017982018,0.016983016983017,0.00999000999000999,0.010989010989011,0.010989010989011,0.013986013986014,0.912106760591374,0.0878932394086264,0.0118187950467765,0.916265303708828,0.0837346962911724,0.0118187950467765,-0.147291148114505,0.0142334605310604,-1.62453185614008,-0.341192821475951,1.51939723291483,0.902264022540392,0.0107912126915932,0.0824551618358342,0,0.00448960293218055
"Eremophila alpestris",0.414536368297108,0.813186813186813,0.768231768231768,0.768231768231768,0.839160839160839,0.778221778221778,0.741258741258741,0.741258741258741,0.794205794205794,0.190809190809191,0.241758241758242,0.241758241758242,0.16983016983017,0.188811188811189,0.221778221778222,0.221778221778222,0.166833166833167,0.850744153030023,0.149255846969977,0.25614919113312,0.853905409353295,0.146094590646705,0.255593393914486,1.62337535612813,0.170769828670948,-0.292419461295972,0.644266871347619,1.97344096235297,0.657982560656682,0.225919537037889,0.112574170158509,0.000660442015505663,0.00286329013141426
"Euphagus cyanocephalus",0.0541181845775004,0.354645354645355,1,1,0.944055944055944,0.357642357642358,1,1,1,0.664335664335664,0.656343656343656,0.656343656343656,0.051948051948052,0.65034965034965,0.667332667332667,0.667332667332667,0.000999000999000999,1,0,0.693978778720073,1,0,0.672117031380015,0.108532164984334,-0.568553960490207,1.48177857935488,-1.0301728314033,1.44875729387798,0.306021221279927,0.627303319997497,0,0.0666754587225762,0
"Falco sparverius",0.591393262594473,0.908091908091908,0.621378621378621,0.621378621378621,0.716283716283716,0.919080919080919,0.637362637362637,0.637362637362637,0.72027972027972,0.0759240759240759,0.360639360639361,0.360639360639361,0.273726273726274,0.0939060939060939,0.352647352647353,0.352647352647353,0.265734265734266,0.930166740947439,0.0698332590525609,0.175792743169444,0.935100739293737,0.0648992607062633,0.174030955776469,1.33751269550639,0.317096226202574,-0.428908018534252,0.558087850146189,1.78278408726431,0.776178687364074,0.163540171099606,0.0538695146620591,0.00200869966147671,0.00440292721278417
"Fulica americana",0.487598451280236,0.973026973026973,1,1,0.957042957042957,0.973026973026973,1,1,0.997002997002997,0.031968031968032,0.155844155844156,0.155844155844156,0.03996003996004,0.021978021978022,0.156843156843157,0.156843156843157,0.00599400599400599,1,0,0.280059775414251,1,0,0.259110285240885,1.59593921653401,-1.79214873018849,0.832260852231382,-1.65743762293862,0.775468714082279,0.719940224585749,0.251783650430956,0,0.0282761249832949,0
"Gallinago delicata",0.324181384457861,0.903096903096903,1,1,0.965034965034965,0.907092907092907,1,1,0.976023976023976,0.108891108891109,0.224775224775225,0.224775224775225,0.036963036963037,0.107892107892108,0.245754245754246,0.245754245754246,0.02997002997003,1,0,0.368502506354258,1,0,0.361129264238597,2.22705412389292,-0.265969760568026,2.01598193386578,-1.52185155970765,1.27349541138279,0.631497493645742,0.356961451641722,0,0.0115410547125356,0
"Geococcyx californianus",0.0418108818326276,0.699300699300699,0.762237762237762,0.762237762237762,0.753246753246753,0.699300699300699,0.768231768231768,0.768231768231768,0.772227772227772,0.318681318681319,0.241758241758242,0.241758241758242,0.258741258741259,0.325674325674326,0.247752247752248,0.247752247752248,0.251748251748252,0.830700892042775,0.169299107957225,0.922117511601575,0.830700892042775,0.169299107957225,0.920179777488783,1.31991658570484,0.0593015489821674,-0.543870362109159,1.94005777126794,2.64781905622505,0.0766656011024594,0.883812817655212,0.0156246586490754,0.0238969225932535,1.73472347597681e-18
"Geothlypis formosa",0.560563498617071,0.913086913086913,0.94005994005994,0.94005994005994,0.805194805194805,0.926073926073926,0.948051948051948,0.948051948051948,0.803196803196803,0.0869130869130869,0.0659340659340659,0.0659340659340659,0.20979020979021,0.0989010989010989,0.0639360639360639,0.0639360639360639,0.225774225774226,0.933866647762065,0.0661333522379352,0.271896056854865,0.937388135214532,0.0626118647854681,0.271896056854865,-0.206323128467109,0.0110288075688823,-3.34895595609559,0.26715710482513,3.15305293230919,0.69240235064267,0.258564001292952,0.0462482943051732,0,0.0027853537592053
"Geothlypis philadelphia",0.212162930507186,0.772227772227772,0.82017982017982,0.82017982017982,0.821178821178821,0.776223776223776,0.817182817182817,0.817182817182817,0.852147852147852,0.214785214785215,0.182817182817183,0.182817182817183,0.176823176823177,0.228771228771229,0.180819180819181,0.180819180819181,0.142857142857143,0.804392071444059,0.195607928555942,0.560645802767042,0.806033465859364,0.193966534140636,0.523165790629182,-3.70141004795552,-1.29000783088673,0.60718293926707,-1.644442418772,4.32314670195601,0.396944670346545,0.435513787007664,0.0955220660355936,0.071014578402574,0.00100489820762434
"Geothlypis tolmiei",0.16144554429227,0.581418581418581,0.227772227772228,0.227772227772228,0.649350649350649,0.574425574425574,0.220779220779221,0.220779220779221,0.816183816183816,0.435564435564436,0.792207792207792,0.792207792207792,0.371628371628372,0.406593406593407,0.762237762237762,0.762237762237762,0.183816183816184,0.683607823111645,0.316392176888355,0.614616163985243,0.684634589658196,0.315365410341804,0.542268448244859,-0.623967976749927,2.21767432073191,-3.1697233682691,-1.28931074973746,4.33356836774777,0.327049336040611,0.387450974865557,0.150649776713669,0.134132416980446,0.000717495399717077
"Geothlypis trichas",0.176851796655646,0.118881118881119,0.0629370629370629,0.0629370629370629,0.288711288711289,0.127872127872128,0.0649350649350649,0.0649350649350649,0.282717282717283,0.889110889110889,0.948051948051948,0.948051948051948,0.7002997002997,0.886113886113886,0.951048951048951,0.951048951048951,0.727272727272727,0.703332194026432,0.296667805973568,0.594592801581531,0.713933284715015,0.286066715284985,0.593403251260528,0.939611993638068,0.413806258592337,-1.30901771192766,-3.257841977926,4.30550070554876,0.346205363189092,0.50526569323818,0.13872140882335,0.00249839586580791,0.00730913888357071
"Haemorhous cassinii",0.202337470362765,0.665334665334665,0.615384615384615,0.615384615384615,0.889110889110889,0.671328671328671,0.624375624375624,0.624375624375624,0.927072927072927,0.304695304695305,0.34965034965035,0.34965034965035,0.0999000999000999,0.334665334665335,0.361638361638362,0.361638361638362,0.0679320679320679,0.955879098584984,0.0441209014150163,0.640709456768838,0.955879098584984,0.0441209014150163,0.625128345943747,1.39771965085555,1.33731802933997,0.733088916569521,0.00768669372997344,1.48649033013795,0.3534292999447,0.589371512334546,0.0163133803460312,0.0408858073747224,0
"Haemorhous mexicanus",0.569436810671324,0.999000999000999,0.685314685314685,0.685314685314685,0.982017982017982,0.995004995004995,0.697302697302697,0.697302697302697,0.992007992007992,0.004995004995005,0.298701298701299,0.298701298701299,0.015984015984016,0.003996003996004,0.312687312687313,0.312687312687313,0.00899100899100899,0.932364925258289,0.0676350747417115,0.0718663161702602,0.935826553244204,0.0641734467557964,0.0697511516416735,0.898648799160902,0.694178833894394,-0.23549002450466,0.749530256463178,1.13548872796074,0.869586075587043,0.0652025856638263,0.0596310668123401,0.00213033084829369,0.00344994108849673
"Haemorhous purpureus",0.464257871633193,0.996003996003996,0.682317682317682,0.682317682317682,0.958041958041958,0.994005994005994,0.999000999000999,0.999000999000999,1,0.00699300699300699,0.273726273726274,0.273726273726274,0.040959040959041,0.00799200799200799,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.970400333771976,0.0295996662280236,0.188998213828174,0.999449753093757,0.000550246906242786,0.130897253060373,1.12544098888673,-0.560036903185705,0.432392861764349,-0.912702033152467,0.777617129699646,0.791423853830715,0.119197884068005,0.00043571827973251,0.0652378314944312,0.0237047123271163
"Helmitheros vermivorum",0.620737667076253,0.983016983016983,0.926073926073926,0.926073926073926,0.862137862137862,0.987012987012987,0.998001998001998,0.998001998001998,0.849150849150849,0.026973026973027,0.0919080919080919,0.0919080919080919,0.163836163836164,0.026973026973027,0.002997002997003,0.002997002997003,0.13986013986014,0.943680023366296,0.0563199766337045,0.193618520542081,0.984683597836984,0.0153164021630165,0.193618520542081,0.542322678419928,-0.506527680059274,-0.921545011041314,-1.06102034886578,1.56536600576631,0.769355601197546,0.184728316645826,0.0119670519750668,0,0.0339490301815612
"Hylocichla mustelina",0.334010403377909,0.62037962037962,0.578421578421578,0.578421578421578,0.765234765234765,0.585414585414585,0.57042957042957,0.57042957042957,0.752247752247752,0.388611388611389,0.432567432567433,0.432567432567433,0.241758241758242,0.386613386613387,0.41958041958042,0.41958041958042,0.232767232767233,0.935486200843113,0.0645137991568869,0.330398008219518,0.935486200843113,0.0645137991568869,0.326267809055962,0.35006027612834,-0.299264047521472,1.38764710668121,0.759870685105675,1.48268432675129,0.640046154845108,0.309954696306551,0.0441394101244898,0.00585973872385176,0
"Icteria virens",0.461707224407698,0.813186813186813,0.834165834165834,0.834165834165834,0.933066933066933,0.808191808191808,0.841158841158841,0.841158841158841,0.929070929070929,0.188811188811189,0.168831168831169,0.168831168831169,0.0819180819180819,0.206793206793207,0.161838161838162,0.161838161838162,0.0709290709290709,0.892327671365746,0.107672328634254,0.051642460440048,0.895952730533575,0.104047269466425,0.0514644478613903,-0.41855915085584,0.236851521740066,0.962063871609386,-0.313130158046983,1.48613585457804,0.850977504653272,0.046171266138314,0.098824282486192,0.000168400375877516,0.00385854634634426
"Icterus bullockii",0.251716873965633,0.547452547452547,0.463536463536464,0.463536463536464,0.729270729270729,0.594405594405594,0.482517482517482,0.482517482517482,0.789210789210789,0.414585414585415,0.54045954045954,0.54045954045954,0.263736263736264,0.390609390609391,0.496503496503497,0.496503496503497,0.1998001998002,0.935786048435343,0.0642139515646575,0.605895068849871,0.935786048435343,0.0642139515646575,0.595036057135487,-0.824915456451628,-1.38105690366315,3.08233058466824,-1.44969869451699,3.90784893788111,0.383727552056532,0.563832246334987,0.0263315129382219,0.0261086886702587,3.46944695195361e-18
