"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","nS_NA","nE_NA","nU_NA","nS_A","nE_A","nU_A","n_centroid_hist_X","n_centroid_hist_Y","n_centroid_rec_X","n_centroid_rec_Y","n_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Podilymbus podiceps",0.674537675548209,0.997002997002997,0.968031968031968,0.968031968031968,0.995004995004995,0.996003996003996,0.977022977022977,0.977022977022977,1,0.002997002997003,0.018981018981019,0.018981018981019,0.000999000999000999,0.003996003996004,0.026973026973027,0.026973026973027,0.000999000999000999,0.972727209870853,0.0272727901291472,0.158928662755485,0.975486290596199,0.0245137094038009,0.151779502455339,3.22164491994835,-0.685579051795816,3.16669312468704,-1.12062481856172,0.438502587202595,0.821694551103229,0.147032983166201,0.0206489641511213,0.00823424616079119,0.00238925541865668
"Poecile atricapillus",0.778221517201939,0.987012987012987,0.854145854145854,0.854145854145854,0.957042957042957,0.993006993006993,0.898101898101898,0.898101898101898,0.973026973026973,0.010989010989011,0.130869130869131,0.130869130869131,0.030969030969031,0.00999000999000999,0.104895104895105,0.104895104895105,0.030969030969031,0.954378987895617,0.0456210121043834,0.0234411007946839,0.96436695520891,0.0356330447910901,0.0205439607391695,2.00656323833562,0.792643450619735,1.01398280128884,1.12233344049502,1.04590220070137,0.933005055741979,0.019569657510178,0.0344742328239207,0.00282598659423279,0.01012506732969
"Poecile carolinensis",0.766213525995508,0.98001998001998,0.949050949050949,0.949050949050949,0.919080919080919,0.973026973026973,0.935064935064935,0.935064935064935,0.917082917082917,0.026973026973027,0.0639360639360639,0.0639360639360639,0.0809190809190809,0.028971028971029,0.0719280719280719,0.0719280719280719,0.0999000999000999,0.947790510473158,0.0522094895268417,0.0540513885345019,0.948443591442506,0.0515564085574942,0.0540513885345019,-1.4867957233255,0.137258040510343,-2.43875886559594,0.833790563697747,1.17957254126197,0.899098368806419,0.0513743713707699,0.0488740535059752,0,0.000653206316836248
"Poecile gambeli",0.757667725661224,0.999000999000999,0.985014985014985,0.985014985014985,0.985014985014985,1,0.99000999000999,0.99000999000999,0.991008991008991,0.00899100899100899,0.022977022977023,0.022977022977023,0.021978021978022,0.000999000999000999,0.022977022977023,0.022977022977023,0.01998001998002,0.935757517091549,0.0642424829084505,0.202998397658727,0.935757517091549,0.0642424829084505,0.202998397658727,-0.247215541752311,-2.04698784746476,0.725938654763348,-3.27637318084373,1.56793411472656,0.755654826622622,0.192467265482098,0.0518779078952806,0,0
"Polioptila caerulea",0.718214046609947,0.977022977022977,0.94005994005994,0.94005994005994,1,0.988011988011988,0.994005994005994,0.994005994005994,1,0.014985014985015,0.03996003996004,0.03996003996004,0.004995004995005,0.020979020979021,0.011988011988012,0.011988011988012,0.003996003996004,0.937893998552608,0.0621060014473923,0.00296088342560027,0.946588452087423,0.053411547912577,0.00296088342560027,-0.598517677085983,0.254737288447612,-1.56386290059549,0.804996874910484,1.11116021034184,0.935288992769153,0.00277750554697511,0.0527739724050446,0,0.00915952927882707
"Pooecetes gramineus",0.80705535544494,0.986013986013986,0.928071928071928,0.928071928071928,0.965034965034965,0.991008991008991,0.927072927072927,0.927072927072927,0.967032967032967,0.017982017982018,0.0769230769230769,0.0769230769230769,0.031968031968032,0.015984015984016,0.0779220779220779,0.0779220779220779,0.03996003996004,0.957824751685092,0.0421752483149079,0.0220666365092764,0.959473429932839,0.0405265700671611,0.0213349305631235,2.34619478000545,0.444854079755885,1.88474319719374,0.369067123131444,0.467633645147385,0.937561337391799,0.0204388678584726,0.0396010395355395,0.000716791626880566,0.00168196358730806
"Porzana carolina",0.798853103017687,0.996003996003996,0.986013986013986,0.986013986013986,0.991008991008991,0.997002997002997,0.995004995004995,0.995004995004995,0.995004995004995,0.002997002997003,0.00599400599400599,0.00599400599400599,0.004995004995005,0.002997002997003,0.00699300699300699,0.00699300699300699,0.003996003996004,0.922449931754096,0.0775500682459044,0.0274664050588043,0.922449931754096,0.0775500682459044,0.0269568407623397,4.23575874854327,-0.796350729864112,3.44329778479266,-1.10524168566288,0.850533950905442,0.899028498390774,0.0249063649868445,0.0755810358971365,0.000484100725245018,0
"Progne subis",0.753244980859243,0.989010989010989,0.913086913086913,0.913086913086913,0.908091908091908,0.978021978021978,0.939060939060939,0.939060939060939,0.917082917082917,0.015984015984016,0.0809190809190809,0.0809190809190809,0.0869130869130869,0.016983016983017,0.0589410589410589,0.0589410589410589,0.0879120879120879,0.969402421633813,0.0305975783661866,0.0446173509615988,0.976107849195126,0.023892150804874,0.0433594506478317,-0.0809620958666779,0.331962021417099,-1.93132953193288,0.542714171253092,1.86233082912642,0.92741634649525,0.0420348722757829,0.0227003309394968,0.00127642363350581,0.00657202665596424
"Protonotaria citrea",0.721938373077124,1,0.961038961038961,0.961038961038961,0.98001998001998,0.999000999000999,0.958041958041958,0.958041958041958,0.986013986013986,0.000999000999000999,0.037962037962038,0.037962037962038,0.013986013986014,0.003996003996004,0.035964035964036,0.035964035964036,0.020979020979021,0.905836631368193,0.0941633686318073,0.0442239849436271,0.907510815108749,0.092489184891251,0.0442239849436271,-3.29439644754301,-0.0174680890673398,-2.64781905464576,0.66739924498987,0.941862829856041,0.869397339248483,0.0402272229426961,0.0886048407523154,0,0.00177059705650492
"Psaltriparus minimus",0.457935908430835,0.982017982017982,0.948051948051948,0.948051948051948,0.955044955044955,0.984015984015984,0.982017982017982,0.982017982017982,0.96003996003996,0.020979020979021,0.0569430569430569,0.0569430569430569,0.0529470529470529,0.018981018981019,0.016983016983017,0.016983016983017,0.03996003996004,0.917794551328132,0.0822054486718683,0.536388450830181,0.982679075867476,0.0173209241325236,0.536243045849282,-3.42166831200615,-3.08380091383454,-2.19930588502563,-4.59379797914125,1.94274574767996,0.445127635426124,0.514701929267499,0.00784592059793209,0.000301036503017382,0.0320234782054281
"Quiscalus mexicanus",0.638930616286633,0.979020979020979,0.993006993006993,0.993006993006993,0.998001998001998,0.986013986013986,1,1,0.999000999000999,0.010989010989011,0.010989010989011,0.010989010989011,0.002997002997003,0.018981018981019,0.000999000999000999,0.000999000999000999,0.001998001998002,0.823510014101359,0.176489985898641,0.00827049254127779,0.868444131799757,0.131555868200243,0.00827049254127779,-1.91166462172203,-3.56831773871297,-1.50714507386966,-3.09792246982905,0.620409359683638,0.817893025679629,0.00682078945677437,0.12389815665542,1.73472347597681e-18,0.0513880282081766
"Quiscalus quiscula",0.825010866466332,0.993006993006993,0.741258741258741,0.741258741258741,0.968031968031968,0.994005994005994,0.832167832167832,0.832167832167832,0.985014985014985,0.00899100899100899,0.262737262737263,0.262737262737263,0.030969030969031,0.004995004995005,0.167832167832168,0.167832167832168,0.01998001998002,0.968296638667775,0.0317033613322254,0.00922262079241238,0.97806845313413,0.0219315468658699,0.0079246651156545,0.757171765733642,0.40547906254988,-0.228864375298169,0.850865007562221,1.08195929287355,0.959646995296642,0.00766562860657807,0.0215184765285066,0.00126721596368995,0.00990168360458297
"Regulus satrapa",0.445713648858465,0.842157842157842,0.975024975024975,0.975024975024975,1,0.855144855144855,1,1,1,0.14985014985015,0.030969030969031,0.030969030969031,0.000999000999000999,0.160839160839161,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.943130344762289,0.0568696552377112,0.0990187451757807,0.975906352982445,0.024093647017555,0.0763046505766311,-0.272144698814716,1.07726093897358,1.03295544890688,1.51881187987417,1.37777125423386,0.854554898472649,0.0705930943218563,0.0210976637440671,0.0233233476435063,0.0304309958179214
"Riparia riparia",0.692474656769315,0.974025974025974,0.904095904095904,0.904095904095904,0.969030969030969,0.978021978021978,0.887112887112887,0.887112887112887,0.977022977022977,0.022977022977023,0.0939060939060939,0.0939060939060939,0.031968031968032,0.026973026973027,0.0889110889110889,0.0889110889110889,0.020979020979021,0.950293400060173,0.0497065999398267,0.0496448145225729,0.950368742684501,0.0496312573154994,0.0473840456737531,2.35043512436662,0.814083289028159,2.04317812627627,0.52449981657576,0.422214933882124,0.9053503708894,0.0450330095041435,0.0472802557577501,0.00226083592078302,7.55279279237228e-05
"Salpinctes obsoletus",0.729549030987958,1,0.916083916083916,0.916083916083916,0.994005994005994,0.998001998001998,1,1,0.986013986013986,0.000999000999000999,0.0939060939060939,0.0939060939060939,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.00999000999000999,0.948028304658421,0.0519716953415785,0.174587603237814,0.998229839238736,0.00177016076126445,0.174499944105052,1.32863238825213,-3.32197875851548,1.63011203248887,-3.60759108544193,0.415288306097639,0.789679562463525,0.166927959031323,0.00140033859988742,0.000101592108450038,0.0418905477968142
"Sayornis phoebe",0.763709810795503,0.98001998001998,0.84015984015984,0.84015984015984,0.942057942057942,0.978021978021978,0.842157842157842,0.842157842157842,0.938061938061938,0.022977022977023,0.174825174825175,0.174825174825175,0.0549450549450549,0.015984015984016,0.145854145854146,0.145854145854146,0.0569430569430569,0.930567572509632,0.0694324274903676,0.0235569994607903,0.935863902061262,0.0641360979387375,0.0230255241663579,0.484063714803745,0.611336232666487,-0.515574138297433,1.03727574578149,1.08660034335784,0.910134827119507,0.0214502343457872,0.0623728474632111,0.000507059239052018,0.00553503183244246
"Sayornis saya",0.742057241454215,0.998001998001998,0.978021978021978,0.978021978021978,0.995004995004995,0.999000999000999,1,1,0.997002997002997,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.954940845846024,0.045059154153976,0.0519055600857731,0.997600149268792,0.00239985073120844,0.0519055600857731,2.22056362066795,-3.192286680541,2.11314798959572,-3.39651138540444,0.230750618363643,0.907496578115198,0.0496829389351269,0.00218309542972223,0,0.0406373875199533
"Seiurus aurocapilla",0.777862055926423,0.992007992007992,0.801198801198801,0.801198801198801,0.972027972027972,0.993006993006993,0.87012987012987,0.87012987012987,0.983016983016983,0.015984015984016,0.207792207792208,0.207792207792208,0.036963036963037,0.00999000999000999,0.135864135864136,0.135864135864136,0.014985014985015,0.960422862471637,0.0395771375283632,0.0285951368008226,0.972651804677207,0.0273481953227926,0.0243527998334046,0.915259541221594,1.07726093897358,-0.301357750524259,1.72879386434772,1.38009158660634,0.934016478541743,0.0233136694689889,0.0262618801168458,0.0041808696155323,0.0122271022568903
"Setophaga americana",0.701242629937256,0.991008991008991,0.818181818181818,0.818181818181818,0.961038961038961,0.991008991008991,0.89010989010989,0.89010989010989,0.996003996003996,0.00899100899100899,0.176823176823177,0.176823176823177,0.028971028971029,0.00699300699300699,0.0799200799200799,0.0799200799200799,0.003996003996004,0.953528476943618,0.0464715230563823,0.0201324275719558,0.968815299039958,0.0311847009600416,0.011217753401598,-0.277002930362347,0.430522156859522,-1.57040183524792,0.941633811578205,1.39072493712756,0.935206598809317,0.0106099366580265,0.0301028876697408,0.00860488343106909,0.0154756934318469
"Setophaga caerulescens",0.574741160683421,0.968031968031968,0.932067932067932,0.932067932067932,0.953046953046953,0.963036963036963,0.938061938061938,0.938061938061938,0.945054945054945,0.02997002997003,0.0599400599400599,0.0599400599400599,0.045954045954046,0.028971028971029,0.0529470529470529,0.0529470529470529,0.047952047952048,0.719990800546505,0.280009199453495,0.114263400207576,0.743317261181407,0.256682738818594,0.113337764276914,1.90946000950255,2.46227463029207,0.598627210447842,2.27080024185223,1.32474339723057,0.658800392475719,0.0842112820188618,0.227497325713472,0.00077648174747981,0.0287145180444676
"Setophaga cerulea",0.402480183032327,0.898101898101898,0.852147852147852,0.852147852147852,0.91008991008991,0.897102897102897,0.876123876123876,0.876123876123876,0.907092907092907,0.0999000999000999,0.12987012987013,0.12987012987013,0.0929070929070929,0.101898101898102,0.11988011988012,0.11988011988012,0.0949050949050949,0.557939637530047,0.442060362469953,0.0600203707031909,0.565720536536719,0.434279463463281,0.0600203707031909,0.371070326018589,0.878484823193267,-1.00035933842443,1.7022965605942,1.59983908665648,0.538746246776538,0.0344004789451349,0.41357245474115,0,0.0132808195371767
"Setophaga citrina",0.661307256943836,0.964035964035964,0.905094905094905,0.905094905094905,0.857142857142857,0.962037962037962,0.936063936063936,0.936063936063936,0.872127872127872,0.051948051948052,0.103896103896104,0.103896103896104,0.141858141858142,0.028971028971029,0.0549450549450549,0.0549450549450549,0.122877122877123,0.921415276378583,0.0785847236214166,0.0585184287484865,0.938389821076758,0.0616101789232421,0.0585184287484865,-1.7742607088737,0.499211385282913,-1.92110028934302,1.44611309014528,0.958219547423069,0.871503244540868,0.0541688781565278,0.0572187268258496,0,0.017109150476754
"Setophaga coronata audoboni",0.529126832850399,0.998001998001998,0.861138861138861,0.861138861138861,0.981018981018981,0.996003996003996,0.895104895104895,0.895104895104895,0.976023976023976,0.004995004995005,0.137862137862138,0.137862137862138,0.024975024975025,0.002997002997003,0.106893106893107,0.106893106893107,0.018981018981019,0.985299228660879,0.0147007713391207,0.227463198512589,0.98773830396022,0.0122616960397801,0.225741897380865,1.32285858236161,-1.6655289494458,0.725938654763348,-2.52345354333385,1.04515453822001,0.763733752049924,0.222673428535452,0.00948092332291907,0.00219782901347038,0.00191406707823441
"Setophaga coronata coronata",0.726115037291931,0.983016983016983,0.913086913086913,0.913086913086913,0.96003996003996,0.988011988011988,0.91008991008991,0.91008991008991,0.95004995004995,0.018981018981019,0.0699300699300699,0.0699300699300699,0.041958041958042,0.00899100899100899,0.0789210789210789,0.0789210789210789,0.037962037962038,0.800683316573945,0.199316683426055,0.0725312091082305,0.800683316573945,0.199316683426055,0.0711071620131768,3.02693619482329,1.82633610440008,2.10733341361226,1.88009380138532,0.921172711925517,0.753501923734265,0.0576809091179287,0.18757166695629,0.00124550019151577,0
"Setophaga discolor",0.706519912220714,0.977022977022977,0.913086913086913,0.913086913086913,0.905094905094905,0.953046953046953,0.894105894105894,0.894105894105894,0.89010989010989,0.04995004995005,0.0959040959040959,0.0959040959040959,0.100899100899101,0.033966033966034,0.0859140859140859,0.0859140859140859,0.0929070929070929,0.945902079822187,0.0540979201778132,0.0953431843039543,0.945902079822187,0.0540979201778132,0.0953431843039543,-0.66453148037735,0.642608510707287,-1.94218463631565,1.29291139277138,1.43362876132559,0.860153320758052,0.0906528919782632,0.0491937872636852,0,0
"Setophaga dominica",0.647433554588261,0.954045954045954,0.906093906093906,0.906093906093906,0.893106893106893,0.967032967032967,0.935064935064935,0.935064935064935,0.921078921078921,0.0579420579420579,0.0919080919080919,0.0919080919080919,0.108891108891109,0.041958041958042,0.0789210789210789,0.0789210789210789,0.0979020979020979,0.885222140795085,0.114777859204915,0.091560044070491,0.894949844563738,0.105050155436262,0.091560044070491,-2.23442916825674,0.244146280274367,-2.41924888573332,1.25817105636946,1.03073011719986,0.812712006563432,0.0819117946671855,0.0953969913878499,0,0.00997920738153314
"Setophaga fusca",0.645044286719218,0.978021978021978,0.905094905094905,0.905094905094905,0.947052947052947,0.982017982017982,0.912087912087912,0.912087912087912,0.951048951048951,0.00899100899100899,0.0789210789210789,0.0789210789210789,0.035964035964036,0.017982017982018,0.0729270729270729,0.0729270729270729,0.045954045954046,0.72098994581893,0.27901005418107,0.0657646569847359,0.738437558958639,0.261562441041361,0.0645878154981436,1.98775512137379,2.07968398985617,0.892768642548565,2.18977768489945,1.10050716058477,0.686164726253655,0.0473779168957546,0.243046847465996,0.000924032066541805,0.0224864773180525
"Setophaga magnolia",0.689841139072234,0.994005994005994,0.91008991008991,0.91008991008991,0.969030969030969,0.993006993006993,0.921078921078921,0.921078921078921,0.968031968031968,0.00699300699300699,0.0879120879120879,0.0879120879120879,0.038961038961039,0.00799200799200799,0.0739260739260739,0.0739260739260739,0.026973026973027,0.777589282126841,0.222410717873159,0.0546325193200257,0.80120731599068,0.198792684009321,0.0499689787131034,2.06356021026378,2.14040512095471,1.35463498076396,2.25837715519709,0.718674044254172,0.744149677592999,0.0391401949682,0.184635747528675,0.00386400442402862,0.0282103754860974
"Setophaga nigrescens",0.554594398677293,0.959040959040959,0.978021978021978,0.978021978021978,0.988011988011988,0.953046953046953,1,1,0.996003996003996,0.051948051948052,0.026973026973027,0.026973026973027,0.012987012987013,0.045954045954046,0.000999000999000999,0.000999000999000999,0.00899100899100899,0.962295986199878,0.0377040138001224,0.116229359590672,0.997182337930041,0.00281766206995931,0.112972063986458,-3.88409296945997,-1.82237910368558,-2.37176955999635,-3.1044946255768,1.9826604112369,0.854192278235475,0.108790107724503,0.00241362596516936,0.00354924473534259,0.0310547433395102
"Setophaga pensylvanica",0.715637291076926,0.989010989010989,0.897102897102897,0.897102897102897,0.968031968031968,0.99000999000999,0.921078921078921,0.921078921078921,0.969030969030969,0.013986013986014,0.0939060939060939,0.0939060939060939,0.03996003996004,0.017982017982018,0.0859140859140859,0.0859140859140859,0.033966033966034,0.939279580267566,0.0607204197324343,0.0891930014317513,0.952921427793675,0.0470785722063253,0.0842861221421666,1.87657804026596,1.73066801063123,0.944982877152664,1.96347302336129,0.960243574249956,0.86016090613763,0.0791727950724459,0.0424957883698954,0.00506056397428005,0.0131099464457488
"Setophaga petechia",0.777947293816298,0.996003996003996,0.875124875124875,0.875124875124875,0.992007992007992,0.996003996003996,0.999000999000999,0.999000999000999,0.998001998001998,0.00699300699300699,0.142857142857143,0.142857142857143,0.014985014985015,0.00599400599400599,0.001998001998002,0.001998001998002,0.004995004995005,0.96819616014525,0.0318038398547495,0.0230577506895303,0.98144877082596,0.0185512291740395,0.0196204620505724,1.37135858916806,0.661719377881587,0.598627210447842,1.0546910469339,0.866914365053781,0.946565874896057,0.0189437448537639,0.0178918767800219,0.00339706389923564,0.0132014395709217
"Setophaga pinus",0.601826900690583,0.979020979020979,0.894105894105894,0.894105894105894,0.955044955044955,0.981018981018981,0.935064935064935,0.935064935064935,0.956043956043956,0.015984015984016,0.106893106893107,0.106893106893107,0.046953046953047,0.010989010989011,0.0549450549450549,0.0549450549450549,0.03996003996004,0.914350863239264,0.085649136760736,0.0201380942538841,0.925890078941189,0.074109921058811,0.0193359133866413,-1.27950705795095,0.360509306499426,-1.60887906334404,1.24209093360368,0.941101526502034,0.897485571812338,0.0176958690740406,0.0718363727954568,0.000749229087925133,0.0122329572302398
"Setophaga ruticilla",0.726643943192038,0.974025974025974,0.867132867132867,0.867132867132867,0.94005994005994,0.981018981018981,0.932067932067932,0.932067932067932,0.963036963036963,0.014985014985015,0.136863136863137,0.136863136863137,0.0659340659340659,0.014985014985015,0.0979020979020979,0.0979020979020979,0.0549450549450549,0.960552450499863,0.0394475495001372,0.0575582033795855,0.972015887569669,0.0279841124303309,0.0510880476933769,1.55047560960157,1.29917323837472,0.257936722641916,1.69096065398165,1.35061251043031,0.907324885639647,0.0488490601454326,0.0261216734574795,0.00656443115586645,0.0111399496015743
"Setophaga virens",0.705885959534449,0.983016983016983,0.887112887112887,0.887112887112887,0.947052947052947,0.979020979020979,0.896103896103896,0.896103896103896,0.941058941058941,0.025974025974026,0.145854145854146,0.145854145854146,0.0769230769230769,0.01998001998002,0.104895104895105,0.104895104895105,0.050949050949051,0.883773871251657,0.116226128748343,0.0810011127032018,0.910509587503069,0.0894904124969313,0.0689079022173195,1.75974513664514,1.78761299639522,0.598627210447842,2.20182339544428,1.23278752963237,0.819906166429313,0.0606792970085707,0.0805853579683361,0.0115877238888574,0.0272414547049232
"Sialia currucoides",0.832009481336583,0.999000999000999,0.999000999000999,0.999000999000999,1,1,1,1,1,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.987329640846548,0.0126703591534525,0.0610568719496763,0.987329640846548,0.0126703591534525,0.0610568719496763,3.12237595101179,-2.5642174317197,2.71742254116735,-2.94586875233742,0.556457540764683,0.927764111303465,0.0603299314421575,0.0119059572543772,0,0
"Sialia mexicana",0.651500052479031,0.983016983016983,0.96003996003996,0.96003996003996,0.975024975024975,0.977022977022977,0.975024975024975,0.975024975024975,0.969030969030969,0.020979020979021,0.04995004995005,0.04995004995005,0.02997002997003,0.021978021978022,0.030969030969031,0.030969030969031,0.036963036963037,0.867284525177358,0.132715474822642,0.23021592816444,0.933092138463519,0.0669078615364812,0.229965386917726,-3.0146728535642,-3.01567173247691,-1.86131464408548,-4.23020213483355,1.6749087311315,0.688662672773568,0.205664232892409,0.0493809184065679,0.000291076142146157,0.0560010997853091
"Sialia sialis",0.765853533775831,0.99000999000999,0.847152847152847,0.847152847152847,0.968031968031968,0.991008991008991,0.926073926073926,0.926073926073926,0.973026973026973,0.010989010989011,0.152847152847153,0.152847152847153,0.042957042957043,0.010989010989011,0.0719280719280719,0.0719280719280719,0.034965034965035,0.956279942228457,0.0437200577715433,0.0139459284074645,0.965100275357612,0.0348997246423878,0.01333901374704,-0.0336761928852774,0.402308623285585,-0.663395420512454,0.90644736414932,0.80666112815918,0.943519010004061,0.0127557623341672,0.0341193081017396,0.0005885855506776,0.0090173340093547
