species,D,shift_p_D_NA,shift_p_E_NA,shift_p_S_NA,shift_p_U_NA,shift_p_D_A,shift_p_E_A,shift_p_S_A,shift_p_U_A,cons_p_D_NA,cons_p_E_NA,cons_p_S_NA,cons_p_U_NA,cons_p_D_A,cons_p_E_A,cons_p_S_A,cons_p_U_A,nS_NA,nE_NA,nU_NA,nS_A,nE_A,nU_A,n_centroid_hist_X,n_centroid_hist_Y,n_centroid_rec_X,n_centroid_rec_Y,n_centroids_dist,niche_stability_std,niche_unfilling_std,niche_expansion_std,niche_abandonment_std,niche_pioneering_std
Empidonax hammondii,0.774177244,1,0.936063936,0.936063936,1,1,0.992007992,0.992007992,1,0.000999001,0.05994006,0.05994006,0.000999001,0.000999001,0.013986014,0.013986014,0.000999001,0.967296801,0.032703199,0.065784998,0.97927364,0.02072636,0.038779078,0.510541125,2.303675518,0.354410518,1.79769722,0.529519409,0.905611497,0.036535595,0.019167298,0.027235218,0.011450391
Empidonax minimus,0.795490494,0.999000999,0.695304695,0.695304695,0.98001998,0.998001998,0.924075924,0.924075924,0.984015984,0.004995005,0.350649351,0.350649351,0.018981019,0.002997003,0.086913087,0.086913087,0.015984016,0.969320575,0.030679425,0.037677637,0.993589261,0.006410739,0.035040348,-0.549318949,-1.442893891,-0.411096755,-2.105095524,0.676473486,0.933878363,0.0339117,0.006025479,0.002652274,0.023532184
Empidonax oberholseri,0.822796921,1,0.949050949,0.949050949,0.998001998,0.999000999,0.964035964,0.964035964,0.998001998,0.000999001,0.054945055,0.054945055,0.000999001,0.000999001,0.031968032,0.031968032,0.001998002,0.934390187,0.065609813,0.02291129,0.937857837,0.062142163,0.02291129,-0.794047059,1.668614681,-0.376962069,0.825020067,0.941069478,0.914356568,0.021440314,0.060584976,0,0.003618142
Empidonax traillii,0.765899842,1,0.904095904,0.904095904,0.992007992,0.996003996,0.982017982,0.982017982,1,0.002997003,0.078921079,0.078921079,0.007992008,0.002997003,0.016983017,0.016983017,0.000999001,0.986160471,0.013839529,0.026052796,0.991929884,0.008070116,0.022155326,-0.420717303,-0.708645352,0.086877375,-1.593813222,1.020379594,0.960814663,0.021769472,0.007816969,0.003932032,0.005666863
Empidonax virescens,0.801259781,0.989010989,0.98001998,0.98001998,0.955044955,0.994005994,1,1,0.968031968,0.016983017,0.027972028,0.027972028,0.043956044,0.00999001,0.000999001,0.000999001,0.03996004,0.977204277,0.022795723,0.018281894,0.988377653,0.011622347,0.018102737,-0.254763889,-0.11714414,-1.097645903,-0.901036272,1.151059062,0.959739102,0.017694219,0.011285586,0.000178375,0.011102719
Eremophila alpestris,0.877068436,0.999000999,0.778221778,0.778221778,0.996003996,1,0.778221778,0.778221778,1,0.000999001,0.203796204,0.203796204,0.001998002,0.002997003,0.224775225,0.224775225,0.000999001,0.973687386,0.026312614,0.002132942,0.974640375,0.025359625,0.001435294,-1.629244615,0.092044649,-0.976192822,-0.487281553,0.87298081,0.971665101,0.001396629,0.02528221,0.000680305,0.000975754
Euphagus cyanocephalus,0.817782355,0.999000999,0.875124875,0.875124875,1,0.999000999,0.981018981,0.981018981,1,0.000999001,0.125874126,0.125874126,0.000999001,0.001998002,0.011988012,0.011988012,0.000999001,0.978169021,0.021830979,0.015048524,0.998834877,0.001165123,0.007995447,0.740812973,-1.22688746,0.341891576,-0.805837477,0.580018421,0.963765642,0.007767845,0.001124215,0.006956993,0.020385306
Falco mexicanus,0.52088326,0.879120879,0.818181818,0.818181818,0.88011988,0.884115884,0.83016983,0.83016983,0.883116883,0.115884116,0.17982018,0.17982018,0.103896104,0.108891109,0.174825175,0.174825175,0.118881119,0.794668858,0.205331142,0.056262571,0.799200467,0.200799533,0.056262571,-1.633257613,-0.003075884,-1.117925856,0.019514986,0.515826682,0.758723871,0.045232661,0.190629767,0,0.0054137
Falco sparverius,0.845317792,0.998001998,0.687312687,0.687312687,0.992007992,1,0.753246753,0.753246753,1,0.002997003,0.308691309,0.308691309,0.011988012,0.003996004,0.263736264,0.263736264,0.000999001,0.977972604,0.022027396,0.010175169,0.981161603,0.018838397,0.00937878,-1.373087348,-0.350303031,-0.522805141,-0.680173401,0.912027573,0.968238582,0.00916687,0.018590274,0.000786397,0.003217877
Fulica americana,0.69732694,0.974025974,0.902097902,0.902097902,0.996003996,0.969030969,0.938061938,0.938061938,0.995004995,0.025974026,0.112887113,0.112887113,0.004995005,0.031968032,0.056943057,0.056943057,0.003996004,0.965564909,0.034435091,0.053750834,0.970071511,0.029928489,0.053701073,-1.867432665,1.002283514,-1.857273504,0.599339143,0.403072418,0.915359242,0.051945291,0.028240515,5.09E-05,0.004404084
Gallinago delicata,0.786327948,0.999000999,0.956043956,0.956043956,1,0.999000999,0.951048951,0.951048951,1,0.000999001,0.042957043,0.042957043,0.000999001,0.001998002,0.048951049,0.048951049,0.000999001,0.990573961,0.009426039,0.014775633,0.990573961,0.009426039,0.013647636,-2.294115922,1.172542993,-2.080772064,0.980039145,0.287355761,0.976073546,0.013505413,0.009288057,0.001132983,0
Gallinula galeata,0.502666829,0.974025974,0.841158841,0.841158841,0.985014985,0.973026973,1,1,1,0.01998002,0.154845155,0.154845155,0.008991009,0.025974026,0.000999001,0.000999001,0.000999001,0.731651714,0.268348286,0.210257968,0.92252684,0.07747316,0.154439461,3.080268442,0.087085674,4.846370705,0.457745841,1.804579221,0.612367324,0.111847319,0.051426181,0.051187069,0.173172107
Geococcyx californianus,0.81163987,1,0.986013986,0.986013986,0.997002997,1,0.987012987,0.987012987,0.992007992,0.001998002,0.017982018,0.017982018,0.008991009,0.001998002,0.016983017,0.016983017,0.005994006,0.810044021,0.189955979,0.014963924,0.810044021,0.189955979,0.014963924,0.123725515,-2.600339809,0.525243346,-1.73967306,0.949717759,0.800197133,0.012155991,0.187646876,0,0
Geothlypis formosa,0.66904508,0.998001998,0.99000999,0.99000999,0.977022977,0.991008991,1,1,0.976023976,0.006993007,0.010989011,0.010989011,0.022977023,0.008991009,0.000999001,0.000999001,0.026973027,0.891714511,0.108285489,0.003383984,0.907839131,0.092160869,0.003383984,-0.584562498,-0.177760313,-2.115363198,-0.423071456,1.550331687,0.889022733,0.003018654,0.09025069,4.34E-19,0.017707923
Geothlypis philadelphia,0.782552787,0.999000999,0.967032967,0.967032967,0.97002997,0.999000999,0.987012987,0.987012987,0.978021978,0.003996004,0.024975025,0.024975025,0.025974026,0.003996004,0.014985015,0.014985015,0.017982018,0.986480325,0.013519675,0.178111045,0.990716927,0.009283073,0.167549171,4.265335625,-0.903221287,3.246700697,-1.998354362,1.495638181,0.812734351,0.163580793,0.007615366,0.012546363,0.003523127
Geothlypis tolmiei,0.790746916,0.992007992,0.811188811,0.811188811,1,0.996003996,0.883116883,0.883116883,1,0.007992008,0.174825175,0.174825175,0.000999001,0.00999001,0.121878122,0.121878122,0.000999001,0.932811866,0.067188134,0.023870571,0.950608258,0.049391742,0.000273544,-0.231411756,2.216203088,0.265636276,1.478317186,0.889681039,0.91200781,0.000249542,0.047386138,0.022052979,0.018303531
Geothlypis trichas,0.837636046,0.998001998,0.654345654,0.654345654,0.976023976,0.999000999,0.897102897,0.897102897,1,0.006993007,0.331668332,0.331668332,0.043956044,0.001998002,0.117882118,0.117882118,0.000999001,0.978763349,0.021236651,0.011290217,0.993815064,0.006184936,0.004687722,-0.256896275,-0.44821148,0.329403953,-1.128756602,0.898270349,0.967944979,0.004558828,0.006023936,0.006494274,0.014977985
Haemorhous cassinii,0.776374874,0.993006993,0.964035964,0.964035964,0.977022977,0.997002997,0.962037962,0.962037962,0.986013986,0.010989011,0.053946054,0.053946054,0.028971029,0.006993007,0.035964036,0.035964036,0.016983017,0.954513673,0.045486327,0.080587703,0.954513673,0.045486327,0.080587703,-0.804143467,1.944951758,-0.481430397,1.270140509,0.748006649,0.880820377,0.077205071,0.041974552,0,0
Haemorhous mexicanus,0.727840872,0.98001998,0.66033966,0.66033966,0.987012987,0.989010989,0.723276723,0.723276723,0.993006993,0.021978022,0.371628372,0.371628372,0.024975025,0.023976024,0.282717283,0.282717283,0.003996004,0.948179383,0.051820617,0.003760184,0.959027891,0.040972109,0.002687177,-0.373878031,-0.754551335,0.352172476,-0.895272669,0.739561919,0.944798153,0.002545681,0.040364178,0.001020343,0.011271645
Haemorhous purpureus,0.732115764,0.978021978,0.497502498,0.497502498,0.951048951,0.971028971,0.983016983,0.983016983,0.959040959,0.016983017,0.5004995,0.5004995,0.03996004,0.021978022,0.016983017,0.016983017,0.028971029,0.954693837,0.045306163,0.039946299,0.996714917,0.003285083,0.034890953,-0.753969628,1.088436197,-0.086407579,1.340686273,0.71363099,0.918219157,0.033195774,0.003026368,0.005009857,0.040548844
Haliaeetus leucocephalus,0.499130804,0.682317682,0.74025974,0.74025974,1,0.656343656,0.867132867,0.867132867,1,0.305694306,0.251748252,0.251748252,0.000999001,0.324675325,0.123876124,0.123876124,0.000999001,0.886789421,0.113210579,0.034260514,0.912681472,0.087318528,0.00657627,1.411649826,-0.392249743,-1.000468012,-0.688014099,2.430182919,0.859742201,0.005691325,0.082253695,0.024808837,0.027503943
Helmitheros vermivorum,0.645899572,0.963036963,0.9000999,0.9000999,0.86013986,0.972027972,0.926073926,0.926073926,0.87012987,0.03996004,0.101898102,0.101898102,0.144855145,0.034965035,0.068931069,0.068931069,0.13986014,0.91544604,0.08455396,0.091276192,0.924057793,0.075942207,0.091212542,0.246597004,-0.069051831,-0.831248168,-0.98491973,1.414413031,0.838357859,0.084143713,0.068899095,6.46E-05,0.008534717
Hylocichla mustelina,0.836404063,0.993006993,0.948051948,0.948051948,0.976023976,0.992007992,1,1,0.97002997,0.006993007,0.066933067,0.066933067,0.030969031,0.004995005,0.000999001,0.000999001,0.020979021,0.986600946,0.013399054,0.018043035,0.997412389,0.002587611,0.018043035,-0.336783512,0.294300218,0.209625051,0.909702544,0.822971653,0.969033944,0.01780558,0.002513988,0,0.010646488
Icteria virens,0.769563708,0.989010989,0.951048951,0.951048951,0.988011988,0.993006993,0.994005994,0.994005994,0.991008991,0.00999001,0.055944056,0.055944056,0.014985015,0.007992008,0.010989011,0.010989011,0.013986014,0.95645399,0.04354601,0.003224678,0.966300398,0.033699602,0.003224678,1.26324236,0.162092089,2.04454236,-0.182630636,0.853969231,0.953503627,0.003084689,0.033253316,0,0.010158368
Icterus bullockii,0.842503248,0.998001998,0.954045954,0.954045954,1,1,0.963036963,0.963036963,1,0.002997003,0.035964036,0.035964036,0.000999001,0.001998002,0.045954046,0.045954046,0.001998002,0.970991708,0.029008292,0.004812471,0.970991708,0.029008292,0.004812471,1.269973556,0.440710983,0.456743667,0.249775579,0.83534375,0.966453757,0.004673522,0.028872721,0,0
Icterus galbula,0.819081576,0.994005994,0.798201798,0.798201798,0.976023976,0.991008991,0.926073926,0.926073926,0.971028971,0.00999001,0.198801199,0.198801199,0.020979021,0.011988012,0.083916084,0.083916084,0.024975025,0.98273363,0.01726637,0.024573726,0.990134332,0.009865668,0.024573726,1.06893851,0.076360012,0.124661775,1.149362501,1.429333024,0.958991103,0.024159678,0.009555358,0,0.007293862
Icterus spurius,0.790732921,0.996003996,0.94005994,0.94005994,0.971028971,0.995004995,1,1,0.981018981,0.004995005,0.067932068,0.067932068,0.034965035,0.007992008,0.000999001,0.000999001,0.027972028,0.959606923,0.040393077,0.007285449,0.976591013,0.023408987,0.006930817,1.051169071,-0.384539889,1.463204467,0.279451178,0.78144565,0.952896175,0.006650442,0.022841019,0.000342784,0.01726958
Ictinia mississippiensis,0.658065261,0.996003996,0.961038961,0.961038961,0.961038961,0.996003996,0.993006993,0.993006993,0.97002997,0.000999001,0.025974026,0.025974026,0.027972028,0.005994006,0.006993007,0.006993007,0.027972028,0.958383227,0.041616773,0.080669537,0.977218164,0.022781836,0.080669537,2.307607675,-1.542855967,2.738115094,-0.197165024,1.412876764,0.884038797,0.077572759,0.02060955,1.39E-17,0.017778894
Junco hyemalis hyemalis,0.694035942,0.993006993,0.882117882,0.882117882,0.95004995,0.993006993,1,1,0.952047952,0.003996004,0.111888112,0.111888112,0.047952048,0.004995005,0.000999001,0.000999001,0.045954046,0.926885513,0.073114487,0.156897657,0.98257306,0.01742694,0.156284741,-0.487244378,-1.977139398,0.380687502,-2.68751629,1.121579724,0.790527881,0.146432631,0.014020822,0.00068115,0.048337517
Junco hyemalis oreganus,0.800018941,0.989010989,0.699300699,0.699300699,0.995004995,0.993006993,1,1,1,0.011988012,0.311688312,0.311688312,0.005994006,0.014985015,0.000999001,0.000999001,0.000999001,0.960991423,0.039008577,0.049204809,0.998627489,0.001372511,0.014148383,-0.439584013,-1.060232894,-1.449080194,-0.600113491,1.109410837,0.915463173,0.013138208,0.00125821,0.034238126,0.035902283
Lanius ludovicianus,0.656711272,0.99000999,0.796203796,0.796203796,0.991008991,0.991008991,0.886113886,0.886113886,0.997002997,0.016983017,0.243756244,0.243756244,0.016983017,0.021978022,0.146853147,0.146853147,0.001998002,0.901110563,0.098889437,0.011405689,0.92652383,0.07347617,0.008289295,1.053347754,-0.747247378,0.049323725,-1.377649639,1.185525733,0.891838683,0.007454506,0.070725532,0.002834886,0.027146393
Larus californicus,0.771638313,0.99000999,0.935064935,0.935064935,0.996003996,0.989010989,0.941058941,0.941058941,0.994005994,0.013986014,0.081918082,0.081918082,0.008991009,0.01998002,0.078921079,0.078921079,0.014985015,0.935099264,0.064900736,0.019168935,0.935099264,0.064900736,0.019168935,1.478499119,-0.521302433,1.349730793,-0.182404784,0.362536754,0.918316864,0.017947185,0.063735951,0,0
Larus delawarensis,0.526884206,0.993006993,0.576423576,0.576423576,0.993006993,0.989010989,0.593406593,0.593406593,1,0.015984016,0.421578422,0.421578422,0.012987013,0.011988012,0.413586414,0.413586414,0.000999001,0.999019938,0.000980062,0.178436084,0.999019938,0.000980062,0.148275097,-2.00559755,0.451741435,-1.920492111,-1.332121217,1.785891626,0.82090229,0.14290925,0.000805325,0.035383135,0
Leiothlypis celata,0.769983384,0.998001998,0.769230769,0.769230769,1,1,1,1,1,0.001998002,0.217782218,0.217782218,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.943722636,0.056277364,0.05483825,0.997254672,0.002745328,0.019368171,1.921548339,0.664722927,2.671141064,0.42424893,0.78722106,0.894731817,0.017671585,0.002463094,0.034240722,0.050892782
Leiothlypis ruficapilla,0.786314992,0.995004995,0.925074925,0.925074925,0.999000999,0.992007992,0.98001998,0.98001998,1,0.010989011,0.06993007,0.06993007,0.004995005,0.001998002,0.027972028,0.027972028,0.000999001,0.989435747,0.010564253,0.032172496,0.993738202,0.006261798,0.028708675,-0.92570524,-0.777332717,-0.881183767,-0.924585635,0.153836223,0.957928709,0.028313714,0.006036153,0.003529727,0.004191698
Limnothlypis swainsonii,0.743063512,0.995004995,0.986013986,0.986013986,0.98001998,0.992007992,0.983016983,0.983016983,0.977022977,0.007992008,0.023976024,0.023976024,0.027972028,0.006993007,0.014985015,0.014985015,0.024975025,0.883617649,0.116382351,0.032028565,0.884901104,0.115098896,0.032028565,-1.570507098,-0.033393163,-1.866532657,0.827957578,0.910799775,0.858516817,0.028406893,0.111667098,0,0.001409192
Loxia curvirostra,0.599648449,0.981018981,0.849150849,0.849150849,0.999000999,0.973026973,0.905094905,0.905094905,1,0.025974026,0.161838162,0.161838162,0.000999001,0.018981019,0.097902098,0.097902098,0.000999001,0.859614277,0.140385723,0.038880873,0.879350725,0.120649275,0.014215391,1.750243976,0.904010355,1.518306716,0.527652237,0.442086332,0.830726092,0.011979388,0.113977845,0.021626598,0.021690077
Mareca americana,0.681001104,0.978021978,0.939060939,0.939060939,0.991008991,0.986013986,0.938061938,0.938061938,0.989010989,0.013986014,0.053946054,0.053946054,0.012987013,0.018981019,0.055944056,0.055944056,0.012987013,0.79534659,0.20465341,0.041224553,0.79534659,0.20465341,0.041224553,1.755886395,-0.713751034,2.124857697,0.150060686,0.93931385,0.769047036,0.033066783,0.19788618,0,0
Mareca strepera,0.557383461,0.987012987,0.957042957,0.957042957,0.984015984,0.986013986,0.983016983,0.983016983,0.983016983,0.013986014,0.03996004,0.03996004,0.014985015,0.012987013,0.011988012,0.011988012,0.013986014,0.798189066,0.201810934,0.000757907,0.807131627,0.192868373,0.000757907,1.356780371,-1.201679781,1.61188368,-0.633545098,0.622779829,0.797706125,0.000605046,0.1906161,0,0.011072729
Megaceryle alcyon,0.798174336,0.993006993,0.862137862,0.862137862,0.994005994,0.995004995,0.978021978,0.978021978,0.996003996,0.001998002,0.148851149,0.148851149,0.001998002,0.004995005,0.026973027,0.026973027,0.003996004,0.975114819,0.024885181,0.01510745,0.981545552,0.018454448,0.01510745,-0.421119158,-0.484362022,0.329284878,-1.396232056,1.180937414,0.960744514,0.014737039,0.018063359,1.73E-18,0.006455088
Megascops asio,0.481848391,0.959040959,0.585414585,0.585414585,0.777222777,0.957042957,0.651348651,0.651348651,0.837162837,0.028971029,0.388611389,0.388611389,0.213786214,0.038961039,0.358641359,0.358641359,0.180819181,0.858077916,0.141922084,0.310465488,0.869538808,0.130461192,0.300194819,-0.56589845,0.122756678,-1.337016869,-1.229191745,1.556402311,0.618946292,0.265508852,0.092863562,0.013174027,0.009507267
Melanerpes carolinus,0.692042256,0.946053946,0.871128871,0.871128871,0.895104895,0.945054945,1,1,0.975024975,0.048951049,0.137862138,0.137862138,0.096903097,0.053946054,0.000999001,0.000999001,0.02997003,0.941895296,0.058104704,0.012990854,0.968122637,0.031877363,0.007188107,-0.435769208,-0.225540003,-0.475663426,0.724076496,0.950454125,0.930361536,0.006735957,0.030634004,0.00550931,0.026759192
Melanerpes erythrocephalus,0.772245244,0.986013986,0.866133866,0.866133866,0.949050949,0.985014985,0.974025974,0.974025974,0.948051948,0.017982018,0.142857143,0.142857143,0.038961039,0.00999001,0.020979021,0.020979021,0.045954046,0.957246993,0.042753007,0.022217977,0.976849447,0.023150553,0.020495707,-0.313075431,-0.326962999,1.073307056,0.064326869,1.440543009,0.93686882,0.019603578,0.022203044,0.001684735,0.019639823
Melanerpes formicivorus,0.670695492,0.951048951,0.935064935,0.935064935,0.97002997,0.956043956,0.954045954,0.954045954,0.97002997,0.060939061,0.084915085,0.084915085,0.036963037,0.05994006,0.064935065,0.064935065,0.037962038,0.810714225,0.189285775,0.080047195,0.82906548,0.17093452,0.080047195,-1.37908963,-2.067152671,-0.883112138,-2.999021699,1.055638934,0.757293177,0.065893809,0.156136697,1.39E-17,0.020676317
Meleagris gallopavo,0.734909204,0.978021978,0.883116883,0.883116883,0.966033966,0.975024975,0.963036963,0.963036963,0.97002997,0.021978022,0.117882118,0.117882118,0.041958042,0.025974026,0.038961039,0.038961039,0.030969031,0.947428165,0.052571835,0.00824204,0.960394664,0.039605336,0.006473285,0.290005428,-0.017055945,0.410450983,1.154258158,1.177490493,0.940026737,0.006124708,0.038765392,0.001687418,0.013395746
Melospiza georgiana,0.843550693,0.998001998,0.824175824,0.824175824,0.981018981,0.998001998,0.871128871,0.871128871,0.975024975,0.005994006,0.152847153,0.152847153,0.030969031,0.004995005,0.117882118,0.117882118,0.00999001,0.987303931,0.012696069,0.062904943,0.990497309,0.009502691,0.058719808,-1.56160891,1.0530395,-0.499106818,1.786742508,1.291212917,0.925937129,0.057762662,0.00888331,0.004393276,0.003023622
Melospiza lincolnii,0.630887315,0.994005994,0.921078921,0.921078921,0.961038961,0.993006993,0.912087912,0.912087912,1,0.007992008,0.081918082,0.081918082,0.030969031,0.004995005,0.081918082,0.081918082,0.000999001,0.94546995,0.05453005,0.128422928,0.94546995,0.05453005,0.092129812,1.362194875,0.894683019,0.773465475,0.887392862,0.588774535,0.829861375,0.084213551,0.047862316,0.038062758,6.94E-18
Melospiza melodia,0.844311458,1,0.629370629,0.629370629,0.993006993,0.999000999,0.848151848,0.848151848,1,0.000999001,0.383616384,0.383616384,0.006993007,0.005994006,0.177822178,0.177822178,0.000999001,0.982306237,0.017693763,0.006782868,0.991165061,0.008834939,0.003770693,-0.567063348,-0.653875419,-0.064055922,-1.444674239,0.937218888,0.975760488,0.003693219,0.008697627,0.002970434,0.008878231
Melozone crissalis,0.57594539,0.936063936,0.921078921,0.921078921,0.944055944,0.921078921,0.925074925,0.925074925,0.926073926,0.085914086,0.092907093,0.092907093,0.070929071,0.081918082,0.083916084,0.083916084,0.080919081,0.704779461,0.295220539,0.159821676,0.731094254,0.268905746,0.159821676,-2.318927997,-0.091972555,-3.175551935,0.974776341,1.368121989,0.621462677,0.118216816,0.22858186,0,0.031738646
Mimus polyglottos,0.811243967,0.995004995,0.723276723,0.723276723,0.995004995,0.997002997,0.994005994,0.994005994,1,0.004995005,0.277722278,0.277722278,0.004995005,0.005994006,0.00999001,0.00999001,0.000999001,0.965852866,0.034147134,0.006890771,0.987858514,0.012141486,0.001142241,0.638512784,-8.52E-05,1.338158945,0.543364532,0.885913266,0.959423148,0.001097146,0.011791995,0.005559891,0.02212782
Mniotilta varia,0.795824532,1,0.921078921,0.921078921,0.994005994,1,1,1,0.997002997,0.002997003,0.098901099,0.098901099,0.007992008,0.002997003,0.000999001,0.000999001,0.006993007,0.969090382,0.030909618,0.014062894,0.989293783,0.010706217,0.013565513,0.457766126,1.315867683,-0.264628799,1.637489928,0.790756155,0.955877667,0.013145294,0.010344585,0.000488848,0.020143607
Myadestes townsendi,0.782528496,0.998001998,0.981018981,0.981018981,0.998001998,1,0.987012987,0.987012987,1,0.004995005,0.020979021,0.020979021,0.004995005,0.002997003,0.01998002,0.01998002,0.000999001,0.960195265,0.039804735,0.051450029,0.960536157,0.039463843,0.049722178,-0.514444602,1.402535841,0.025055095,1.126470597,0.606029654,0.912662282,0.047753989,0.037496934,0.001749467,0.000337329
Myiarchus cinerascens,0.842266655,0.998001998,0.982017982,0.982017982,0.998001998,0.999000999,0.984015984,0.984015984,0.998001998,0.000999001,0.014985015,0.014985015,0.003996004,0.002997003,0.018981019,0.018981019,0.004995005,0.954155734,0.045844266,0.012903064,0.954155734,0.045844266,0.012903064,0.031909161,1.916509808,-0.35696141,1.706946517,0.441743245,0.942401662,0.01231882,0.045279519,0,0
Myiarchus crinitus,0.822673067,0.998001998,0.809190809,0.809190809,0.949050949,0.991008991,1,1,0.987012987,0.00999001,0.170829171,0.170829171,0.053946054,0.008991009,0.000999001,0.000999001,0.020979021,0.97193996,0.02806004,0.01697327,0.997958215,0.002041785,0.011950251,0.229100685,0.03183576,-0.390096388,0.716441702,0.92308738,0.955898226,0.011561385,0.001955732,0.004943475,0.025641181
Nucifraga columbiana,0.826015551,1,0.987012987,0.987012987,0.99000999,0.999000999,0.987012987,0.987012987,0.991008991,0.003996004,0.011988012,0.011988012,0.008991009,0.001998002,0.001998002,0.001998002,0.001998002,0.932858393,0.067141607,0.029310927,0.932858393,0.067141607,0.029310927,1.183157377,2.506263527,0.937744092,2.047315241,0.520443281,0.907301001,0.027396861,0.065302138,0,0
Numenius americanus,0.871049462,1,0.968031968,0.968031968,0.997002997,1,0.97002997,0.97002997,0.998001998,0.001998002,0.038961039,0.038961039,0.005994006,0.001998002,0.044955045,0.044955045,0.002997003,0.947647342,0.052352658,0.006335851,0.947647342,0.052352658,0.006335851,-1.538685088,0.319659357,-1.268952345,0.246879633,0.279379027,0.941955636,0.006006144,0.05203822,0,0
Nycticorax nycticorax,0.612249117,0.932067932,0.504495504,0.504495504,1,0.932067932,0.682317682,0.682317682,1,0.077922078,0.498501499,0.498501499,0.000999001,0.066933067,0.28971029,0.28971029,0.000999001,0.862154332,0.137845668,0.013799815,0.921999615,0.078000385,0.005860945,-2.083572529,0.880204248,0.221465269,1.801276659,2.482251728,0.851877241,0.005022241,0.072068091,0.006898005,0.064134422
Oreoscoptes montanus,0.746554984,0.998001998,0.939060939,0.939060939,0.993006993,0.997002997,0.946053946,0.946053946,0.994005994,0.001998002,0.05994006,0.05994006,0.005994006,0.002997003,0.040959041,0.040959041,0.007992008,0.873681629,0.126318371,0.0021476,0.873681629,0.126318371,0.0021476,-1.871147366,0.482146197,-1.623037205,0.683947773,0.319816397,0.872041879,0.001876828,0.126081293,0,0
Pandion haliaetus,0.647559494,0.993006993,0.495504496,0.495504496,0.993006993,0.999000999,0.895104895,0.895104895,1,0.003996004,0.488511489,0.488511489,0.003996004,0.006993007,0.100899101,0.100899101,0.000999001,0.939938122,0.060061878,0.024278316,0.984013303,0.015986697,0.00452774,1.337021482,0.583694949,1.062414464,0.367761963,0.349336612,0.918457303,0.004177451,0.014921646,0.018675989,0.043767611
Parkesia motacilla,0.686128663,0.968031968,0.934065934,0.934065934,0.915084915,0.976023976,0.967032967,0.967032967,0.915084915,0.034965035,0.070929071,0.070929071,0.086913087,0.031968032,0.026973027,0.026973027,0.074925075,0.9258238,0.0741762,0.037508063,0.939524278,0.060475722,0.037508063,0.373510468,-0.25459021,-0.045729867,-1.288089933,1.115295538,0.893584077,0.034822741,0.057518623,6.94E-18,0.014074559
Passerculus sandwichensis,0.800300653,0.997002997,0.803196803,0.803196803,0.994005994,0.997002997,0.863136863,0.863136863,1,0.001998002,0.233766234,0.233766234,0.007992008,0.005994006,0.140859141,0.140859141,0.000999001,0.963762156,0.036237844,0.011945518,0.973802394,0.026197606,0.006712554,-1.309404271,-0.7998211,-0.92877805,-1.460984544,0.762898041,0.952661905,0.00643801,0.025628876,0.005079614,0.010191594
Passerina amoena,0.791804883,0.983016983,0.828171828,0.828171828,0.996003996,0.993006993,0.985014985,0.985014985,1,0.01998002,0.20979021,0.20979021,0.003996004,0.011988012,0.017982018,0.017982018,0.000999001,0.955026086,0.044973914,0.023515826,0.980001631,0.019998369,0.021611697,-0.365937432,0.789590537,-0.019872576,0.528327726,0.43361174,0.933555186,0.020621374,0.019050561,0.001860629,0.024912249
Passerina caerulea,0.761581663,0.991008991,0.864135864,0.864135864,0.976023976,0.994005994,0.939060939,0.939060939,0.979020979,0.007992008,0.153846154,0.153846154,0.040959041,0.007992008,0.058941059,0.058941059,0.023976024,0.927658221,0.072341779,0.001975519,0.948280847,0.051719153,0.001975519,1.626670697,-0.578862903,1.9155495,0.104422947,0.741842648,0.925957945,0.001832868,0.050501664,0,0.021707522
Passerina ciris,0.808824421,0.996003996,0.98001998,0.98001998,0.995004995,0.996003996,1,1,0.998001998,0.004995005,0.018981019,0.018981019,0.004995005,0.008991009,0.000999001,0.000999001,0.007992008,0.95540642,0.04459358,0.013486945,0.972637045,0.027362955,0.013486945,0.256689175,-1.467073072,0.749216996,-0.579156706,1.015371423,0.943088109,0.012893268,0.026531662,0,0.017486961
Passerina cyanea,0.818814903,0.991008991,0.894105894,0.894105894,0.978021978,0.993006993,1,1,0.973026973,0.005994006,0.111888112,0.111888112,0.021978022,0.013986014,0.000999001,0.000999001,0.032967033,0.980319113,0.019680887,0.009463116,0.992885521,0.007114479,0.009463116,0.311446478,0.179306015,-0.261089739,1.059813999,1.050281881,0.971223122,0.009278602,0.006959258,0,0.012539018
Patagioenas fasciata,0.739544665,1,0.97002997,0.97002997,1,1,1,1,1,0.000999001,0.038961039,0.038961039,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.964391892,0.035608108,0.123994793,0.997471416,0.002528584,0.048540623,1.465891458,1.765880898,1.794311566,2.09485604,0.464848805,0.848558893,0.043290946,0.002151092,0.076818939,0.02918013
Pelecanus erythrorhynchos,0.512213335,0.979020979,0.863136863,0.863136863,1,0.986013986,0.868131868,0.868131868,1,0.013986014,0.118881119,0.118881119,0.045954046,0.017982018,0.111888112,0.111888112,0.03996004,0.694006046,0.305993954,0,0.700105612,0.299894388,0,1.734339135,-1.776367488,1.644901853,-1.232082407,0.551584333,0.694006046,0,0.297281603,0,0.008712351
