"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Anser brachyrhynchus",0.645500376405762,0.988011988011988,0.98001998001998,0.98001998001998,1,0.987012987012987,0.988011988011988,0.988011988011988,1,0.01998001998002,0.023976023976024,0.023976023976024,0.001998001998002,0.015984015984016,0.011988011988012,0.011988011988012,0.000999000999000999,0.94277357460292,0.0572264253970805,0.00694922395821693,0.94493410791317,0.0550658920868296,0,1.12559094815873,-1.35510755080144,0.974829676150982,-1.35522191324146,0.150761315383493,0.936594494083716,0,0.0545799023534367,0.00655415116169928,0.00227145240114758
"Anthus campestris",0.894840753073966,0.999000999000999,0.999000999000999,0.999000999000999,1,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.001998001998002,0.00599400599400599,0.00599400599400599,0.00599400599400599,0.003996003996004,0.996863723606484,0.00313627639351577,0.00320509408656385,0.996863723606484,0.00313627639351577,0.00320509408656385,-0.13791650424435,-0.487059218050807,-0.0614813594814317,-0.751298357502006,0.275072089047287,0.993678670099372,0.0031950741427211,0.00312625575790642,0,0
"Anthus petrosus",0.890250352013117,1,0.979020979020979,0.979020979020979,1,1,0.982017982017982,0.982017982017982,1,0.000999000999000999,0.021978021978022,0.021978021978022,0.000999000999000999,0.000999000999000999,0.01998001998002,0.01998001998002,0.000999000999000999,0.987485244821954,0.0125147551780459,0.00734928532728892,0.987485244821954,0.0125147551780459,0.00121263955156457,1.3062581788667,-0.692868526841075,1.54631898707399,-0.681210244121193,0.240343727176544,0.980318098274674,0.00119021580183864,0.012423923355662,0.00606776256782515,0
"Anthus pratensis",0.976787784804482,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999677656420719,0.000322343579281374,0.000303988319271828,0.999677656420719,0.000322343579281374,0.000303988319271828,-0.340504961137674,0.331439480052414,-0.292093105721274,0.314732202357232,0.0512136785716697,0.999373864017458,0.000303890360366751,0.000322245622174904,0,0
"Anthus trivialis",0.964300979823097,1,0.985014985014985,0.985014985014985,1,1,0.979020979020979,0.979020979020979,1,0.001998001998002,0.018981018981019,0.018981018981019,0.001998001998002,0.000999000999000999,0.020979020979021,0.020979020979021,0.000999000999000999,0.999008777189961,0.000991222810038802,0.00271739385838195,0.999020225766004,0.000979774233996191,0.00271739385838195,-0.31985351743456,0.982456593221043,-0.305853399792149,1.00380515442146,0.0255296760521851,0.996296760442298,0.00271470762778679,0.000977103235869698,0,1.14286940458548e-05
"Apus apus",0.952454429795928,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.999927311522609,7.26884773914624e-05,0.000904483003076589,0.999927311522609,7.26884773914624e-05,0.000904483003076589,0.0266945882946311,0.463937484238547,0.0561018710825245,0.4812041396707,0.0341016960103133,0.999022959946281,0.00090441731704563,7.26227366737599e-05,0,0
"Apus pallidus",0.668250758465582,0.987012987012987,0.892107892107892,0.892107892107892,1,0.981018981018981,0.908091908091908,0.908091908091908,1,0.014985014985015,0.10989010989011,0.10989010989011,0.001998001998002,0.01998001998002,0.0999000999000999,0.0999000999000999,0.000999000999000999,0.943007872911191,0.0569921270888085,0.000675383129402183,0.943007872911191,0.0569921270888085,0.000617704779532226,2.69494210346318,0.444344057527582,1.758931759024,0.24062569941398,0.957923031526885,0.942407255991755,0.000582489272699729,0.0569558278841172,5.44268514283862e-05,0
"Aquila adalberti",0.701483323318483,0.987012987012987,1,1,0.999000999000999,0.985014985014985,1,1,1,0.012987012987013,0.000999000999000999,0.000999000999000999,0.001998001998002,0.014985014985015,0.003996003996004,0.003996003996004,0.003996003996004,0.896705063616972,0.103294936383028,0.00922188701559265,0.896705063616972,0.103294936383028,0.00922188701559265,2.20164831399675,1.10018644053873,1.59780332174787,1.71053446371723,0.858576428783104,0.88928285877075,0.00827719742797362,0.102439943801276,0,0
"Aquila chrysaetos",0.930975645950382,1,0.998001998001998,0.998001998001998,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999914594559244,8.54054407557242e-05,0.00635626189046756,1,0,0.00635626189046756,1.16878536678645,-0.0350573539039032,1.3750937025858,0.197201939510315,0.310656576942394,0.993559414891142,0.00635572248138261,0,8.67361737988404e-19,8.48626274758807e-05
"Asio otus",0.88647302518182,1,1,1,1,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.003996003996004,0.000999000999000999,0.000999000999000999,0.003996003996004,0.998497571948194,0.00150242805180577,0.00173877202589102,0.998840445935387,0.00115955406461292,0.00173877202589102,-0.0650047996699991,0.7988866762713,-0.124080359603573,0.776882825921028,0.0630403934926048,0.996764016228419,0.00173616418154398,0.0011571435369692,0,0.000342676053067677
"Branta leucopsis",0.523470217213134,0.992007992007992,0.993006993006993,0.993006993006993,1,0.99000999000999,0.994005994005994,0.994005994005994,0.999000999000999,0.016983016983017,0.017982017982018,0.017982017982018,0.002997002997003,0.016983016983017,0.015984015984016,0.015984015984016,0.004995004995005,0.968272304908874,0.0317276950911255,0.053695274546924,0.968272304908874,0.0317276950911255,0.053695274546924,-1.77332396745682,0.0509749974726972,-1.14559351269821,-0.380376946214511,0.761649540900659,0.917844322304006,0.0520803727930796,0.0300753049029145,0,0
"Buteo buteo",0.943765475051952,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999923430722245,7.65692777550793e-05,0.00244600708018083,0.999923430722245,7.65692777550793e-05,0.00244600708018083,0.0975283187649367,0.571231469062869,0.12360158356106,0.491350187227863,0.0840287708153128,0.997477797747674,0.00244582024926054,7.63820030650747e-05,0,0
"Caprimulgus europaeus",0.919280020917821,1,1,1,1,1,1,1,1,0.002997002997003,0.004995004995005,0.004995004995005,0.002997002997003,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.997894723197355,0.00210527680264493,0.00111714900912198,0.997894723197355,0.00210527680264493,0.00111714900912198,0.207141578215918,0.542429364533729,0.244766291768177,0.537388681793073,0.0379608686989838,0.996782270436217,0.00111479972313425,0.00210292984064822,0,0
"Caprimulgus ruficollis",0.914691395803766,0.999000999000999,0.996003996003996,0.996003996003996,1,1,0.999000999000999,0.999000999000999,1,0.001998001998002,0.003996003996004,0.003996003996004,0.003996003996004,0.000999000999000999,0.001998001998002,0.001998001998002,0.002997002997003,0.979630179986754,0.0203698200132463,0.00961498968099431,0.979630179986754,0.0203698200132463,0.00961498968099431,1.70151109074716,1.3181929955729,1.80348325182024,1.35913704471642,0.109885107244715,0.970401104414494,0.00942097922338858,0.0201779163621174,0,0
"Carduelis carduelis",0.910899731475659,1,0.901098901098901,0.901098901098901,1,1,0.925074925074925,0.925074925074925,1,0.001998001998002,0.0949050949050949,0.0949050949050949,0.001998001998002,0.000999000999000999,0.0769230769230769,0.0769230769230769,0.000999000999000999,0.995418970241663,0.00458102975833666,0.000131960250522134,0.99543878410775,0.00456121589225005,0,0.218347365507362,0.213774748375782,0.111113782085153,0.358871339773496,0.180421900690584,0.995288216170472,0,0.00456052597250878,0.000131355816093983,1.99020409254232e-05
"Carduelis citrinella",0.949209813448759,1,0.797202797202797,0.797202797202797,1,1,0.858141858141858,0.858141858141858,1,0.001998001998002,0.196803196803197,0.196803196803197,0.001998001998002,0.000999000999000999,0.145854145854146,0.145854145854146,0.000999000999000999,0.995102012372357,0.00489798762764339,0.00240324826438933,0.995945466972194,0.00405453302780634,0.00240324826438933,-2.6655954239701,0.727081453487661,-2.40213122526902,0.514830809838272,0.338324873053664,0.992722220601172,0.00239150533472545,0.00404141106550875,0,0.000844862998593711
"Certhia brachydactyla",0.959676439080701,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.999674174481626,0.000325825518373579,0.000749940015938754,0.999674174481626,0.000325825518373579,0.000749940015938754,-0.384009008063449,0.286564410102111,-0.354059870643248,0.218498528757471,0.0743633984930538,0.998924722902133,0.000749695849532188,0.000325581248334783,0,0
"Cettia cetti",0.868170394824735,1,0.993006993006993,0.993006993006993,1,0.998001998001998,0.982017982017982,0.982017982017982,0.998001998001998,0.002997002997003,0.012987012987013,0.012987012987013,0.002997002997003,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.000999000999000999,0.984996355980928,0.0150036440190715,0.00167063764039399,0.984996355980928,0.0150036440190715,0.00167063764039399,0.806858370556696,0.262005900078869,0.556168493645805,0.296764897937958,0.253088131522925,0.983375432939797,0.00164561323632209,0.0149789538238806,0,0
"Charadrius hiaticula",0.93176167600129,1,0.992007992007992,0.992007992007992,1,1,0.992007992007992,0.992007992007992,1,0.002997002997003,0.010989010989011,0.010989010989011,0.002997002997003,0.003996003996004,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.998687690508032,0.00131230949196804,0.00155802013506061,0.998687690508032,0.00131230949196804,0.00149624860580032,0.16276129628357,0.0968964694231685,-0.0345631061778861,0.183674280115554,0.215562770986398,0.997133753721855,0.00149419567700127,0.00131026756633524,6.17830348086737e-05,0
"Ciconia ciconia",0.784111241516073,0.999000999000999,1,1,0.999000999000999,0.999000999000999,1,1,0.996003996003996,0.004995004995005,0.003996003996004,0.003996003996004,0.00599400599400599,0.004995004995005,0.003996003996004,0.003996003996004,0.00699300699300699,0.986531169330604,0.013468830669396,0.000526404142729966,0.986531169330604,0.013468830669396,0.000526404142729966,-0.593238658069914,-1.3682859025731,-0.582624718489413,-0.992341299244512,0.376094403687837,0.986018846157343,0.000519317776455966,0.0134618360662013,0,0
"Cinclus cinclus",0.942360470834295,1,0.998001998001998,0.998001998001998,1,1,1,1,0.999000999000999,0.001998001998002,0.004995004995005,0.004995004995005,0.003996003996004,0.001998001998002,0.003996003996004,0.003996003996004,0.000999000999000999,0.999328566644655,0.000671433355344869,0.00562034041024376,0.999328566644655,0.000671433355344869,0.00560390496150926,0.956217828436061,-0.204984614998392,0.992264661697527,-0.0530877251752629,0.156115467927172,0.993715749887677,0.00560007088614914,0.000667662190871179,1.65170353028697e-05,0
