"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Setophaga coronata coronata",0.70968250000121,0.989010989010989,0.955044955044955,0.955044955044955,0.988011988011988,0.993006993006993,0.939060939060939,0.939060939060939,1,0.00599400599400599,0.0529470529470529,0.0529470529470529,0.010989010989011,0.004995004995005,0.036963036963037,0.036963036963037,0.000999000999000999,0.741958876000035,0.258041123999965,0.0856726120818056,0.757766746461331,0.242233253538669,0.0065704242702165,-1.8314772510318,-2.44847605251397,-0.202939953303516,-1.34963030702985,1.96458537672983,0.693729641852437,0.00458824479072653,0.221762684898587,0.0604143257123801,0.0195051027458699
"Setophaga discolor",0.743840615417641,0.982017982017982,0.907092907092907,0.907092907092907,0.891108891108891,0.982017982017982,0.966033966033966,0.966033966033966,0.886113886113886,0.015984015984016,0.103896103896104,0.103896103896104,0.123876123876124,0.016983016983017,0.031968031968032,0.031968031968032,0.117882117882118,0.968804762403301,0.0311952375966991,0.147867630943605,0.988609104648882,0.0113908953511178,0.147867630943605,0.0292052106246408,-0.464804016204188,-1.84648465464258,-1.17834434733151,2.00682641870478,0.82937561286871,0.143918728463629,0.00955618430836931,2.77555756156289e-17,0.0171494743592921
"Setophaga dominica",0.551895602834691,0.928071928071928,0.912087912087912,0.912087912087912,0.879120879120879,0.91008991008991,1,1,0.86013986013986,0.0859140859140859,0.0989010989010989,0.0989010989010989,0.124875124875125,0.0769230769230769,0.000999000999000999,0.000999000999000999,0.117882117882118,0.861571189994917,0.138428810005083,0.0733604567825236,0.932768694296261,0.0672313057037386,0.0733604567825236,-1.87625800330648,0.14349953352849,-2.15297192744838,-1.11341016890404,1.28700916697708,0.806556678923915,0.0638537032225128,0.0581343037986895,0,0.0714553140548829
"Setophaga fusca",0.624811521197576,0.918081918081918,0.804195804195804,0.804195804195804,0.97002997002997,0.927072927072927,0.853146853146853,0.853146853146853,1,0.106893106893107,0.210789210789211,0.210789210789211,0.047952047952048,0.0599400599400599,0.162837162837163,0.162837162837163,0.000999000999000999,0.691934003216677,0.308065996783323,0.0422257560421548,0.737197614447929,0.262802385552071,0.00209724929527997,-0.98618234834715,-2.63791821479157,0.577331981616169,-1.5261269062082,1.91850383732797,0.671451016231283,0.00141115972434349,0.239364487063743,0.0281913556747728,0.0595819813058577
"Setophaga magnolia",0.689237012870404,0.965034965034965,0.833166833166833,0.833166833166833,0.983016983016983,0.971028971028971,0.895104895104895,0.895104895104895,1,0.026973026973027,0.146853146853147,0.146853146853147,0.023976023976024,0.035964035964036,0.0989010989010989,0.0989010989010989,0.000999000999000999,0.73256893128236,0.26743106871764,0.0178776531438439,0.788055241985447,0.211944758014554,0.00524600854077596,-1.20763354117496,-2.5671980673952,-0.295549142371053,-2.14593707279981,1.004668490652,0.72292866882563,0.00381249032785259,0.194429189240595,0.00934703916496155,0.0694826124409605
"Setophaga nigrescens",0.580414460871926,1,0.854145854145854,0.854145854145854,1,1,0.872127872127872,0.872127872127872,1,0.001998001998002,0.147852147852148,0.147852147852148,0.001998001998002,0.000999000999000999,0.137862137862138,0.137862137862138,0.000999000999000999,0.964643112442103,0.0353568875578969,0.19427074985703,0.965702399229451,0.0342976007705486,0.00769750438466354,0.338173419438459,2.76171990318128,-0.881583286685929,1.22343206216094,1.96319533005925,0.782616817126355,0.00607092737140189,0.027795187390582,0.182627144452205,0.000889923659455723
"Setophaga pensylvanica",0.772381100015503,0.996003996003996,0.849150849150849,0.849150849150849,1,0.995004995004995,0.976023976023976,0.976023976023976,1,0.004995004995005,0.155844155844156,0.155844155844156,0.001998001998002,0.00899100899100899,0.023976023976024,0.023976023976024,0.000999000999000999,0.942501479289467,0.0574985207105331,0.0269559900561744,0.984510132804678,0.0154898671953224,0.00422180673989294,1.08507019446536,1.66594200184297,-0.0360636149756723,1.46401780764693,1.13917268176229,0.918519058619315,0.00389425072636254,0.0144515914669702,0.0215512485085367,0.0415838506788153
"Setophaga petechia",0.780339365353109,0.997002997002997,0.845154845154845,0.845154845154845,0.991008991008991,0.996003996003996,1,1,1,0.004995004995005,0.135864135864136,0.135864135864136,0.00999000999000999,0.004995004995005,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.968830735796452,0.0311692642035477,0.0241095936741008,0.984083933247895,0.0159160667521045,0.0197201632828075,1.29633893396825,0.676067886616645,0.527569128338056,1.07707954342649,0.867074023913791,0.946183656898728,0.0190342548226357,0.0153030872003445,0.0043414268738242,0.0151375742044682
"Setophaga pinus",0.556084509762543,0.977022977022977,0.934065934065934,0.934065934065934,0.969030969030969,0.986013986013986,1,1,0.97002997002997,0.022977022977023,0.0779220779220779,0.0779220779220779,0.040959040959041,0.025974025974026,0.000999000999000999,0.000999000999000999,0.032967032967033,0.874726133260977,0.125273866739023,0.00663535849761894,0.919556545052235,0.0804434549477649,0.00663535849761894,-1.29347642976808,-0.0246865609962288,-1.76987709284559,-0.776032362512076,0.88965055231601,0.8696448928054,0.00580895009576742,0.0760771484161109,0,0.0484690086827216
"Setophaga ruticilla",0.735479146943229,0.988011988011988,0.888111888111888,0.888111888111888,0.966033966033966,0.98001998001998,0.895104895104895,0.895104895104895,0.994005994005994,0.018981018981019,0.122877122877123,0.122877122877123,0.034965034965035,0.014985014985015,0.0769230769230769,0.0769230769230769,0.001998001998002,0.956096015934805,0.0439039840651954,0.0310592122215686,0.966256937863645,0.0337430621363552,0.0197854619503795,1.16242452165347,-1.41669731488954,-0.335490836865295,-1.29454891139502,1.5028874388199,0.927665412912032,0.0187247668927402,0.0323953913736924,0.011011371056726,0.0102030577648092
