"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","n_cells_hist","n_cells_rec","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","std_niche_stability","std_niche_unfilling","std_niche_expansion","std_niche_abandonment","std_niche_pioneering"
"Emberiza calandra",0.844212953671896,0.999000999000999,0.986013986013986,0.986013986013986,0.999000999000999,0.998001998001998,0.98001998001998,0.98001998001998,1,0.003996003996004,0.026973026973027,0.026973026973027,0.004995004995005,0.003996003996004,0.018981018981019,0.018981018981019,0.002997002997003,0.993565957407317,0.00643404259268341,0.00300270558286645,0.993580810771298,0.00641918922870162,0.00300270558286645,NA,NA,-0.961829153734087,-0.379901331857111,-1.09835203902741,-0.12987241795097,0.284873578974778,0.990601709325066,0.00298344368599954,0.00639994226287101,0,1.49047260638076e-05
"Emberiza cia",0.863552476128012,1,0.961038961038961,0.961038961038961,0.996003996003996,1,0.958041958041958,0.958041958041958,0.992007992007992,0.000999000999000999,0.03996003996004,0.03996003996004,0.00999000999000999,0.000999000999000999,0.026973026973027,0.026973026973027,0.001998001998002,0.989751887512518,0.0102481124874822,0.00344616716054249,0.989897532371818,0.0101024676281819,0.00305975991753885,NA,NA,-1.37776912794837,-0.974273151207795,-0.964553893947876,-0.915240574063079,0.417410678797787,0.986375872610061,0.00302733628084872,0.0100665270862801,0.000383634635248128,0.000146629387562373
"Emberiza cirlus",0.90153553314106,1,0.991008991008991,0.991008991008991,1,1,0.99000999000999,0.99000999000999,0.999000999000999,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.002997002997003,0.001998001998002,0.011988011988012,0.011988011988012,0.000999000999000999,0.992198742414111,0.00780125758588864,0.00243210184010576,0.992226554775414,0.00777344522458647,0.00231624204103623,NA,NA,-1.40426551057425,-1.36383472703277,-1.27051085915005,-1.41778751744767,0.144226247164528,0.989804394034015,0.00229794915630798,0.00775446918150661,0.000115225017114587,2.79626110555511e-05
"Emberiza citrinella",0.863153393673919,1,0.986013986013986,0.986013986013986,0.971028971028971,1,1,1,0.984015984015984,0.002997002997003,0.011988011988012,0.011988011988012,0.030969030969031,0.002997002997003,0.000999000999000999,0.000999000999000999,0.013986013986014,0.998014972031823,0.00198502796817732,0.0113643845582929,0.998471159268263,0.00152884073173696,0.0102771172156173,NA,NA,0.0942039963493431,1.14679533162374,-0.188592279610974,0.877688047749964,0.390374773686706,0.98669540458258,0.0102456803873001,0.00151080991207502,0.00109640141153027,0.000451703706514276
"Emberiza hortulana",0.731839976028804,0.991008991008991,0.99000999000999,0.99000999000999,0.956043956043956,0.995004995004995,0.991008991008991,0.991008991008991,0.949050949050949,0.00999000999000999,0.012987012987013,0.012987012987013,0.050949050949051,0.010989010989011,0.012987012987013,0.012987012987013,0.04995004995005,0.998274826025229,0.00172517397477144,0.0290093170549007,0.998274826025229,0.00172517397477144,0.0279745461009297,NA,NA,-0.561497887153432,1.2903396582751,-0.945641785982289,1.26702786080277,0.384850587772483,0.969364067998453,0.0278979523633166,0.00167521169380589,0.00106276794442438,0
"Emberiza melanocephala",0.625619442035212,0.997002997002997,0.976023976023976,0.976023976023976,0.988011988011988,0.997002997002997,0.982017982017982,0.982017982017982,0.99000999000999,0.00899100899100899,0.021978021978022,0.021978021978022,0.012987012987013,0.00799200799200799,0.023976023976024,0.023976023976024,0.015984015984016,0.94565232937554,0.0543476706244596,0.000896910859905869,0.946473731429502,0.0535262685704984,0.000896910859905869,NA,NA,-2.6418912640241,-1.51634883379034,-1.93169619163962,-0.243866252700112,1.45725391061999,0.944850220270727,0.000848207189785236,0.053434453561348,0,0.000867118978139791
"Emberiza schoeniclus",0.889145972336977,1,0.987012987012987,0.987012987012987,0.995004995004995,1,1,1,1,0.002997002997003,0.021978021978022,0.021978021978022,0.00699300699300699,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.995924839594056,0.00407516040594438,0.00523252604672506,0.997050539510904,0.0029494604890959,0.00342335999571969,NA,NA,0.123050875104123,1.24543284541151,-0.150314661344398,1.03968193963657,0.342143466611592,0.990734762747066,0.00340329244837866,0.0029307772495963,0.00180802133821735,0.001123146216742
"Erithacus rubecula",0.905756075554821,1,0.986013986013986,0.986013986013986,0.989010989010989,1,1,1,1,0.000999000999000999,0.014985014985015,0.014985014985015,0.011988011988012,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.998163633446311,0.00183636655368887,0.00483361541937906,0.998942976250758,0.00105702374924222,0.00316393680950628,NA,NA,-0.138571385007932,0.721300706550343,-0.373874520521134,0.43148182854754,0.373312935255595,0.993347711558672,0.00315286485440757,0.00105110316337952,0.00167191710144428,0.000776403322096786
"Falco columbarius",0.760179050948711,0.998001998001998,0.965034965034965,0.965034965034965,1,0.998001998001998,1,1,1,0.000999000999000999,0.044955044955045,0.044955044955045,0.000999000999000999,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.992865046980405,0.00713495301959535,0.029826801965982,0.999672405380189,0.000327594619811394,0.00210080182243314,NA,NA,2.23585233510765,2.20706248621441,2.04720400923283,2.00042972084312,0.279795086769512,0.963456093663772,0.0020282913555794,0.000315726462999365,0.0275920013579907,0.006607887159658
"Falco eleonorae",0.669281008718154,0.996003996003996,0.993006993006993,0.993006993006993,0.995004995004995,0.997002997002997,0.988011988011988,0.988011988011988,0.994005994005994,0.001998001998002,0.00699300699300699,0.00699300699300699,0.00599400599400599,0.000999000999000999,0.003996003996004,0.003996003996004,0.00599400599400599,0.994319029429793,0.00568097057020676,0.26134462405435,0.994319029429793,0.00568097057020676,0.26134462405435,NA,NA,-4.27923737185515,-2.65459052041261,-4.4023937169918,-3.67408896823182,1.02691020564274,0.735551162771531,0.260246318333721,0.00420251889474824,0,0
"Ficedula albicollis",0.712760096730768,0.978021978021978,0.956043956043956,0.956043956043956,0.97002997002997,0.985014985014985,0.963036963036963,0.963036963036963,0.976023976023976,0.030969030969031,0.046953046953047,0.046953046953047,0.037962037962038,0.018981018981019,0.037962037962038,0.037962037962038,0.028971028971029,0.972865770231309,0.0271342297686908,0.0151963263168611,0.972865770231309,0.0271342297686908,0.0151963263168611,NA,NA,-0.594831735055567,1.48982198958639,-0.891274314063985,1.39124865577638,0.312401832241075,0.958477003516596,0.0147900842593037,0.0267329122241005,0,0
"Ficedula hypoleuca",0.861990824139496,1,0.99000999000999,0.99000999000999,0.995004995004995,1,1,1,1,0.004995004995005,0.014985014985015,0.014985014985015,0.010989010989011,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.993497001244042,0.00650299875595805,0.00808148332110553,0.99485002238283,0.00514997761717034,0.00601904502036282,NA,NA,0.323582537531459,1.50967983998399,0.032379679133449,1.30708772812277,0.354743102156421,0.985519864687668,0.0059678089447282,0.00510167877592424,0.00206154247393257,0.00134910511774711
"Ficedula parva",0.757381907765376,0.995004995004995,0.994005994005994,0.994005994005994,0.963036963036963,0.994005994005994,0.989010989010989,0.989010989010989,0.952047952047952,0.00999000999000999,0.00899100899100899,0.00899100899100899,0.047952047952048,0.00799200799200799,0.012987012987013,0.012987012987013,0.0529470529470529,0.966249753127095,0.0337502468729049,0.0109724752050568,0.966249753127095,0.0337502468729049,0.0109724752050568,NA,NA,-0.19750457455037,1.71249439402128,-0.322801841432705,1.63153617026363,0.149176536634208,0.956001631775411,0.0106060791410475,0.0333922890835409,0,0
"Ficedula semitorquata",0.703859796383218,0.957042957042957,0.952047952047952,0.952047952047952,0.947052947052947,0.954045954045954,0.945054945054945,0.945054945054945,0.931068931068931,0.042957042957043,0.044955044955045,0.044955044955045,0.0679320679320679,0.042957042957043,0.0559440559440559,0.0559440559440559,0.0619380619380619,0.893676608949549,0.106323391050451,0.0645184840391701,0.893676608949549,0.106323391050451,0.0645184840391701,NA,NA,-2.20012003124721,-0.116176712379843,-1.57562726852542,0.308959965683747,0.75546833535684,0.841792497302008,0.0580569202863297,0.100150582411663,0,0
"Fringilla montifringilla",0.751066024498613,1,0.974025974025974,0.974025974025974,0.995004995004995,1,0.998001998001998,0.998001998001998,1,0.000999000999000999,0.031968031968032,0.031968031968032,0.00599400599400599,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.998094675477758,0.00190532452224221,0.0567833051687825,0.999922004847125,7.79951528748945e-05,0.0354302412729877,NA,NA,1.89107602417213,2.42070908011867,1.90845868938992,2.39532285132927,0.0307671523255135,0.941521424723022,0.0345836378756559,7.34398354074503e-05,0.0220976090487966,0.00172388851711833
"Gallinago gallinago",0.88431406398698,1,0.925074925074925,0.925074925074925,1,1,1,1,1,0.001998001998002,0.0769230769230769,0.0769230769230769,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.996790526535731,0.00320947346426869,0.00645373930427064,0.999593094844891,0.000406905155109359,0.00291417904576641,NA,NA,0.415744066164496,1.41084946854621,0.131391123541437,1.22949938108653,0.337260211409566,0.990378014140342,0.00289457416356943,0.00040315396488729,0.00353858528636629,0.00278567244483542
"Garrulus glandarius",0.883724324043054,1,0.966033966033966,0.966033966033966,0.982017982017982,1,1,1,0.994005994005994,0.001998001998002,0.020979020979021,0.020979020979021,0.012987012987013,0.001998001998002,0.000999000999000999,0.000999000999000999,0.004995004995005,0.996844671226319,0.00315532877368105,0.00410129344411876,0.997345522579036,0.00265447742096398,0.00325397638858249,NA,NA,-0.265858604427273,0.736954339045037,-0.48034548088631,0.475049323307617,0.338524530044091,0.992769166066917,0.0032409935421562,0.00264229725395397,0.000847411880514193,0.000500131256458452
"Haematopus ostralegus",0.836312561380064,0.997002997002997,0.814185814185814,0.814185814185814,0.999000999000999,1,0.982017982017982,0.982017982017982,1,0.00699300699300699,0.166833166833167,0.166833166833167,0.004995004995005,0.004995004995005,0.00799200799200799,0.00799200799200799,0.000999000999000999,0.992664846383248,0.00733515361675178,0.0065602494971021,0.997509351596687,0.00249064840331275,0.00341630109614964,NA,NA,0.55258097425623,-0.349822316435587,0.188684845897958,0.167002723852631,0.632082680116341,0.986200173708114,0.00338070624491225,0.00246241088773872,0.00313173619594595,0.00482497296328912
"Hieraaetus pennatus",0.723724085922942,0.996003996003996,0.965034965034965,0.965034965034965,0.995004995004995,0.997002997002997,0.98001998001998,0.98001998001998,0.997002997002997,0.00699300699300699,0.027972027972028,0.027972027972028,0.002997002997003,0.00899100899100899,0.02997002997003,0.02997002997003,0.003996003996004,0.959381581413177,0.0406184185868228,0.00151515277004076,0.959529742022982,0.0404702579770177,0.00129416902245712,NA,NA,-1.79303002956382,-0.50235200590286,-1.94561664914723,-0.619377586237111,0.192295769398238,0.957986929246998,0.00124140359382578,0.0404051864859322,0.000212295531942869,0.000154185141300812
"Hippolais icterina",0.821796744787434,1,0.981018981018981,0.981018981018981,0.957042957042957,1,0.999000999000999,0.999000999000999,0.957042957042957,0.000999000999000999,0.022977022977023,0.022977022977023,0.043956043956044,0.003996003996004,0.001998001998002,0.001998001998002,0.037962037962038,0.987533189349581,0.0124668106504185,0.00500054751048532,0.98852260374181,0.0114773962581896,0.00500054751048532,NA,NA,0.0323851264672506,1.65494485824037,-0.322677609685276,1.34203671873904,0.473266363024354,0.982656242371924,0.00493851450285855,0.0114092839522281,0,0.000995959172988994
"Hippolais olivetorum",0.597354046423235,0.984015984015984,0.982017982017982,0.982017982017982,0.997002997002997,0.988011988011988,0.984015984015984,0.984015984015984,0.996003996003996,0.011988011988012,0.012987012987013,0.012987012987013,0.003996003996004,0.014985014985015,0.014985014985015,0.014985014985015,0.002997002997003,0.876626674307939,0.123373325692061,0.00153436569380219,0.877895525442142,0.122104474557858,0.00153436569380219,NA,NA,-3.63175527998179,-2.38465765994597,-2.34504211302922,-2.85433141055257,1.36975333765535,0.87544733041583,0.0013453205642417,0.121763960728319,0,0.00144338829160903
"Hippolais polyglotta",0.868404880344104,1,0.995004995004995,0.995004995004995,0.998001998001998,1,0.996003996003996,0.996003996003996,0.999000999000999,0.001998001998002,0.004995004995005,0.004995004995005,0.003996003996004,0.003996003996004,0.00699300699300699,0.00699300699300699,0.003996003996004,0.990697304490259,0.0093026955097413,0.00511649792604516,0.990697304490259,0.0093026955097413,0.00511649792604516,NA,NA,-1.12156338696163,-1.25489496944875,-0.820551983986805,-1.27110625361224,0.301447624729573,0.985675319193761,0.00506914198084058,0.00925553882539789,0,0
"Jynx torquilla",0.82162850453165,0.995004995004995,0.957042957042957,0.957042957042957,0.975024975024975,0.996003996003996,0.963036963036963,0.963036963036963,0.989010989010989,0.00999000999000999,0.0609390609390609,0.0609390609390609,0.033966033966034,0.00899100899100899,0.050949050949051,0.050949050949051,0.010989010989011,0.993912849374181,0.00608715062581878,0.00626944737415578,0.994168964654137,0.00583103534586281,0.00509200469455226,NA,NA,-0.1885636359502,1.20519806715316,-0.537670542106536,0.858313686105443,0.492142668075942,0.987719259470273,0.00505521227073686,0.00579320630448794,0.00117630984692973,0.000256012107572481
"Lanius collurio",0.838689928852903,0.993006993006993,0.964035964035964,0.964035964035964,0.957042957042957,0.989010989010989,0.963036963036963,0.963036963036963,0.954045954045954,0.00999000999000999,0.03996003996004,0.03996003996004,0.045954045954046,0.011988011988012,0.03996003996004,0.03996003996004,0.043956043956044,0.993372672096842,0.00662732790315763,0.00635059523700372,0.993372672096842,0.00662732790315763,0.00635059523700372,NA,NA,-0.367642552117207,1.15208292686363,-0.546661843731232,0.814393390205498,0.38220692031722,0.9871057091257,0.0063087732803383,0.00658551759396215,0,0
"Lanius minor",0.739411510216714,0.997002997002997,0.978021978021978,0.978021978021978,0.987012987012987,0.996003996003996,0.977022977022977,0.977022977022977,0.981018981018981,0.00699300699300699,0.013986013986014,0.013986013986014,0.011988011988012,0.004995004995005,0.015984015984016,0.015984015984016,0.011988011988012,0.980209420959557,0.0197905790404433,0.011381876641983,0.980364338445174,0.0196356615548261,0.0111586123053017,NA,NA,-1.41251236509237,1.22976400568645,-1.68125070250158,1.23314678355454,0.268759627138396,0.969271130377572,0.0109377711099044,0.0194134763216115,0.000221365242077819,0.000156256948834761
"Lanius senator",0.854752883804293,1,0.997002997002997,0.997002997002997,0.997002997002997,1,0.995004995004995,0.995004995004995,0.998001998001998,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.003996003996004,0.001998001998002,0.012987012987013,0.012987012987013,0.011988011988012,0.987419860970135,0.0125801390298651,0.0098511027542543,0.987457303672959,0.0125426963270407,0.0098511027542543,NA,NA,-2.20515360894572,-1.44125793724522,-2.45512299110497,-1.54310838449115,0.269922591906033,0.977813865211686,0.00972838013305809,0.0124202052383442,0,3.75494169116228e-05
"Larus ridibundus",0.833853199487854,1,0.987012987012987,0.987012987012987,0.989010989010989,1,1,1,1,0.001998001998002,0.00999000999000999,0.00999000999000999,0.004995004995005,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.993760022473256,0.00623997752674439,0.0078652963113064,0.995487622874106,0.0045123771258943,0.00536076976541786,NA,NA,0.126235231913686,1.374241496816,-0.260467140449197,1.18196968000807,0.43186476625178,0.985992197213631,0.00531416517576342,0.00446933596639976,0.00250243549639149,0.00172186614781484
"Limosa limosa",0.70157072442407,0.999000999000999,0.993006993006993,0.993006993006993,0.991008991008991,0.998001998001998,1,1,0.987012987012987,0.003996003996004,0.012987012987013,0.012987012987013,0.017982017982018,0.004995004995005,0.000999000999000999,0.000999000999000999,0.017982017982018,0.97852601560612,0.0214739843938803,0.0118720366960902,0.980076583745108,0.0199234162548925,0.0118720366960902,NA,NA,-0.4219978388449,1.65973925918674,-0.382671722141254,1.46954428775377,0.194218100632714,0.967155485393221,0.0116200591824379,0.0196607506375268,1.73472347597681e-18,0.00156370478681388
"Linaria cannabina",0.888422004690158,1,0.991008991008991,0.991008991008991,0.993006993006993,1,1,1,0.995004995004995,0.003996003996004,0.016983016983017,0.016983016983017,0.014985014985015,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.004995004995005,0.996431044964567,0.00356895503543284,0.0026529373929163,0.996969805582071,0.00303019441792897,0.00243125308437522,NA,NA,-0.484350820203325,0.322660492904098,-0.62317972625619,0.226916941672874,0.168642499857542,0.993796985268713,0.00242206062804984,0.00302055093389485,0.000221433579768899,0.000538969589573853
"Locustella fluviatilis",0.78043224090301,0.996003996003996,0.986013986013986,0.986013986013986,0.968031968031968,0.997002997002997,0.982017982017982,0.982017982017982,0.963036963036963,0.004995004995005,0.012987012987013,0.012987012987013,0.030969030969031,0.002997002997003,0.00899100899100899,0.00899100899100899,0.017982017982018,0.980024745435201,0.0199752545647991,0.0186206953342992,0.980024745435201,0.0199752545647991,0.0186206953342992,NA,NA,-0.493616277088094,1.75890337309763,-0.525345101710146,1.56718909819245,0.194322107631422,0.962133871935019,0.0182555324072321,0.0196105956577487,0,0
"Locustella luscinioides",0.778067107248969,0.988011988011988,0.992007992007992,0.992007992007992,0.997002997002997,0.993006993006993,0.993006993006993,0.993006993006993,0.999000999000999,0.00799200799200799,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.013986013986014,0.00899100899100899,0.00899100899100899,0.00699300699300699,0.996374224406366,0.00362577559363393,0.0131307943026954,0.996374224406366,0.00362577559363393,0.0131307943026954,NA,NA,-0.785486928978194,1.08331017573011,-0.813808254455445,1.26891091428006,0.187749118845009,0.983337855457423,0.0130838079002998,0.00357833664227722,0,0
"Locustella naevia",0.819231404896933,0.996003996003996,0.965034965034965,0.965034965034965,0.959040959040959,1,0.985014985014985,0.985014985014985,0.972027972027972,0.00799200799200799,0.040959040959041,0.040959040959041,0.041958041958042,0.003996003996004,0.030969030969031,0.030969030969031,0.043956043956044,0.990828080950376,0.00917191904962432,0.00495797230987464,0.99175705655339,0.00824294344661028,0.00488818837082034,NA,NA,0.122437424093606,0.966444969639573,-0.131158783253436,0.788620310172234,0.309729956406349,0.985960418444228,0.00484323489602413,0.00819476495390528,6.94866948685391e-05,0.000932095010974032
"Lophophanes cristatus",0.814683469477648,0.999000999000999,1,1,0.996003996003996,0.995004995004995,1,1,0.996003996003996,0.00799200799200799,0.002997002997003,0.002997002997003,0.00799200799200799,0.004995004995005,0.000999000999000999,0.000999000999000999,0.003996003996004,0.997417537554931,0.00258246244506932,0.010399455794856,0.997736686874084,0.00226331312591611,0.00987547098129581,NA,NA,0.101106361138018,0.815448035984135,-0.248928639865903,0.549349664718766,0.439696310102663,0.987071446956295,0.00984501963661423,0.00223911959087371,0.000527858530334897,0.000316555285882182
"Loxia curvirostra",0.844775663052701,0.997002997002997,0.953046953046953,0.953046953046953,0.972027972027972,0.995004995004995,0.951048951048951,0.951048951048951,1,0.00699300699300699,0.0619380619380619,0.0619380619380619,0.026973026973027,0.004995004995005,0.038961038961039,0.038961038961039,0.000999000999000999,0.992306862023762,0.00769313797623768,0.00667701805227896,0.992908324662288,0.00709167533771227,0.00391326782435274,NA,NA,0.622948344527279,0.848249859866506,0.118461088626931,0.51367310082111,0.605350311025925,0.985731845498328,0.00387258718525752,0.00704041858113711,0.00275340400463019,0.000601744730647428
"Loxia pytyopsittacus",0.628355457494714,0.994005994005994,0.999000999000999,0.999000999000999,0.992007992007992,0.992007992007992,0.998001998001998,0.998001998001998,1,0.00699300699300699,0.000999000999000999,0.000999000999000999,0.012987012987013,0.004995004995005,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999607508822156,0.000392491177843941,0.0627716527259213,0.999607508822156,0.000392491177843941,0.0494426493918841,NA,NA,1.54500928241557,2.51128318666647,1.01316850986392,2.26634026484049,0.585535346756278,0.936883575716525,0.0487314164953146,0.000367862921086804,0.0140171448670736,0
"Lullula arborea",0.871182219806741,0.999000999000999,0.998001998001998,0.998001998001998,0.995004995004995,0.999000999000999,0.997002997002997,0.997002997002997,0.994005994005994,0.000999000999000999,0.002997002997003,0.002997002997003,0.003996003996004,0.002997002997003,0.002997002997003,0.002997002997003,0.003996003996004,0.994623957567896,0.00537604243210431,0.00218909350356482,0.994623957567896,0.00537604243210431,0.00218909350356482,NA,NA,-0.640302275423407,0.548634365567958,-0.761532745321123,0.554720898723811,0.121383164884915,0.992458312627906,0.00217735046849823,0.0053643369035961,0,0
"Luscinia luscinia",0.764073575588137,0.997002997002997,0.979020979020979,0.979020979020979,0.962037962037962,0.997002997002997,0.981018981018981,0.981018981018981,0.975024975024975,0.00799200799200799,0.024975024975025,0.024975024975025,0.035964035964036,0.00599400599400599,0.032967032967033,0.032967032967033,0.042957042957043,0.985563116306628,0.0144368836933721,0.0226771583061986,0.985563116306628,0.0144368836933721,0.0226771583061986,NA,NA,-0.368157674450156,1.95627774503153,-0.568036527266817,1.91581751756347,0.203932797288889,0.963528792777111,0.0223570902410492,0.0141141169818399,0,0
"Luscinia megarhynchos",0.89810656149125,1,0.987012987012987,0.987012987012987,0.998001998001998,1,0.982017982017982,0.982017982017982,0.993006993006993,0.001998001998002,0.016983016983017,0.016983016983017,0.00799200799200799,0.003996003996004,0.017982017982018,0.017982017982018,0.00699300699300699,0.994076072141924,0.0059239278580765,0.00196691521160602,0.994076072141924,0.0059239278580765,0.00196691521160602,NA,NA,-1.09934023221544,-0.580856017178222,-1.02422570048182,-0.51963642010918,0.0969021771832678,0.992132368985385,0.00195528613051723,0.00591234488409742,0,0
"Melanitta fusca",0.636566401930818,0.994005994005994,0.967032967032967,0.967032967032967,0.997002997002997,0.995004995004995,0.965034965034965,0.965034965034965,1,0.00599400599400599,0.030969030969031,0.030969030969031,0.002997002997003,0.003996003996004,0.033966033966034,0.033966033966034,0.000999000999000999,0.991941598090177,0.00805840190982315,0.0756436852322173,0.991941598090177,0.00805840190982315,0.0521760352824089,NA,NA,2.16000312104584,2.47451888567246,1.78227994172622,2.20719525200288,0.462749095421727,0.917466737722001,0.0505049235509494,0.0074533780271871,0.0245749606998627,0
"Melanitta nigra",0.67985954780428,1,0.965034965034965,0.965034965034965,1,1,0.975024975024975,0.975024975024975,1,0.001998001998002,0.038961038961039,0.038961038961039,0.001998001998002,0.001998001998002,0.041958041958042,0.041958041958042,0.000999000999000999,0.975318106549314,0.024681893450686,0.0642452746325882,0.979055500121486,0.0209444998785134,0.00766488060721191,NA,NA,3.05469804646607,2.58585433435951,2.69939391227266,2.45201830483744,0.379675006516315,0.914108023483414,0.00706064788514403,0.0195551073298918,0.0556984485110681,0.0035777727904816
"Melanocorypha calandra",0.813246883422382,0.995004995004995,0.99000999000999,0.99000999000999,0.998001998001998,0.999000999000999,0.995004995004995,0.995004995004995,1,0.003996003996004,0.012987012987013,0.012987012987013,0.002997002997003,0.003996003996004,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.99600674814539,0.00399325185460944,0.0238637207968913,0.996459179991367,0.00354082000863284,0.0230604305131656,NA,NA,-2.63756256060511,-0.480389673813422,-2.84634441208341,-0.187192071593356,0.35993707151987,0.972330978355635,0.0229516457951913,0.00345508280951861,0.000819046355078627,0.000443246684576418
"Merops apiaster",0.811818064238864,0.992007992007992,0.959040959040959,0.959040959040959,0.992007992007992,0.993006993006993,0.967032967032967,0.967032967032967,0.996003996003996,0.00899100899100899,0.036963036963037,0.036963036963037,0.00799200799200799,0.00999000999000999,0.046953046953047,0.046953046953047,0.00699300699300699,0.984522876945562,0.0154771230544384,0.00139531588145221,0.984539322442419,0.0154606775575805,0.00121546979726373,NA,NA,-1.90137999475144,-0.0134420601371158,-1.51256938899958,-0.0197165404698537,0.38886123006617,0.98317038857184,0.00119646818381393,0.0154391805541717,0.000177281888827405,1.66808013464265e-05
"Milvus milvus",0.7509239065786,1,0.909090909090909,0.909090909090909,0.999000999000999,1,0.926073926073926,0.926073926073926,1,0.001998001998002,0.0859140859140859,0.0859140859140859,0.001998001998002,0.003996003996004,0.0999000999000999,0.0999000999000999,0.00599400599400599,0.970290438392419,0.0297095616075811,0.00847235755593235,0.970290438392419,0.0297095616075811,0.00847235755593235,NA,NA,-0.599090596329522,-0.137808114974121,-0.491834001872952,-0.0323201543049312,0.150438315932363,0.962312014450098,0.00822271726756291,0.0294652682823387,0,0
"Monticola solitarius",0.809402308687197,1,0.998001998001998,0.998001998001998,1,0.999000999000999,0.994005994005994,0.994005994005994,0.998001998001998,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.002997002997003,0.00899100899100899,0.00899100899100899,0.001998001998002,0.976335982761621,0.0236640172383788,0.00542153015661275,0.976518944943863,0.023481055056137,0.00542153015661275,NA,NA,-3.10830163704472,-1.91295655507109,-3.06026107445415,-2.05953353955617,0.154248850999798,0.971167343880282,0.00529391415721431,0.0233523722078799,0,0.000186369754624088
"Numenius arquata",0.873519862795977,1,0.998001998001998,0.998001998001998,0.996003996003996,1,1,1,1,0.000999000999000999,0.002997002997003,0.002997002997003,0.00699300699300699,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.99675733167707,0.00324266832293032,0.00835810111291453,0.997783229684323,0.00221677031567751,0.0041347069900757,NA,NA,0.711886337616369,1.23011999932302,0.40558317794599,0.856388900012177,0.483214817877258,0.988453122713777,0.00410393259463264,0.00219604166083637,0.00422729176598565,0.00101961126476855
"Numenius phaeopus",0.762360174506946,0.999000999000999,0.976023976023976,0.976023976023976,1,1,0.999000999000999,0.999000999000999,1,0.002997002997003,0.021978021978022,0.021978021978022,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.995001206433136,0.00499879356686375,0.0359655179816891,0.999515981192001,0.000484018807998791,0.00294825407295232,NA,NA,2.3721689258815,2.45942253106024,2.23287081239641,2.24768874053481,0.253446567289376,0.959387955447342,0.00283688329993254,0.000464586683296681,0.0329552853482444,0.00435528922118446
"Oenanthe hispanica",0.829606487627952,1,0.995004995004995,0.995004995004995,0.999000999000999,0.999000999000999,0.995004995004995,0.995004995004995,1,0.001998001998002,0.00999000999000999,0.00999000999000999,0.003996003996004,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.002997002997003,0.979065374999079,0.0209346250009208,0.00855837914606862,0.979174213790695,0.0208257862093051,0.00855837914606862,NA,NA,-3.09836414520969,-1.55107687091306,-3.26737572224986,-1.57677815913152,0.170954582827418,0.970860107877829,0.00838071423091456,0.0206489557844182,0,0.0001102221068385
"Oenanthe leucura",0.79745995663289,1,0.995004995004995,0.995004995004995,0.999000999000999,1,0.993006993006993,0.993006993006993,0.998001998001998,0.000999000999000999,0.003996003996004,0.003996003996004,0.001998001998002,0.000999000999000999,0.003996003996004,0.003996003996004,0.001998001998002,0.999269810644155,0.000730189355844669,0.0825428085372413,0.999269810644155,0.000730189355844669,0.0825428085372413,NA,NA,-3.7419963671376,-1.16792789547237,-4.22405522803588,-0.858724322911313,0.572702012092733,0.916842533810465,0.0824875083342659,0.000669957855268839,0,0
"Oenanthe oenanthe",0.899583136452315,1,0.855144855144855,0.855144855144855,0.996003996003996,1,1,1,1,0.002997002997003,0.132867132867133,0.132867132867133,0.00899100899100899,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.996900205687302,0.00309979431269799,0.00354966354247117,0.999156858220203,0.000843141779796777,0.000874798890477171,NA,NA,0.0267534211367474,0.941278430385627,-0.207598589525325,0.76469504312744,0.293432373055413,0.993372475674399,0.000869762006388693,0.000838260609683626,0.00266893724633221,0.00225056446319643
