"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Anas platyrhynchos",0.847095113718655,1,0.982017982017982,0.982017982017982,1,1,0.976023976023976,0.976023976023976,1,0.001998001998002,0.027972027972028,0.027972027972028,0.001998001998002,0.002997002997003,0.015984015984016,0.015984015984016,0.000999000999000999,0.99139871096442,0.00860128903557993,0.00964370010369339,0.991609661966656,0.00839033803334394,0.00506100265023364,-0.975254660726182,-0.944276898253847,-1.17627805925378,-0.910001835847583,0.203924463119412,0.981919407611122,0.00499477529524228,0.00830834557926603,0.00456676966992773,0.000210701844441784
"Antigone canadensis",0.769743167092528,1,0.971028971028971,0.971028971028971,1,1,0.978021978021978,0.978021978021978,1,0.000999000999000999,0.022977022977023,0.022977022977023,0.000999000999000999,0.001998001998002,0.022977022977023,0.022977022977023,0.000999000999000999,0.965349247988354,0.034650752011646,0.00986126287189755,0.969179517563712,0.0308204824362879,0.00335310392651243,-2.70609397959457,-0.712186154564573,-2.77898433544705,-0.972181791846964,0.270019879605517,0.956156404100687,0.00321687832027685,0.0304063397181649,0.00630593832543255,0.00391443953543819
"Antrostomus carolinensis",0.869054613287347,1,0.998001998001998,0.998001998001998,1,1,0.999000999000999,0.999000999000999,1,0.002997002997003,0.004995004995005,0.004995004995005,0.003996003996004,0.001998001998002,0.00699300699300699,0.00699300699300699,0.004995004995005,0.969978141453901,0.0300218585460985,0.0165424864128245,0.969978141453901,0.0300218585460985,0.0165424864128245,3.8068031781174,0.406314988274185,3.88323890873164,0.327953451755885,0.10946666762098,0.954406283925944,0.016053823135248,0.029539892938808,0,0
"Antrostomus vociferus",0.732624364735448,0.982017982017982,0.977022977022977,0.977022977022977,0.977022977022977,0.971028971028971,0.966033966033966,0.966033966033966,0.967032967032967,0.01998001998002,0.020979020979021,0.020979020979021,0.022977022977023,0.018981018981019,0.026973026973027,0.026973026973027,0.022977022977023,0.977607129654841,0.0223928703451587,0.095794468660151,0.977607129654841,0.0223928703451587,0.095794468660151,1.05996612400545,-0.577166013820812,1.8545732905459,-0.800759773828964,0.825466364325053,0.885858039811729,0.0938506758594384,0.0202912843288328,0,0
"Aphelocoma californica",0.616656200887221,0.968031968031968,0.949050949050949,0.949050949050949,0.957042957042957,0.977022977022977,0.966033966033966,0.966033966033966,0.969030969030969,0.020979020979021,0.035964035964036,0.035964035964036,0.032967032967033,0.026973026973027,0.040959040959041,0.040959040959041,0.035964035964036,0.86533208802479,0.13466791197521,0.279717300533346,0.86533208802479,0.13466791197521,0.278289934471968,2.69158850207246,1.75322401829557,1.17891637755799,3.23991833847523,2.12095189901554,0.647681199659581,0.249744554248551,0.100795840106713,0.00177840598515511,0
"Aphelocoma woodhouseii",0.648260377009684,0.997002997002997,1,1,1,1,1,1,1,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.015984015984016,0.003996003996004,0.001998001998002,0.001998001998002,0.012987012987013,0.785116105258788,0.214883894741212,0,0.785116105258788,0.214883894741212,0,-1.82622876800815,2.91717033053222,-2.23648901124058,2.7646342226129,0.437699361887023,0.785116105258788,0,0.214883894741212,0,0
"Aquila chrysaetos",0.753040532595997,1,0.993006993006993,0.993006993006993,0.991008991008991,1,0.991008991008991,0.991008991008991,0.99000999000999,0.000999000999000999,0.011988011988012,0.011988011988012,0.012987012987013,0.000999000999000999,0.01998001998002,0.01998001998002,0.021978021978022,0.998290617707174,0.00170938229282663,0.144952409687743,0.998290617707174,0.00170938229282663,0.144952409687743,-2.84531925070439,1.58058458631652,-3.13154776582784,2.09598918434122,0.589549542052898,0.853797540272957,0.14474049427218,0.00146196545486279,0,0
"Archilochus alexandri",0.897106160865798,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.973361821254291,0.0266381787457094,0.00167903906739957,0.973361821254291,0.0266381787457094,0.00135406014765912,-0.0162259847209849,3.31243133863383,-0.0189781402041268,3.69450437451661,0.382082947942578,0.97177097268569,0.00131762048415296,0.0265946416892907,0.000316765140866795,3.46944695195361e-18
"Archilochus colubris",0.845839690037716,1,0.995004995004995,0.995004995004995,0.998001998001998,1,1,1,1,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.003996003996004,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.985449177477424,0.0145508225225759,0.00567110176422037,0.986288220723905,0.0137117792760949,0.00468017407744263,0.770756584191254,-1.09488755158058,0.885259935431293,-1.27755085766686,0.215585019970247,0.97994145888909,0.00460786221057439,0.0136235440162912,0.000981181561761818,0.000845953322282565
"Ardea alba",0.846223215747384,1,0.992007992007992,0.992007992007992,0.998001998001998,0.999000999000999,1,1,1,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.986183035496161,0.0138169645038384,0.0332650330937531,0.992691665682043,0.00730833431795675,0.029375963008104,3.41832752878172,0.70901818186519,3.09297428576905,0.758806870001439,0.329140769588319,0.953816018801645,0.0288672678781888,0.00702212639050973,0.00395322844907975,0.00634135848057647
"Ardea herodias",0.841311217754946,1,0.988011988011988,0.988011988011988,0.991008991008991,1,1,1,1,0.001998001998002,0.00799200799200799,0.00799200799200799,0.003996003996004,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.994198061691158,0.00580193830884173,0.0109664623275457,0.995495092769682,0.00450490723031756,0.00520398019914347,0.158832521534762,-0.662954344071708,0.527304378147407,-0.574293503234975,0.378988461319664,0.983357793950112,0.00514414451458522,0.00444998239381567,0.00575938483107364,0.0012886943104139
"Artemisiospiza nevadensis",0.696630488223544,0.994005994005994,0.989010989010989,0.989010989010989,0.986013986013986,0.996003996003996,0.986013986013986,0.986013986013986,0.985014985014985,0.003996003996004,0.00899100899100899,0.00899100899100899,0.012987012987013,0.003996003996004,0.00699300699300699,0.00699300699300699,0.00799200799200799,0.999059907827626,0.000940092172374462,0.231881988228177,0.999059907827626,0.000940092172374462,0.231881988228177,-2.95945483825333,1.92134317188065,-3.25407882264048,2.0140513676577,0.308865831293121,0.767563231489629,0.231714509334447,0.000722259175923559,0,0
"Athene cunicularia",0.766846734120043,0.991008991008991,1,1,1,0.996003996003996,1,1,1,0.00699300699300699,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.00699300699300699,0.001998001998002,0.001998001998002,0.000999000999000999,0.996210227451104,0.00378977254889569,0.0656051896167874,0.996210227451104,0.00378977254889569,0.0628554772671175,-1.75744094206445,3.21520202059756,-1.77562250008602,3.31701205997876,0.10342075793038,0.931085161117648,0.0624490681626295,0.00354202445132092,0.00292374626840169,4.33680868994202e-19
"Auriparus flaviceps",0.729733857613034,1,0.997002997002997,0.997002997002997,0.999000999000999,0.998001998001998,0.995004995004995,0.995004995004995,1,0.002997002997003,0.00599400599400599,0.00599400599400599,0.003996003996004,0.004995004995005,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.8363921658479,0.1636078341521,0.00691230182951167,0.8363921658479,0.1636078341521,0.00137126303641211,0.224565610459562,5.30326167665847,0.580557381380237,5.31056579727333,0.356066694793538,0.831551177573886,0.00114184115726444,0.162660881706815,0.00464609956203523,0
"Aythya affinis",0.723019799822076,0.999000999000999,0.97002997002997,0.97002997002997,0.987012987012987,0.997002997002997,0.973026973026973,0.973026973026973,0.985014985014985,0.001998001998002,0.027972027972028,0.027972027972028,0.00999000999000999,0.001998001998002,0.025974025974026,0.025974025974026,0.014985014985015,0.943165829604464,0.0568341703955357,0.250360137649712,0.943165829604464,0.0568341703955357,0.250360137649712,-3.86496635409855,-0.623057040378221,-4.1554487842871,-9.52099975379123e-05,0.687358337666383,0.717240322924355,0.239539537575121,0.0432201395005235,0,0
"Aythya americana",0.745699390158633,0.991008991008991,0.985014985014985,0.985014985014985,0.991008991008991,0.994005994005994,0.983016983016983,0.983016983016983,0.994005994005994,0.00699300699300699,0.015984015984016,0.015984015984016,0.00899100899100899,0.004995004995005,0.014985014985015,0.014985014985015,0.003996003996004,0.961237610360944,0.0387623896390557,0.0560559712976242,0.961237610360944,0.0387623896390557,0.0510855155144302,-3.96659463814929,-0.386999318730218,-3.70961720462249,0.11097316034034,0.56036951313727,0.909330353108073,0.0489544744241399,0.036669203408052,0.00504596905973578,0
"Aythya collaris",0.712559029265149,0.996003996003996,0.977022977022977,0.977022977022977,0.993006993006993,0.995004995004995,0.98001998001998,0.98001998001998,0.992007992007992,0.004995004995005,0.023976023976024,0.023976023976024,0.00599400599400599,0.00599400599400599,0.027972027972028,0.027972027972028,0.00799200799200799,0.959780141341309,0.0402198586586914,0.163704792789172,0.959780141341309,0.0402198586586914,0.157142457910204,-3.37763087002597,-1.11350482593568,-3.47254706125784,-0.399143540050887,0.720639389798345,0.807979417029013,0.150639776228361,0.0338586063122998,0.00752220043032631,6.93889390390723e-18
