"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","nS_NA","nE_NA","nU_NA","nS_A","nE_A","nU_A","n_centroid_hist_X","n_centroid_hist_Y","n_centroid_rec_X","n_centroid_rec_Y","n_centroids_dist","niche_stability_std","niche_unfilling_std","niche_expansion_std","niche_abandonment_std","niche_pioneering_std"
"Anthus petrosus",0.892299862275439,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.000999000999000999,0.99469896996288,0.00530103003711965,0.00843440856250222,0.99469896996288,0.00530103003711965,0.00693124931407096,-2.3809646787814,0.228032722442881,-2.46213968848966,0.320719987754637,0.12320840617469,0.986353373351599,0.00688437848613467,0.00525655401005014,0.00150569415221593,0
"Anthus pratensis",0.976622212336048,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.999644787130271,0.000355212869729297,0.000344498876295276,0.999644787130271,0.000355212869729297,0.000344498876295276,-0.401637166170277,0.385361829720549,-0.260531061506398,0.399126224955137,0.14177584896444,0.99930053290925,0.000344376548002317,0.000355090542747414,0,0
"Anthus trivialis",0.971874355037378,1,0.999000999000999,0.999000999000999,1,1,0.998001998001998,0.998001998001998,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.999162198444351,0.000837801555649017,0.00168955308730592,0.999162198444351,0.000837801555649017,0.00168955308730592,-0.467234017940723,0.843306096704001,-0.449095512785918,0.871790335268539,0.0337691755281703,0.997475472803961,0.00168813996668037,0.000836387229358779,0,0
"Apus apus",0.960032556927975,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.999653653107372,0.000346346892627994,0.000519500786673405,0.999653653107372,0.000346346892627994,0.000519500786673405,-0.227969364007659,0.375663227459817,-0.208486172062112,0.425666615512452,0.0536650126724044,0.99913451201994,0.000519320952630335,0.000346167027429774,0,0
"Apus pallidus",0.672383424638149,0.99000999000999,0.927072927072927,0.927072927072927,1,0.985014985014985,0.927072927072927,0.927072927072927,1,0.00899100899100899,0.0729270729270729,0.0729270729270729,0.001998001998002,0.015984015984016,0.0829170829170829,0.0829170829170829,0.000999000999000999,0.943594245103674,0.0564057548963263,0.0010087774585916,0.943594245103674,0.0564057548963263,0.000880600832983331,2.74160385602497,-0.467537592469904,1.89575983191433,-0.109068808491007,0.918668592154421,0.942696008707184,0.000830870555821165,0.0563520605226246,0.000121060214370024,1.38777878078145e-17
"Aquila adalberti",0.6593796424001,0.97002997002997,0.981018981018981,0.981018981018981,0.991008991008991,0.972027972027972,0.98001998001998,0.98001998001998,0.986013986013986,0.032967032967033,0.01998001998002,0.01998001998002,0.014985014985015,0.027972027972028,0.011988011988012,0.011988011988012,0.00699300699300699,0.877225230557213,0.122774769442787,0.0183022297182649,0.877225230557213,0.122774769442787,0.0183022297182649,2.20977597168792,0.893848627587029,1.74882841838448,1.56353884253816,0.812993007902114,0.863109504841271,0.0160913357530488,0.12079915940568,0,0
"Aquila chrysaetos",0.934365965747307,1,0.99000999000999,0.99000999000999,1,1,1,1,1,0.000999000999000999,0.00999000999000999,0.00999000999000999,0.000999000999000999,0.000999000999000999,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.99996660791961,3.33920803897099e-05,0.00389954663537039,1,0,0.00389954663537039,1.26660445119429,-0.0277231109408838,1.59156362147047,0.139378741233423,0.365405926808347,0.9960673212001,0.00389941692915424,0,0,3.32618707461386e-05
"Branta leucopsis",0.571396795489367,0.998001998001998,0.998001998001998,0.998001998001998,1,0.997002997002997,0.996003996003996,0.996003996003996,0.998001998001998,0.002997002997003,0.00899100899100899,0.00899100899100899,0.003996003996004,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.939071629291558,0.0609283707084421,0.0146353868139899,0.939071629291558,0.0609283707084421,0.0146353868139899,2.07633215181619,-0.142479387286672,0.874133950249051,-0.229417195982038,1.20533758691581,0.926153813621061,0.013755942856289,0.06009024352265,0,0
"Buteo buteo",0.960802149046787,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.999930774729649,6.92252703514075e-05,0.000800208554619773,0.999930774729649,6.92252703514075e-05,0.000800208554619773,-0.178029744784008,0.500177531933652,-0.143941772545834,0.431714298640093,0.0764800899863405,0.99913067691618,0.000800153204290452,6.9169879529518e-05,0,0
"Caprimulgus ruficollis",0.942157528429967,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.991478810746887,0.00852118925311248,0.0137116705926349,0.991478810746887,0.00852118925311248,0.0137116705926349,2.00819571947602,-1.26697370157201,2.14376002046337,-1.41889457439332,0.203611471437588,0.977998248955571,0.013596419454654,0.00840533158977468,0,0
"Carduelis carduelis",0.928564158187787,1,0.968031968031968,0.968031968031968,1,1,0.97002997002997,0.97002997002997,1,0.002997002997003,0.01998001998002,0.01998001998002,0.002997002997003,0.000999000999000999,0.026973026973027,0.026973026973027,0.000999000999000999,0.996618973054317,0.003381026945683,5.32196462465249e-05,0.996631215946435,0.00336878405356551,5.32196462465249e-05,-0.0255154153629445,0.10746165097443,-0.151772153206943,0.22908590721477,0.175308937470467,0.996566112664303,5.30397187323366e-05,0.00336856399333142,0,1.22836236333495e-05
"Carduelis citrinella",0.952249188544104,1,0.718281718281718,0.718281718281718,1,1,0.728271728271728,0.728271728271728,1,0.000999000999000999,0.281718281718282,0.281718281718282,0.000999000999000999,0.000999000999000999,0.266733266733267,0.266733266733267,0.000999000999000999,0.994880936279816,0.00511906372018359,0.00112715215875587,0.995509659212689,0.00449034078731095,0.00112715215875587,-2.54601364484423,0.554460786086174,-2.48870073152532,0.460139207232804,0.110369063919623,0.993765288074445,0.00112138866540477,0.00448247263575885,2.16840434497101e-19,0.000630850624391441
"Certhia brachydactyla",0.963440778875159,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999546716032486,0.000453283967513417,0.000767923354100953,0.999546716032486,0.000453283967513417,0.000767923354100953,-0.587952864435525,-0.191025661412663,-0.55215457539748,-0.144180028541935,0.0589578732410729,0.99877948842823,0.000767575533939589,0.000452936037830027,0,0
"Cettia cetti",0.877540758997039,1,0.991008991008991,0.991008991008991,1,1,0.984015984015984,0.984015984015984,1,0.000999000999000999,0.023976023976024,0.023976023976024,0.000999000999000999,0.001998001998002,0.013986013986014,0.013986013986014,0.001998001998002,0.985250207709869,0.0147497922901308,0.00286437429315142,0.985250207709869,0.0147497922901308,0.00286437429315142,1.01115621623514,-0.286402520420316,0.720348224691708,-0.309560435604672,0.291728601582376,0.982469590627482,0.00282224460408929,0.0147081647684285,0,0
"Charadrius hiaticula",0.937260832141968,1,0.997002997002997,0.997002997002997,0.999000999000999,1,0.998001998001998,0.998001998001998,0.999000999000999,0.001998001998002,0.00799200799200799,0.00799200799200799,0.001998001998002,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.003996003996004,0.998855526390169,0.00114447360983099,0.00156775524501969,0.998855526390169,0.00114447360983099,0.00156775524501969,0.215995921890956,0.560527846679909,0.0420390765044687,0.523821068035566,0.177787433907076,0.99729135479416,0.0015659638002527,0.00114268140558765,0,0
"Ciconia ciconia",0.791429109723398,0.998001998001998,0.993006993006993,0.993006993006993,0.999000999000999,0.997002997002997,0.996003996003996,0.996003996003996,0.998001998001998,0.00599400599400599,0.00699300699300699,0.00699300699300699,0.002997002997003,0.00599400599400599,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.985048136187331,0.0149518638126686,0.000211250964602354,0.985048136187331,0.0149518638126686,0.000211250964602354,-0.815433290141315,-1.29756449918887,-0.771838011574321,-0.954742268176113,0.345583029661323,0.984843154539689,0.000208093026231053,0.01494875243408,0,0
"Cinclus cinclus",0.949874870135913,1,0.936063936063936,0.936063936063936,1,1,0.933066933066933,0.933066933066933,1,0.003996003996004,0.0669330669330669,0.0669330669330669,0.003996003996004,0.000999000999000999,0.0619380619380619,0.0619380619380619,0.000999000999000999,0.99955973982308,0.000440260176919938,0.00406571096520763,0.99955973982308,0.000440260176919938,0.00406571096520763,-0.975615919381146,-0.397129058707605,-1.04447232031219,-0.263085552945046,0.15069460967896,0.995497600739968,0.00406392826889102,0.000438470991141286,0,0
"Circus aeruginosus",0.86735495334063,1,0.972027972027972,0.972027972027972,1,0.999000999000999,0.982017982017982,0.982017982017982,0.998001998001998,0.001998001998002,0.028971028971029,0.028971028971029,0.004995004995005,0.00599400599400599,0.021978021978022,0.021978021978022,0.00799200799200799,0.990764076621727,0.0092359233782727,0.00106375097107249,0.990764076621727,0.0092359233782727,0.00106375097107249,-0.0403508453128498,1.17653670806575,-0.109262165602075,1.076055488389,0.121841066852399,0.989719874096196,0.00105393660324472,0.00922618930055958,0,0
"Circus pygargus",0.859662707413237,0.999000999000999,0.989010989010989,0.989010989010989,1,0.999000999000999,0.991008991008991,0.991008991008991,1,0.004995004995005,0.010989010989011,0.010989010989011,0.003996003996004,0.002997002997003,0.010989010989011,0.010989010989011,0.001998001998002,0.997007557610859,0.00299244238914108,0.00909351206297986,0.997007557610859,0.00299244238914108,0.00909351206297986,-0.128067894623682,0.0732806290510186,0.0300084489666247,0.811979430764557,0.755423093409182,0.987968141761154,0.00906654696917865,0.00296531126966737,0,0
"Coccothraustes coccothraustes",0.875845893003629,0.999000999000999,0.991008991008991,0.991008991008991,0.998001998001998,0.999000999000999,0.994005994005994,0.994005994005994,1,0.00599400599400599,0.00799200799200799,0.00799200799200799,0.002997002997003,0.002997002997003,0.00899100899100899,0.00899100899100899,0.002997002997003,0.993150359416782,0.00684964058321765,0.000528899508515772,0.993150359416782,0.00684964058321765,0.000528899508515772,-0.0901092704813375,0.615200085767978,-0.172268848935756,0.693248856770756,0.113321696893631,0.99262867874673,0.000525278639942305,0.006846042613328,0,0
"Columba oenas",0.84923672815947,1,0.978021978021978,0.978021978021978,0.998001998001998,0.998001998001998,0.985014985014985,0.985014985014985,0.995004995004995,0.001998001998002,0.026973026973027,0.026973026973027,0.00599400599400599,0.004995004995005,0.023976023976024,0.023976023976024,0.00699300699300699,0.99796398687375,0.00203601312624957,0.0125431259056018,0.99796398687375,0.00203601312624957,0.0125431259056018,0.229097230504402,0.483394521399046,0.261390357534345,0.680761924001556,0.199991843992283,0.985471565879425,0.0125179076185504,0.00201052650202502,0,0
"Columba palumbus",0.951866582551061,1,1,1,1,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999160487018472,0.000839512981527673,0.000160348772060624,0.999442007989403,0.00055799201059733,0.000160348772060624,-0.1799316553825,0.390724191762239,-0.188211792328454,0.400459030828622,0.0127799749409824,0.999000407341603,0.000160214178752119,0.000557745463392612,0,0.000281633016252174
"Coracias garrulus",0.676948777176653,0.996003996003996,0.993006993006993,0.993006993006993,0.998001998001998,0.998001998001998,0.982017982017982,0.982017982017982,0.998001998001998,0.002997002997003,0.015984015984016,0.015984015984016,0.001998001998002,0.00599400599400599,0.024975024975025,0.024975024975025,0.003996003996004,0.98847444416894,0.0115255558310601,0.0288537364867272,0.98847444416894,0.0115255558310601,0.0288537364867272,-0.298263570945393,-1.2395122893314,0.970334305847051,-0.789780404686049,1.34595666388965,0.960272606826664,0.0285306691626071,0.011196724010729,0,0
"Crex crex",0.862814180186357,0.999000999000999,0.988011988011988,0.988011988011988,0.988011988011988,0.997002997002997,0.981018981018981,0.981018981018981,0.981018981018981,0.003996003996004,0.00999000999000999,0.00999000999000999,0.00599400599400599,0.003996003996004,0.015984015984016,0.015984015984016,0.013986013986014,0.998479081831317,0.00152091816868336,0.0076533546980602,0.998479081831317,0.00152091816868336,0.00764432593375278,-0.256314577341949,1.1677746431254,-0.0355465339210231,1.22471917337919,0.22799387825494,0.990848900865731,0.00763271894066149,0.0015092956108631,9.08458274455001e-06,0
"Cyanistes caeruleus",0.947854289487347,1,0.999000999000999,0.999000999000999,1,1,0.999000999000999,0.999000999000999,1,0.002997002997003,0.003996003996004,0.003996003996004,0.002997002997003,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.998787509975068,0.00121249002493202,4.75186791434661e-05,0.998787509975068,0.00121249002493202,4.75186791434661e-05,-0.195020955038719,0.321641917557013,-0.251373766735382,0.363468249326166,0.0701789242962787,0.998740106455184,4.74610659535199e-05,0.00121243247886298,0,0
"Cygnus olor",0.792600065433631,0.998001998001998,1,1,1,0.999000999000999,1,1,1,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.976410567808737,0.0235894321912632,9.75348896160367e-06,0.977469372825965,0.0225306271740353,0,-0.261950474726272,0.665191242618475,-0.143799833346584,0.661033402643438,0.118223778030012,0.976401269048729,0,0.022506007427722,9.52341188625531e-06,0.00108320011166235
"Dendrocopos major",0.955102052230904,1,1,1,1,1,0.999000999000999,0.999000999000999,1,0.000999000999000999,0.003996003996004,0.003996003996004,0.000999000999000999,0.000999000999000999,0.002997002997003,0.002997002997003,0.000999000999000999,0.999064808496485,0.000935191503515453,0.000318028767499853,0.999064808496485,0.000935191503515453,0.000318028767499853,-0.254598684009077,0.587872180761995,-0.253902559067812,0.516940206306744,0.0709353902509476,0.998747374192034,0.000317731444197601,0.000934894363768439,0,0
"Emberiza calandra",0.88107977781307,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.995084668206847,0.00491533179315265,0.00249714243749672,0.995084668206847,0.00491533179315265,0.00249714243749672,-0.0535963879420643,-0.119265552830776,-0.0165946027579839,0.137011225118949,0.258934198249481,0.992611983653973,0.0024848986542325,0.00490311769179474,0,0
"Emberiza cia",0.926273237831,1,0.998001998001998,0.998001998001998,1,1,0.995004995004995,0.995004995004995,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.998460057654499,0.00153994234550092,0.0026304953392829,0.998460057654499,0.00153994234550092,0.00237727225434528,0.139244469453712,-0.640115813600228,-0.241959981034726,-0.674073337989065,0.3827139225777,0.995837647076636,0.00237301851931278,0.00153589775597009,0.000253436648081426,0
"Emberiza cirlus",0.978482296303589,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999514537856145,0.000485462143854684,0.000269613221769398,0.999514537856145,0.000485462143854684,0.000253822217907038,0.327103071654252,-0.358640301049675,0.228159180655807,-0.307874102828752,0.111207465791278,0.999245186309606,0.000253695022855409,0.000485331320365599,1.57873471730799e-05,5.42101086242752e-20
"Emberiza citrinella",0.961881143089516,1,0.998001998001998,0.998001998001998,1,1,0.999000999000999,0.999000999000999,0.999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.999371899019518,0.000628100980482247,0.00158450974378923,0.999371899019518,0.000628100980482247,0.00157003840475326,0.434858840664057,0.801815656698375,0.437307513341629,0.890030439983035,0.0882487619620885,0.997789377539893,0.00156903108164892,0.000627106372474996,1.44850059827304e-05,1.0842021724855e-19
"Emberiza hortulana",0.793068518069297,0.993006993006993,1,1,1,0.994005994005994,0.998001998001998,0.998001998001998,0.998001998001998,0.00699300699300699,0.002997002997003,0.002997002997003,0.001998001998002,0.00799200799200799,0.003996003996004,0.003996003996004,0.002997002997003,0.999835362080895,0.000164637919104777,0.018631064688233,0.999835362080895,0.000164637919104777,0.018631064688233,-0.291680226815627,1.06664772169054,-0.112350015337163,1.3430932316716,0.329516987024338,0.981210374517188,0.0186280544478285,0.000161571034983516,0,0
"Emberiza melanocephala",0.83740033632865,0.999000999000999,0.772227772227772,0.772227772227772,0.999000999000999,0.999000999000999,0.785214785214785,0.785214785214785,1,0.000999000999000999,0.222777222777223,0.222777222777223,0.000999000999000999,0.004995004995005,0.226773226773227,0.226773226773227,0.000999000999000999,0.971352489767453,0.0286475102325468,0.0032435604059013,0.971352489767453,0.0286475102325468,0.00131094847616595,2.01782508009797,0.00545757331544848,0.826112696974802,0.507958350377378,1.2933234069779,0.968291822899794,0.00127104696679869,0.0285572438397251,0.0018798862936824,0
"Erithacus rubecula",0.984355713003622,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.999820227693931,0.0001797723060694,5.41782908926309e-05,0.999820227693931,0.0001797723060694,5.41782908926309e-05,0.141579151497564,0.459159039187991,0.143277749237337,0.412150197148174,0.0470395202378388,0.999766068880272,5.41685516639267e-05,0.000179762568063951,0,0
"Ficedula albicollis",0.861988678033579,1,1,1,1,1,1,1,1,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.993124500210618,0.00687549978938212,0.0076847810488871,0.993124500210618,0.00687549978938212,0.0076847810488871,-0.878867475185609,-0.861383609576987,-0.894547832366037,-1.19344577554082,0.332432182055074,0.985544628808435,0.00763234760654482,0.00682302358502084,0,0
"Ficedula hypoleuca",0.945959877210098,1,1,1,1,1,0.997002997002997,0.997002997002997,1,0.001998001998002,0.002997002997003,0.002997002997003,0.001998001998002,0.000999000999000999,0.001998001998002,0.001998001998002,0.000999000999000999,0.998284022514488,0.00171597748551201,0.00159038717550874,0.998319839842637,0.00168016015736349,0.00159038717550874,0.341834453663882,-1.22426286780808,0.426593783742288,-1.30225654546892,0.115183148899493,0.996699084467727,0.00158766243976201,0.00167743244576538,0,3.58206467454051e-05
"Ficedula parva",0.840768454458616,0.997002997002997,0.993006993006993,0.993006993006993,0.998001998001998,0.998001998001998,0.996003996003996,0.996003996003996,0.999000999000999,0.004995004995005,0.00699300699300699,0.00699300699300699,0.004995004995005,0.003996003996004,0.00599400599400599,0.00599400599400599,0.002997002997003,0.983545814772906,0.0164541852270938,0.000897100196130137,0.983545814772906,0.0164541852270938,0.000897100196130137,-0.143761018418129,1.32547653570821,0.0110661946731745,1.40852994953064,0.175696714429099,0.982677980991128,0.000882352167782682,0.0164396668410896,0,0
"Ficedula semitorquata",0.526931420307743,0.946053946053946,1,1,0.995004995004995,0.942057942057942,1,1,0.994005994005994,0.0609390609390609,0.016983016983017,0.016983016983017,0.00799200799200799,0.0659340659340659,0.022977022977023,0.022977022977023,0.011988011988012,1,0,0.213881171601039,1,0,0.213881171601039,0.469569258639025,-0.888499010965499,-0.260674233248298,-1.05886868099423,0.749854240442428,0.786118828398961,0.213881171601039,0,0,0
"Garrulus glandarius",0.963459109444493,1,1,1,1,1,1,1,1,0.001998001998002,0.001998001998002,0.001998001998002,0.001998001998002,0.002997002997003,0.002997002997003,0.002997002997003,0.002997002997003,0.999571983619255,0.000428016380744803,0.000751091521571942,0.999571983619255,0.000428016380744803,0.000751091521571942,-0.221045569854656,0.444503750309979,-0.229981714725841,0.427273502837996,0.0194096912161055,0.99882153467778,0.000750770283454507,0.000427695038765308,0,0
"Hieraaetus pennatus",0.830200485245206,1,0.998001998001998,0.998001998001998,1,1,0.995004995004995,0.995004995004995,1,0.001998001998002,0.004995004995005,0.004995004995005,0.001998001998002,0.001998001998002,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.981521478746597,0.0184785212534026,0.00177272910480372,0.981521478746597,0.0184785212534026,0.00177272910480372,0.505167043202342,-0.500229844726534,0.78542323671757,-0.302465010921191,0.34300796418407,0.979813603212548,0.00174002869120157,0.0184463680962507,0,0
"Hippolais icterina",0.938228270579225,1,1,1,1,1,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.997515600635164,0.00248439936483646,0.000233398217268562,0.997760682104427,0.00223931789557307,0.000233398217268562,-0.08628213647905,1.07149025802579,-0.0915392381343269,1.07149025802579,0.00525710165527696,0.997283360551405,0.000232818497886652,0.00223824662195526,0,0.000245574328752923
"Hippolais olivetorum",0.779073375158426,0.999000999000999,0.81018981018981,0.81018981018981,1,0.999000999000999,0.807192807192807,0.807192807192807,1,0.000999000999000999,0.212787212787213,0.212787212787213,0.000999000999000999,0.002997002997003,0.165834165834166,0.165834165834166,0.002997002997003,0.960323494787006,0.0396765052129944,0.00295024499253653,0.960482726662641,0.0395172733373586,0.00295024499253653,2.4086657085177,0.0726848555636079,2.01844978328228,-0.44241952699029,0.64622054535086,0.957602397747371,0.0028335212607058,0.0393987675674093,0,0.000165313424513605
"Hippolais polyglotta",0.851863011633098,0.999000999000999,0.999000999000999,0.999000999000999,1,0.998001998001998,0.999000999000999,0.999000999000999,1,0.002997002997003,0.001998001998002,0.001998001998002,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.002997002997003,0.986918302348938,0.0130816976510625,0,0.986958188659134,0.0130418113408665,0,0.161105769505959,-0.143954075757716,-0.175389026700368,-0.167425033122268,0.337312368159761,0.986918302348938,0,0.0130412842772698,0,4.0413373792663e-05
