species,D,shift_p_D_NA,shift_p_E_NA,shift_p_S_NA,shift_p_U_NA,shift_p_D_A,shift_p_E_A,shift_p_S_A,shift_p_U_A,cons_p_D_NA,cons_p_E_NA,cons_p_S_NA,cons_p_U_NA,cons_p_D_A,cons_p_E_A,cons_p_S_A,cons_p_U_A,nS_NA,nE_NA,nU_NA,nS_A,nE_A,nU_A,n_centroid_hist_X,n_centroid_hist_Y,n_centroid_rec_X,n_centroid_rec_Y,n_centroids_dist,niche_stability_std,niche_unfilling_std,niche_expansion_std,niche_abandonment_std,niche_pioneering_std
Apus pallidus,0.672383425,0.993006993,0.91008991,0.91008991,0.999000999,0.984015984,0.905094905,0.905094905,1,0.025974026,0.084915085,0.084915085,0.003996004,0.015984016,0.095904096,0.095904096,0.000999001,0.943594245,0.056405755,0.001008777,0.943594245,0.056405755,0.000880601,2.741603856,-0.467537592,1.895759832,-0.109068808,0.918668592,0.942696009,0.000830871,0.056352061,0.00012106,6.94E-18
Aquila adalberti,0.659379642,0.976023976,0.992007992,0.992007992,0.995004995,0.974025974,0.987012987,0.987012987,0.99000999,0.031968032,0.018981019,0.018981019,0.010989011,0.028971029,0.013986014,0.013986014,0.006993007,0.877225231,0.122774769,0.01830223,0.877225231,0.122774769,0.01830223,2.209775972,0.893848628,1.748828418,1.563538843,0.812993008,0.863109505,0.016091336,0.120799159,0,0
Aquila chrysaetos,0.934365966,1,0.994005994,0.994005994,1,1,1,1,1,0.000999001,0.011988012,0.011988012,0.000999001,0.001998002,0.00999001,0.00999001,0.001998002,0.999966608,3.34E-05,0.003899547,1,0,0.003899547,1.266604451,-0.027723111,1.591563621,0.139378741,0.365405927,0.996067321,0.003899417,0,0,3.33E-05
Branta leucopsis,0.571396795,0.995004995,0.997002997,0.997002997,0.998001998,0.998001998,1,1,0.997002997,0.004995005,0.004995005,0.004995005,0.004995005,0.003996004,0.003996004,0.003996004,0.003996004,0.939071629,0.060928371,0.014635387,0.939071629,0.060928371,0.014635387,2.076332152,-0.142479387,0.87413395,-0.229417196,1.205337587,0.926153814,0.013755943,0.060090244,0,0
Buteo buteo,0.960802149,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.001998002,0.001998002,0.001998002,0.001998002,0.999930775,6.92E-05,0.000800209,0.999930775,6.92E-05,0.000800209,-0.178029745,0.500177532,-0.143941773,0.431714299,0.07648009,0.999130677,0.000800153,6.92E-05,0,0
Caprimulgus ruficollis,0.942157528,1,1,1,1,1,1,1,1,0.002997003,0.002997003,0.002997003,0.002997003,0.000999001,0.000999001,0.000999001,0.000999001,0.991478811,0.008521189,0.013711671,0.991478811,0.008521189,0.013711671,2.008195719,-1.266973702,2.14376002,-1.418894574,0.203611471,0.977998249,0.013596419,0.008405332,0,0
Carduelis carduelis,0.928564158,1,0.97002997,0.97002997,1,1,0.971028971,0.971028971,1,0.001998002,0.022977023,0.022977023,0.001998002,0.001998002,0.021978022,0.021978022,0.001998002,0.996618973,0.003381027,5.32E-05,0.996631216,0.003368784,5.32E-05,-0.025515415,0.107461651,-0.151772153,0.229085907,0.175308937,0.996566113,5.30E-05,0.003368564,0,1.23E-05
Carduelis citrinella,0.952249189,1,0.7002997,0.7002997,1,1,0.733266733,0.733266733,1,0.000999001,0.27972028,0.27972028,0.000999001,0.001998002,0.265734266,0.265734266,0.001998002,0.994880936,0.005119064,0.001127152,0.995509659,0.004490341,0.001127152,-2.546013645,0.554460786,-2.488700732,0.460139207,0.110369064,0.993765288,0.001121389,0.004482473,2.17E-19,0.000630851
Certhia brachydactyla,0.963440779,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.001998002,0.001998002,0.001998002,0.001998002,0.999546716,0.000453284,0.000767923,0.999546716,0.000453284,0.000767923,-0.587952864,-0.191025661,-0.552154575,-0.144180029,0.058957873,0.998779488,0.000767576,0.000452936,0,0
Cettia cetti,0.877540759,1,0.987012987,0.987012987,1,1,0.982017982,0.982017982,1,0.001998002,0.010989011,0.010989011,0.001998002,0.000999001,0.014985015,0.014985015,0.000999001,0.985250208,0.014749792,0.002864374,0.985250208,0.014749792,0.002864374,1.011156216,-0.28640252,0.720348225,-0.309560436,0.291728602,0.982469591,0.002822245,0.014708165,0,0
Charadrius hiaticula,0.937260832,1,0.997002997,0.997002997,1,1,0.998001998,0.998001998,1,0.000999001,0.007992008,0.007992008,0.001998002,0.001998002,0.002997003,0.002997003,0.002997003,0.998855526,0.001144474,0.001567755,0.998855526,0.001144474,0.001567755,0.215995922,0.560527847,0.042039077,0.523821068,0.177787434,0.997291355,0.001565964,0.001142681,0,0
Ciconia ciconia,0.79142911,0.999000999,0.993006993,0.993006993,0.999000999,1,0.997002997,0.997002997,0.998001998,0.004995005,0.006993007,0.006993007,0.002997003,0.007992008,0.007992008,0.007992008,0.002997003,0.985048136,0.014951864,0.000211251,0.985048136,0.014951864,0.000211251,-0.81543329,-1.297564499,-0.771838012,-0.954742268,0.34558303,0.984843155,0.000208093,0.014948752,0,0
Cinclus cinclus,0.94987487,1,0.931068931,0.931068931,1,1,0.921078921,0.921078921,1,0.000999001,0.070929071,0.070929071,0.000999001,0.001998002,0.070929071,0.070929071,0.001998002,0.99955974,0.00044026,0.004065711,0.99955974,0.00044026,0.004065711,-0.975615919,-0.397129059,-1.04447232,-0.263085553,0.15069461,0.995497601,0.004063928,0.000438471,0,0
Circus aeruginosus,0.867354953,0.999000999,0.978021978,0.978021978,0.998001998,1,0.981018981,0.981018981,1,0.002997003,0.022977023,0.022977023,0.006993007,0.001998002,0.028971029,0.028971029,0.004995005,0.990764077,0.009235923,0.001063751,0.990764077,0.009235923,0.001063751,-0.040350845,1.176536708,-0.109262166,1.076055488,0.121841067,0.989719874,0.001053937,0.009226189,0,0
Circus pygargus,0.859662707,1,0.989010989,0.989010989,1,0.999000999,0.993006993,0.993006993,1,0.001998002,0.00999001,0.00999001,0.000999001,0.001998002,0.005994006,0.005994006,0.001998002,0.997007558,0.002992442,0.009093512,0.997007558,0.002992442,0.009093512,-0.128067895,0.073280629,0.030008449,0.811979431,0.755423093,0.987968142,0.009066547,0.002965311,0,0
Coccothraustes coccothraustes,0.875845893,0.997002997,0.992007992,0.992007992,1,0.999000999,0.995004995,0.995004995,0.998001998,0.000999001,0.005994006,0.005994006,0.000999001,0.003996004,0.005994006,0.005994006,0.003996004,0.993150359,0.006849641,0.0005289,0.993150359,0.006849641,0.0005289,-0.09010927,0.615200086,-0.172268849,0.693248857,0.113321697,0.992628679,0.000525279,0.006846043,0,0
Columba oenas,0.847678649,0.998001998,0.975024975,0.975024975,0.995004995,0.999000999,0.975024975,0.975024975,0.991008991,0.001998002,0.02997003,0.02997003,0.006993007,0.001998002,0.015984016,0.015984016,0.002997003,0.998101627,0.001898373,0.013336497,0.998101627,0.001898373,0.013336497,-0.229097231,0.483394521,-0.261390358,0.680761924,0.199991844,0.984815381,0.013311516,0.001873103,0,0
Columba palumbus,0.951866583,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.999160487,0.000839513,0.000160349,0.999442008,0.000557992,0.000160349,-0.179931655,0.390724192,-0.188211792,0.400459031,0.012779975,0.999000407,0.000160214,0.000557745,0,0.000281633
Coracias garrulus,0.676948777,0.997002997,0.98001998,0.98001998,0.997002997,0.996003996,0.986013986,0.986013986,0.998001998,0.004995005,0.023976024,0.023976024,0.004995005,0.007992008,0.013986014,0.013986014,0.003996004,0.988474444,0.011525556,0.028853736,0.988474444,0.011525556,0.028853736,-0.298263571,-1.239512289,0.970334306,-0.789780405,1.345956664,0.960272607,0.028530669,0.011196724,0,0
Crex crex,0.86281418,1,0.986013986,0.986013986,0.981018981,0.997002997,0.987012987,0.987012987,0.988011988,0.004995005,0.010989011,0.010989011,0.00999001,0.001998002,0.015984016,0.015984016,0.014985015,0.998479082,0.001520918,0.007653355,0.998479082,0.001520918,0.007644326,-0.256314577,1.167774643,-0.035546534,1.224719173,0.227993878,0.990848901,0.007632719,0.001509296,9.08E-06,0
Cyanistes caeruleus,0.947854289,1,1,1,1,1,1,1,1,0.001998002,0.004995005,0.004995005,0.001998002,0.001998002,0.004995005,0.004995005,0.001998002,0.99878751,0.00121249,4.75E-05,0.99878751,0.00121249,4.75E-05,-0.195020955,0.321641918,-0.251373767,0.363468249,0.070178924,0.998740106,4.75E-05,0.001212432,0,0
Cygnus olor,0.792600065,0.999000999,0.999000999,0.999000999,1,0.999000999,1,1,1,0.003996004,0.001998002,0.001998002,0.001998002,0.001998002,0.000999001,0.000999001,0.000999001,0.976410568,0.023589432,9.75E-06,0.977469373,0.022530627,0,-0.261950475,0.665191243,-0.143799833,0.661033403,0.118223778,0.976401269,0,0.022506007,9.52E-06,0.0010832
Dendrocopos major,0.955102052,1,0.999000999,0.999000999,1,1,1,1,1,0.001998002,0.002997003,0.002997003,0.001998002,0.000999001,0.000999001,0.000999001,0.000999001,0.999064808,0.000935192,0.000318029,0.999064808,0.000935192,0.000318029,-0.254598684,0.587872181,-0.253902559,0.516940206,0.07093539,0.998747374,0.000317731,0.000934894,0,0
Emberiza calandra,0.881079778,1,1,1,1,1,1,1,1,0.001998002,0.001998002,0.001998002,0.001998002,0.002997003,0.002997003,0.002997003,0.002997003,0.995084668,0.004915332,0.002497142,0.995084668,0.004915332,0.002497142,-0.053596388,-0.119265553,-0.016594603,0.137011225,0.258934198,0.992611984,0.002484899,0.004903118,0,0
Emberiza cia,0.926238901,1,0.999000999,0.999000999,1,1,0.995004995,0.995004995,1,0.001998002,0.003996004,0.003996004,0.001998002,0.000999001,0.002997003,0.002997003,0.000999001,0.998372669,0.001627331,0.002605406,0.998372669,0.001627331,0.002404981,0.139244469,0.640115814,-0.241959981,0.674073338,0.382713923,0.995775725,0.002400595,0.001623098,0.000200582,0
Emberiza cirlus,0.978482296,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.001998002,0.001998002,0.001998002,0.000999001,0.999514538,0.000485462,0.000269613,0.999514538,0.000485462,0.000253822,0.327103072,-0.358640301,0.228159181,-0.307874103,0.111207466,0.999245186,0.000253695,0.000485331,1.58E-05,5.42E-20
Emberiza citrinella,0.961881143,1,1,1,1,1,0.998001998,0.998001998,1,0.001998002,0.002997003,0.002997003,0.003996004,0.000999001,0.002997003,0.002997003,0.000999001,0.999371899,0.000628101,0.00158451,0.999371899,0.000628101,0.001570038,0.434858841,0.801815657,0.437307513,0.89003044,0.088248762,0.997789378,0.001569031,0.000627106,1.45E-05,1.08E-19
Emberiza hortulana,0.791114741,0.992007992,0.997002997,0.997002997,0.999000999,0.989010989,0.997002997,0.997002997,0.999000999,0.013986014,0.005994006,0.005994006,0.004995005,0.00999001,0.002997003,0.002997003,0.002997003,0.999910233,8.98E-05,0.018351009,0.999910233,8.98E-05,0.018351009,-0.291680227,-1.066647722,-0.112350015,-1.343093232,0.329516987,0.981562488,0.018349392,8.81E-05,0,0
Emberiza melanocephala,0.838282266,0.998001998,0.769230769,0.769230769,0.998001998,1,0.785214785,0.785214785,1,0.003996004,0.21978022,0.21978022,0.003996004,0.001998002,0.215784216,0.215784216,0.000999001,0.971287381,0.028712619,0.00321182,0.971287381,0.028712619,0.00129541,2.01782508,-0.005457573,0.826112697,-0.50795835,1.293323407,0.968257073,0.001255916,0.028623039,0.001863972,0
Erithacus rubecula,0.984355713,1,1,1,1,1,1,1,1,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.999820228,0.000179772,5.42E-05,0.999820228,0.000179772,5.42E-05,0.141579151,0.459159039,0.143277749,0.412150197,0.04703952,0.999766069,5.42E-05,0.000179763,0,0
Ficedula albicollis,0.861988678,1,1,1,1,1,1,1,1,0.002997003,0.002997003,0.002997003,0.002997003,0.001998002,0.001998002,0.001998002,0.001998002,0.9931245,0.0068755,0.007684781,0.9931245,0.0068755,0.007684781,-0.878867475,-0.86138361,-0.894547832,-1.193445776,0.332432182,0.985544629,0.007632348,0.006823024,0,0
Ficedula hypoleuca,0.945959877,1,0.997002997,0.997002997,1,1,0.998001998,0.998001998,1,0.001998002,0.003996004,0.003996004,0.001998002,0.001998002,0.003996004,0.003996004,0.001998002,0.998284023,0.001715977,0.001590387,0.99831984,0.00168016,0.001590387,0.341834454,-1.224262868,0.426593784,-1.302256545,0.115183149,0.996699084,0.001587662,0.001677432,0,3.58E-05
Ficedula parva,0.840768454,0.997002997,0.995004995,0.995004995,1,0.997002997,0.995004995,0.995004995,0.997002997,0.007992008,0.010989011,0.010989011,0.004995005,0.003996004,0.007992008,0.007992008,0.001998002,0.983545815,0.016454185,0.0008971,0.983545815,0.016454185,0.0008971,-0.143761018,1.325476536,0.011066195,1.40852995,0.175696714,0.982677981,0.000882352,0.016439667,0,0
Ficedula semitorquata,0.52693142,0.917082917,1,1,0.991008991,0.937062937,1,1,0.995004995,0.057942058,0.022977023,0.022977023,0.011988012,0.068931069,0.015984016,0.015984016,0.007992008,1,0,0.213881172,1,0,0.213881172,0.469569259,-0.888499011,-0.260674233,-1.058868681,0.74985424,0.786118828,0.213881172,0,0,0
Garrulus glandarius,0.963459109,1,1,1,1,1,1,1,1,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.001998002,0.999571984,0.000428016,0.000751092,0.999571984,0.000428016,0.000751092,-0.22104557,0.44450375,-0.229981715,0.427273503,0.019409691,0.998821535,0.00075077,0.000427695,0,0
Hieraaetus pennatus,0.830200485,1,0.995004995,0.995004995,1,0.999000999,0.994005994,0.994005994,1,0.000999001,0.006993007,0.006993007,0.000999001,0.001998002,0.006993007,0.006993007,0.001998002,0.981521479,0.018478521,0.001772729,0.981521479,0.018478521,0.001772729,0.505167043,-0.500229845,0.785423237,-0.302465011,0.343007964,0.979813603,0.001740029,0.018446368,0,0
Hippolais icterina,0.938228271,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.002997003,0.000999001,0.000999001,0.002997003,0.997515601,0.002484399,0.000233398,0.997760682,0.002239318,0.000233398,-0.086282136,1.071490258,-0.091539238,1.071490258,0.005257102,0.997283361,0.000232818,0.002238247,0,0.000245574
Hippolais olivetorum,0.779073375,1,0.8001998,0.8001998,1,1,0.799200799,0.799200799,1,0.001998002,0.185814186,0.185814186,0.000999001,0.000999001,0.226773227,0.226773227,0.000999001,0.960323495,0.039676505,0.002950245,0.960482727,0.039517273,0.002950245,2.408665709,0.072684856,2.018449783,-0.442419527,0.646220545,0.957602398,0.002833521,0.039398768,0,0.000165313
Hippolais polyglotta,0.851863012,0.999000999,0.999000999,0.999000999,1,0.999000999,1,1,1,0.000999001,0.002997003,0.002997003,0.002997003,0.004995005,0.000999001,0.000999001,0.003996004,0.986918302,0.013081698,0,0.986958189,0.013041811,0,0.16110577,-0.143954076,-0.175389027,-0.167425033,0.337312368,0.986918302,0,0.013041284,0,4.04E-05
Lanius collurio,0.934064628,1,0.999000999,0.999000999,1,1,0.999000999,0.999000999,1,0.001998002,0.002997003,0.002997003,0.001998002,0.002997003,0.003996004,0.003996004,0.002997003,0.997751944,0.002248056,0.001456425,0.997751944,0.002248056,0.001456425,-0.243473518,0.919437014,-0.233139281,0.825733707,0.09427145,0.996302055,0.001453156,0.002244789,0,0
Lanius senator,0.897040735,1,1,1,0.997002997,1,0.999000999,0.999000999,0.994005994,0.000999001,0.000999001,0.000999001,0.003996004,0.000999001,0.002997003,0.002997003,0.001998002,0.997559653,0.002440347,0.015394182,0.997578506,0.002421494,0.015394182,0.902620961,-0.472714703,1.365700222,-0.442693813,0.46405135,0.982239939,0.015357191,0.002384261,3.47E-18,1.86E-05
Linaria cannabina,0.966283108,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.999602623,0.000397377,0.000966149,0.999602623,0.000397377,0.000960719,-0.102924077,0.230125032,-0.129713598,0.232510134,0.026895485,0.998637241,0.000960332,0.000396993,5.43E-06,0
Locustella fluviatilis,0.84328373,0.995004995,0.994005994,0.994005994,0.999000999,0.994005994,0.994005994,0.994005994,0.998001998,0.006993007,0.008991009,0.008991009,0.004995005,0.006993007,0.010989011,0.010989011,0.003996004,0.986521488,0.013478512,0.003241249,0.986521488,0.013478512,0.003241249,-0.726202674,1.136270087,-0.461535768,1.102831584,0.266770885,0.983366886,0.003197702,0.013435412,0,0
Locustella luscinioides,0.820621869,0.995004995,0.996003996,0.996003996,1,0.999000999,1,1,1,0.004995005,0.003996004,0.003996004,0.000999001,0.002997003,0.002997003,0.002997003,0.000999001,0.996314347,0.003685653,0.00655046,0.996314347,0.003685653,0.00655046,-0.067628898,0.922689639,-0.312357121,1.381908182,0.520359082,0.989811927,0.006526475,0.003661598,0,0
Locustella naevia,0.905938213,0.999000999,0.994005994,0.994005994,0.999000999,0.998001998,0.994005994,0.994005994,0.998001998,0.002997003,0.006993007,0.006993007,0.002997003,0.002997003,0.007992008,0.007992008,0.002997003,0.996700561,0.003299439,0.003387258,0.996700561,0.003299439,0.003387258,0.061119987,0.459473233,0.124165958,0.513317057,0.0829093,0.99333558,0.00337612,0.0032883,0,0
Lophophanes cristatus,0.906424663,1,1,1,1,1,0.999000999,0.999000999,1,0.000999001,0.002997003,0.002997003,0.000999001,0.001998002,0.001998002,0.001998002,0.001998002,0.998017803,0.001982197,0.002518589,0.998017803,0.001982197,0.002518589,0.450805831,0.501494283,0.389454743,0.473133932,0.067588945,0.995509176,0.002513609,0.001977215,0,0
Loxia pytyopsittacus,0.813531831,1,1,1,1,1,1,1,1,0.001998002,0.002997003,0.002997003,0.001998002,0.001998002,0.001998002,0.001998002,0.000999001,0.999706646,0.000293354,0.024100512,0.999706646,0.000293354,0.023982089,1.846698975,-1.755939952,1.892225439,-1.629565416,0.134324913,0.975620101,0.023972314,0.000286286,0.000121299,0
Lullula arborea,0.933153213,0.999000999,0.991008991,0.991008991,1,0.999000999,0.987012987,0.987012987,1,0.003996004,0.013986014,0.013986014,0.001998002,0.001998002,0.011988012,0.011988012,0.000999001,0.997258593,0.002741407,0.001226116,0.997258593,0.002741407,0.001217137,0.003911844,0.317564816,-0.081369822,0.492617841,0.194721658,0.996039186,0.001213794,0.002738055,8.97E-06,0
Luscinia luscinia,0.860943288,1,1,1,1,1,1,1,1,0.000999001,0.000999001,0.000999001,0.000999001,0.003996004,0.003996004,0.003996004,0.003996004,0.990778301,0.009221699,0.00742454,0.990778301,0.009221699,0.00742454,-0.588031243,0.945662629,-0.570537951,0.976026565,0.035042601,0.983489564,0.007356577,0.009153859,0,0
Luscinia megarhynchos,0.941420714,1,1,1,1,1,1,1,1,0.002997003,0.002997003,0.002997003,0.002997003,0.000999001,0.000999001,0.000999001,0.000999001,0.997733159,0.002266841,0.000410831,0.997733159,0.002266841,0.000410831,-0.085578802,-0.422112079,-0.160937624,-0.326735911,0.121554784,0.997324188,0.0004099,0.002265912,0,0
Melanocorypha calandra,0.820253971,1,1,1,1,0.998001998,1,1,1,0.003996004,0.004995005,0.004995005,0.001998002,0.004995005,0.003996004,0.003996004,0.002997003,0.999970738,2.93E-05,0.028301653,0.999970738,2.93E-05,0.028301653,1.405012039,0.473624633,1.370241527,0.75743786,0.285935196,0.971670718,0.028300848,2.84E-05,0,0
